GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - No schooling completed,Estimate; Total: - Nursery school,Estimate; Total: - Kindergarten,Estimate; Total: - 1st grade,Estimate; Total: - 2nd grade,Estimate; Total: - 3rd grade,Estimate; Total: - 4th grade,Estimate; Total: - 5th grade,Estimate; Total: - 6th grade,Estimate; Total: - 7th grade,Estimate; Total: - 8th grade,Estimate; Total: - 9th grade,Estimate; Total: - 10th grade,Estimate; Total: - 11th grade,Estimate; Total: - 12th grade no diploma,Estimate; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Estimate; Total: - Some college less than 1 year,Estimate; Total: - Some college 1 or more years no degree,Estimate; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Estimate; Total: - Professional school degree,Estimate; Total: - Doctorate degree
0100000US,,United States,"209,056,129","2,886,666","28,612","38,463","140,352","316,010","656,325","516,574","728,363","2,768,475","1,054,643","3,059,196","3,555,052","4,264,386","4,813,043","3,761,588","50,169,338","8,271,262","13,102,493","31,139,065","16,580,076","38,184,668","16,246,947","4,088,689","2,685,843"
1500000US131210106031,131210000000,Block Group 1 Census Tract 106.03 Fulton County Georgia,363,0,0,0,0,0,0,0,0,0,9,0,0,6,32,37,93,7,19,115,0,45,0,0,0
1500000US131210106032,131210000000,Block Group 2 Census Tract 106.03 Fulton County Georgia,1411,20,0,0,0,0,0,0,0,0,0,0,0,47,191,31,513,46,25,356,119,30,33,0,0
1500000US131210106033,131210000000,Block Group 3 Census Tract 106.03 Fulton County Georgia,286,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,64,69,21,40,6,46,0,0,0
1500000US131210106041,131210000000,Block Group 1 Census Tract 106.04 Fulton County Georgia,463,0,0,0,0,0,0,0,0,0,0,0,12,9,38,23,155,0,32,119,9,42,24,0,0
1500000US131210106042,131210000000,Block Group 2 Census Tract 106.04 Fulton County Georgia,176,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,80,8,66,8,0,0,0,0,0
1500000US131210106043,131210000000,Block Group 3 Census Tract 106.04 Fulton County Georgia,1050,11,0,0,0,0,0,0,0,49,0,8,22,26,68,9,297,47,16,148,78,160,49,62,0
1500000US131210108001,131210000000,Block Group 1 Census Tract 108 Fulton County Georgia,325,0,0,0,0,0,0,0,0,0,46,0,0,7,33,0,130,86,23,0,0,0,0,0,0
1500000US131210108002,131210000000,Block Group 2 Census Tract 108 Fulton County Georgia,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177,10,58,15,125,198,16,40,0
1500000US131210108003,131210000000,Block Group 3 Census Tract 108 Fulton County Georgia,1384,24,0,0,0,0,0,0,30,104,14,85,24,22,106,0,196,60,19,188,183,215,100,14,0
1500000US131210108004,131210000000,Block Group 4 Census Tract 108 Fulton County Georgia,482,0,0,0,0,0,0,43,0,0,0,5,0,21,0,0,52,68,83,108,0,91,11,0,0
1500000US131210108005,131210000000,Block Group 5 Census Tract 108 Fulton County Georgia,509,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,28,179,0,24,17,0,17
1500000US131210108006,131210000000,Block Group 6 Census Tract 108 Fulton County Georgia,1122,17,0,0,0,0,0,31,0,77,74,89,0,11,0,0,206,57,86,375,0,62,37,0,0
1500000US131210110001,131210000000,Block Group 1 Census Tract 110 Fulton County Georgia,391,43,0,0,0,0,0,13,24,13,15,0,44,0,9,12,100,13,9,75,0,11,10,0,0
1500000US131210110002,131210000000,Block Group 2 Census Tract 110 Fulton County Georgia,539,48,0,0,0,0,0,0,0,57,0,14,0,66,49,31,143,34,23,17,7,41,9,0,0
1500000US131210110003,131210000000,Block Group 3 Census Tract 110 Fulton County Georgia,643,13,0,0,0,0,15,0,0,7,0,43,20,25,126,0,254,40,11,40,18,19,12,0,0
1500000US131210110004,131210000000,Block Group 4 Census Tract 110 Fulton County Georgia,349,6,0,0,0,0,0,0,0,21,0,6,19,0,0,0,114,35,23,102,0,6,17,0,0
1500000US131210111001,131210000000,Block Group 1 Census Tract 111 Fulton County Georgia,627,25,0,0,0,0,0,0,0,28,0,0,0,0,35,25,87,73,26,91,15,114,62,46,0
1500000US131210111002,131210000000,Block Group 2 Census Tract 111 Fulton County Georgia,728,0,0,0,0,0,0,0,0,0,0,28,8,0,11,20,192,14,37,137,76,132,51,9,13
1500000US131210111003,131210000000,Block Group 3 Census Tract 111 Fulton County Georgia,483,0,0,0,0,0,0,0,0,26,36,0,17,0,0,0,126,21,14,49,16,81,85,12,0
1500000US131210112011,131210000000,Block Group 1 Census Tract 112.01 Fulton County Georgia,702,29,0,0,0,0,0,0,0,0,0,22,0,52,13,11,248,18,58,55,25,117,34,20,0
1500000US131210112012,131210000000,Block Group 2 Census Tract 112.01 Fulton County Georgia,664,0,0,0,0,0,0,0,0,15,9,37,41,41,11,42,134,13,6,154,71,58,28,4,0
1500000US131210112013,131210000000,Block Group 3 Census Tract 112.01 Fulton County Georgia,1031,0,0,0,0,32,0,0,0,0,0,0,6,0,20,6,370,72,50,150,93,202,30,0,0
1500000US131210112021,131210000000,Block Group 1 Census Tract 112.02 Fulton County Georgia,410,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,116,12,13,75,30,127,0,0,8
1500000US131210112022,131210000000,Block Group 2 Census Tract 112.02 Fulton County Georgia,453,24,0,0,0,0,0,0,0,0,0,0,0,23,0,0,169,7,14,65,35,53,63,0,0
1500000US131210112023,131210000000,Block Group 3 Census Tract 112.02 Fulton County Georgia,675,0,0,0,0,0,0,0,0,14,1,32,11,21,59,12,212,26,54,91,34,85,13,0,10
1500000US131210112024,131210000000,Block Group 4 Census Tract 112.02 Fulton County Georgia,430,10,0,0,0,0,0,0,0,14,0,19,10,19,0,13,108,0,7,49,16,119,46,0,0
1500000US131210112025,131210000000,Block Group 5 Census Tract 112.02 Fulton County Georgia,844,0,0,0,0,0,0,0,17,24,0,0,93,60,100,20,154,57,63,63,56,121,7,9,0
1500000US131210112026,131210000000,Block Group 6 Census Tract 112.02 Fulton County Georgia,456,18,0,0,0,0,0,0,0,17,0,0,47,0,0,15,168,49,16,69,35,14,0,0,8
1500000US131210113011,131210000000,Block Group 1 Census Tract 113.01 Fulton County Georgia,627,19,0,0,0,0,7,0,0,18,0,0,0,18,9,17,119,32,16,186,67,92,17,0,10
1500000US131210113012,131210000000,Block Group 2 Census Tract 113.01 Fulton County Georgia,335,0,0,0,0,0,0,0,0,0,0,0,0,18,47,0,169,31,23,18,0,22,7,0,0
1500000US131210113013,131210000000,Block Group 3 Census Tract 113.01 Fulton County Georgia,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,42,30,64,7,9,6,0,0
1500000US131210113014,131210000000,Block Group 4 Census Tract 113.01 Fulton County Georgia,745,0,0,0,0,0,0,0,0,0,0,0,26,3,24,0,111,11,64,108,45,233,48,22,50
1500000US131210113015,131210000000,Block Group 5 Census Tract 113.01 Fulton County Georgia,488,0,0,0,0,0,0,0,0,0,0,0,0,28,15,5,101,0,13,165,0,71,78,6,6
1500000US131210113016,131210000000,Block Group 6 Census Tract 113.01 Fulton County Georgia,723,0,0,0,0,0,33,0,0,0,0,0,2,57,45,0,120,38,33,298,36,53,0,8,0
1500000US131210113031,131210000000,Block Group 1 Census Tract 113.03 Fulton County Georgia,2501,18,0,0,0,0,0,0,0,0,0,0,0,24,29,0,276,85,124,573,226,748,361,0,37
1500000US131210113032,131210000000,Block Group 2 Census Tract 113.03 Fulton County Georgia,733,0,0,0,0,0,0,0,12,0,0,0,17,0,0,0,191,0,14,295,81,93,16,14,0
1500000US131210113033,131210000000,Block Group 3 Census Tract 113.03 Fulton County Georgia,435,22,0,0,0,0,0,0,0,0,0,0,0,0,27,0,130,46,32,0,13,152,13,0,0
1500000US131210113034,131210000000,Block Group 4 Census Tract 113.03 Fulton County Georgia,370,0,0,0,0,0,0,0,0,50,29,22,79,0,15,0,51,0,55,57,0,0,12,0,0
1500000US131210113035,131210000000,Block Group 5 Census Tract 113.03 Fulton County Georgia,1686,117,0,0,18,0,0,0,50,0,30,80,0,1,67,50,305,27,33,399,257,212,40,0,0
1500000US131210113051,131210000000,Block Group 1 Census Tract 113.05 Fulton County Georgia,678,8,0,0,0,0,0,0,0,0,6,0,43,27,15,0,180,30,31,121,44,135,38,0,0
1500000US131210113052,131210000000,Block Group 2 Census Tract 113.05 Fulton County Georgia,873,0,0,0,0,0,0,0,0,0,0,0,0,21,9,11,337,24,46,146,78,173,28,0,0
1500000US131210113053,131210000000,Block Group 3 Census Tract 113.05 Fulton County Georgia,844,0,0,0,0,0,0,0,0,0,0,0,0,12,53,56,279,71,72,109,59,97,36,0,0
1500000US131210113061,131210000000,Block Group 1 Census Tract 113.06 Fulton County Georgia,805,20,0,0,0,0,0,0,0,0,0,10,6,36,57,75,211,65,78,57,145,40,5,0,0
1500000US131210113062,131210000000,Block Group 2 Census Tract 113.06 Fulton County Georgia,730,0,0,0,0,0,0,0,0,15,0,10,15,2,11,7,122,8,24,236,51,122,97,10,0
1500000US131210114051,131210000000,Block Group 1 Census Tract 114.05 Fulton County Georgia,1357,29,0,0,0,0,0,0,0,0,13,14,14,2,2,0,308,0,48,258,73,306,290,0,0
1500000US131210114052,131210000000,Block Group 2 Census Tract 114.05 Fulton County Georgia,989,0,0,0,0,0,0,0,0,0,0,52,13,0,12,0,79,0,10,187,19,374,219,0,24
1500000US131210114053,131210000000,Block Group 3 Census Tract 114.05 Fulton County Georgia,1717,0,0,0,0,0,138,0,0,0,75,0,0,23,12,161,625,57,15,167,27,301,102,14,0
1500000US131210114054,131210000000,Block Group 4 Census Tract 114.05 Fulton County Georgia,1547,0,0,0,0,0,0,40,0,0,0,0,0,0,36,55,310,0,91,431,90,309,120,0,65
1500000US131210114101,131210000000,Block Group 1 Census Tract 114.10 Fulton County Georgia,2159,0,0,0,0,0,0,0,0,91,0,0,98,0,0,0,78,78,50,87,161,886,350,178,102
1500000US131210114102,131210000000,Block Group 2 Census Tract 114.10 Fulton County Georgia,1662,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,46,0,106,246,100,584,316,128,41
1500000US131210114103,131210000000,Block Group 3 Census Tract 114.10 Fulton County Georgia,1546,16,0,0,0,0,0,0,0,0,0,0,0,0,2,18,79,10,53,259,95,604,384,0,26
1500000US131210114111,131210000000,Block Group 1 Census Tract 114.11 Fulton County Georgia,1870,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16,254,20,97,357,96,621,287,107,0
1500000US131210114112,131210000000,Block Group 2 Census Tract 114.11 Fulton County Georgia,715,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,29,51,400,145,0,0
1500000US131210114113,131210000000,Block Group 3 Census Tract 114.11 Fulton County Georgia,1500,0,0,0,0,0,0,0,0,41,0,17,24,31,0,0,491,0,18,245,78,377,123,18,37
1500000US131210114114,131210000000,Block Group 4 Census Tract 114.11 Fulton County Georgia,708,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,48,0,0,18,34,343,192,37,0
1500000US131210114115,131210000000,Block Group 5 Census Tract 114.11 Fulton County Georgia,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,57,0,61,17,285,151,0,51
1500000US131210114121,131210000000,Block Group 1 Census Tract 114.12 Fulton County Georgia,2392,0,0,0,0,0,0,0,28,0,0,0,44,0,15,0,210,34,59,218,150,984,550,65,35
1500000US131210114122,131210000000,Block Group 2 Census Tract 114.12 Fulton County Georgia,1441,0,0,0,0,0,0,0,0,0,0,25,21,0,0,23,67,0,59,241,186,507,250,0,62
1500000US131210114123,131210000000,Block Group 3 Census Tract 114.12 Fulton County Georgia,1998,15,0,0,0,0,0,0,0,0,49,0,106,2,0,0,242,40,138,324,88,760,161,33,40
1500000US131210114141,131210000000,Block Group 1 Census Tract 114.14 Fulton County Georgia,1280,14,0,0,0,0,0,0,0,0,0,0,10,0,49,0,323,0,132,103,139,237,273,0,0
1500000US131210114142,131210000000,Block Group 2 Census Tract 114.14 Fulton County Georgia,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,12,53,67,392,172,39,57
1500000US131210114143,131210000000,Block Group 3 Census Tract 114.14 Fulton County Georgia,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,91,81,84,98,62,523,301,45,28
1500000US131210114144,131210000000,Block Group 4 Census Tract 114.14 Fulton County Georgia,1593,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,413,14,86,438,63,313,210,0,33
1500000US131210114161,131210000000,Block Group 1 Census Tract 114.16 Fulton County Georgia,1542,0,0,0,0,0,0,0,0,0,0,0,23,0,18,14,195,38,75,283,64,558,207,52,15
1500000US131210114162,131210000000,Block Group 2 Census Tract 114.16 Fulton County Georgia,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,216,0,33,182,163,635,283,24,0
1500000US131210114163,131210000000,Block Group 3 Census Tract 114.16 Fulton County Georgia,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,65,77,271,233,0,18
1500000US131210114171,131210000000,Block Group 1 Census Tract 114.17 Fulton County Georgia,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,15,103,37,349,185,27,0
1500000US131210114172,131210000000,Block Group 2 Census Tract 114.17 Fulton County Georgia,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,15,8,177,8,438,225,28,53
1500000US131210114173,131210000000,Block Group 3 Census Tract 114.17 Fulton County Georgia,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,24,47,129,106,470,223,0,0
1500000US131210114174,131210000000,Block Group 4 Census Tract 114.17 Fulton County Georgia,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,47,17,184,91,47,0
1500000US131210114181,131210000000,Block Group 1 Census Tract 114.18 Fulton County Georgia,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,52,19,37,337,66,35,36
1500000US131210114182,131210000000,Block Group 2 Census Tract 114.18 Fulton County Georgia,517,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,81,0,11,27,15,189,135,18,14
1500000US131210114183,131210000000,Block Group 3 Census Tract 114.18 Fulton County Georgia,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,29,109,20,324,143,16,16
1500000US131210114184,131210000000,Block Group 4 Census Tract 114.18 Fulton County Georgia,2503,19,0,0,0,0,0,0,0,9,0,9,10,14,19,33,178,93,132,319,147,1143,290,72,16
1500000US131210114191,131210000000,Block Group 1 Census Tract 114.19 Fulton County Georgia,1173,0,0,0,0,0,0,0,0,0,0,19,0,0,0,44,212,28,115,217,20,323,178,0,17
1500000US131210114192,131210000000,Block Group 2 Census Tract 114.19 Fulton County Georgia,1333,0,0,0,0,0,0,0,0,0,0,29,17,0,0,0,127,17,77,119,76,572,242,28,29
1500000US131210114193,131210000000,Block Group 3 Census Tract 114.19 Fulton County Georgia,1530,0,0,0,0,0,0,0,0,0,0,0,17,0,14,0,164,0,59,178,0,750,268,31,49
1500000US131210114201,131210000000,Block Group 1 Census Tract 114.20 Fulton County Georgia,901,10,0,0,0,0,32,0,0,0,0,0,17,0,36,61,255,33,24,193,51,159,30,0,0
1500000US131210114202,131210000000,Block Group 2 Census Tract 114.20 Fulton County Georgia,2122,237,0,0,0,0,0,0,0,84,58,97,163,63,46,68,686,67,44,264,118,113,14,0,0
1500000US131210114203,131210000000,Block Group 3 Census Tract 114.20 Fulton County Georgia,1180,28,0,0,0,0,0,0,30,155,0,52,50,16,0,8,345,18,23,124,54,211,66,0,0
1500000US131210114211,131210000000,Block Group 1 Census Tract 114.21 Fulton County Georgia,1752,28,0,0,0,0,0,0,0,93,0,0,17,64,0,10,252,22,126,301,81,471,263,15,9
1500000US131210114212,131210000000,Block Group 2 Census Tract 114.21 Fulton County Georgia,853,56,0,0,0,46,15,0,24,28,0,23,30,0,0,0,188,53,44,155,23,101,67,0,0
1500000US131210114221,131210000000,Block Group 1 Census Tract 114.22 Fulton County Georgia,2165,18,0,0,0,0,2,0,0,0,0,0,0,10,19,12,384,53,224,396,206,518,188,80,55
1500000US131210114222,131210000000,Block Group 2 Census Tract 114.22 Fulton County Georgia,729,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,151,0,0,59,0,231,239,5,33
1500000US131210114231,131210000000,Block Group 1 Census Tract 114.23 Fulton County Georgia,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,81,15,28,87,15,310,141,27,0
1500000US131210114232,131210000000,Block Group 2 Census Tract 114.23 Fulton County Georgia,1293,0,0,0,0,0,0,0,0,0,0,11,0,143,21,0,128,12,31,87,33,516,242,42,27
1500000US131210114233,131210000000,Block Group 3 Census Tract 114.23 Fulton County Georgia,905,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,90,10,39,134,73,230,131,170,20
1500000US131210114234,131210000000,Block Group 4 Census Tract 114.23 Fulton County Georgia,631,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,97,0,12,24,23,268,197,0,0
1500000US131210114241,131210000000,Block Group 1 Census Tract 114.24 Fulton County Georgia,2358,0,0,0,0,0,0,0,0,0,0,0,0,0,14,50,90,21,117,361,155,1112,365,42,31
1500000US131210114242,131210000000,Block Group 2 Census Tract 114.24 Fulton County Georgia,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,218,16,88,355,110,758,106,18,0
1500000US131210114251,131210000000,Block Group 1 Census Tract 114.25 Fulton County Georgia,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,68,0,15,36,111,640,395,116,22
1500000US131210114252,131210000000,Block Group 2 Census Tract 114.25 Fulton County Georgia,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,57,151,4,737,629,97,0
1500000US131210114253,131210000000,Block Group 3 Census Tract 114.25 Fulton County Georgia,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,88,0,59,171,66,638,215,13,67
1500000US131210114261,131210000000,Block Group 1 Census Tract 114.26 Fulton County Georgia,1645,46,0,0,0,0,0,39,0,0,0,0,0,36,52,7,311,12,58,286,84,505,146,55,8
1500000US131210114271,131210000000,Block Group 1 Census Tract 114.27 Fulton County Georgia,1457,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,121,31,29,154,12,716,313,51,0
1500000US131210114272,131210000000,Block Group 2 Census Tract 114.27 Fulton County Georgia,1739,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,72,51,169,143,161,639,336,99,49
1500000US131210114273,131210000000,Block Group 3 Census Tract 114.27 Fulton County Georgia,1955,0,0,0,0,0,0,0,0,35,0,0,0,0,13,0,95,0,117,186,119,1022,225,84,59
1500000US131210115031,131210000000,Block Group 1 Census Tract 115.03 Fulton County Georgia,1272,39,0,0,0,0,0,0,0,0,0,0,16,0,0,16,47,0,58,86,72,661,168,49,60
1500000US131210115032,131210000000,Block Group 2 Census Tract 115.03 Fulton County Georgia,1126,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,33,28,137,0,642,147,49,0
1500000US131210115033,131210000000,Block Group 3 Census Tract 115.03 Fulton County Georgia,3545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,328,0,65,341,196,1808,586,170,31
1500000US131210115041,131210000000,Block Group 1 Census Tract 115.04 Fulton County Georgia,2261,0,0,0,0,0,0,0,45,0,0,0,0,0,0,28,238,0,82,287,61,1094,297,76,53
1500000US131210115042,131210000000,Block Group 2 Census Tract 115.04 Fulton County Georgia,1439,0,0,0,0,0,0,0,0,0,15,13,0,23,0,0,182,65,16,69,63,506,250,223,14
1500000US131210115043,131210000000,Block Group 3 Census Tract 115.04 Fulton County Georgia,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,143,0,0,99,118,1160,318,299,0
1500000US131210115044,131210000000,Block Group 4 Census Tract 115.04 Fulton County Georgia,1921,0,0,0,0,0,0,0,0,27,0,0,13,0,0,0,176,0,76,289,81,764,363,103,29
1500000US131210115051,131210000000,Block Group 1 Census Tract 115.05 Fulton County Georgia,1683,9,0,0,0,0,0,0,0,0,0,10,9,0,0,0,127,0,39,112,83,1038,212,25,19
1500000US131210115052,131210000000,Block Group 2 Census Tract 115.05 Fulton County Georgia,1164,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,110,11,23,101,103,564,217,24,0
1500000US131210115061,131210000000,Block Group 1 Census Tract 115.06 Fulton County Georgia,1309,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,39,25,33,194,107,538,278,18,58
1500000US131210115062,131210000000,Block Group 2 Census Tract 115.06 Fulton County Georgia,1944,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,140,9,64,171,139,910,379,69,45
1500000US131210115063,131210000000,Block Group 3 Census Tract 115.06 Fulton County Georgia,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,123,0,9,189,87,495,216,14,0
1500000US131210116101,131210000000,Block Group 1 Census Tract 116.10 Fulton County Georgia,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,150,11,39,150,140,884,194,52,51
1500000US131210116102,131210000000,Block Group 2 Census Tract 116.10 Fulton County Georgia,1847,0,0,0,0,17,0,0,0,0,0,18,0,38,9,6,258,5,0,450,104,691,117,68,66
1500000US131210116111,131210000000,Block Group 1 Census Tract 116.11 Fulton County Georgia,1810,13,0,0,0,0,0,0,0,0,0,0,0,23,81,0,147,0,38,413,70,711,287,15,12
1500000US131210116112,131210000000,Block Group 2 Census Tract 116.11 Fulton County Georgia,933,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,83,0,53,109,62,459,106,9,27
1500000US131210116113,131210000000,Block Group 3 Census Tract 116.11 Fulton County Georgia,2456,47,0,0,0,0,0,0,75,200,10,10,0,0,76,0,701,22,114,380,91,595,93,42,0
1500000US131210116121,131210000000,Block Group 1 Census Tract 116.12 Fulton County Georgia,1964,39,0,0,0,0,11,0,0,0,0,0,18,0,25,0,269,23,66,198,80,668,267,153,147
1500000US131210116122,131210000000,Block Group 2 Census Tract 116.12 Fulton County Georgia,534,0,0,0,0,0,0,0,0,0,0,0,21,0,11,0,43,18,18,114,17,157,111,15,9
1500000US131210116131,131210000000,Block Group 1 Census Tract 116.13 Fulton County Georgia,2383,21,0,0,0,0,0,0,0,0,0,0,79,6,0,0,275,23,153,349,161,881,322,67,46
1500000US131210116132,131210000000,Block Group 2 Census Tract 116.13 Fulton County Georgia,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,13,372,67,613,361,7,36
1500000US131210116141,131210000000,Block Group 1 Census Tract 116.14 Fulton County Georgia,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,59,125,709,113,686,349,0,0
1500000US131210116142,131210000000,Block Group 2 Census Tract 116.14 Fulton County Georgia,3045,0,0,0,0,0,0,0,0,79,0,0,0,0,0,28,247,0,183,643,426,827,612,0,0
1500000US131210116143,131210000000,Block Group 3 Census Tract 116.14 Fulton County Georgia,4680,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,525,23,119,618,380,2034,785,175,0
1500000US131210116151,131210000000,Block Group 1 Census Tract 116.15 Fulton County Georgia,2474,0,0,0,0,0,0,0,0,0,0,18,0,14,0,0,234,61,0,312,170,1216,345,33,71
1500000US131210116152,131210000000,Block Group 2 Census Tract 116.15 Fulton County Georgia,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,16,0,43,130,62,703,244,95,84
1500000US131210116153,131210000000,Block Group 3 Census Tract 116.15 Fulton County Georgia,2649,14,0,0,0,0,0,0,0,0,0,33,0,0,0,0,263,1,43,218,279,1247,443,64,44
1500000US131210116161,131210000000,Block Group 1 Census Tract 116.16 Fulton County Georgia,1424,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,380,37,18,199,284,285,123,35,19
1500000US131210116162,131210000000,Block Group 2 Census Tract 116.16 Fulton County Georgia,897,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,119,3,32,186,96,210,242,0,0
1500000US131210116163,131210000000,Block Group 3 Census Tract 116.16 Fulton County Georgia,948,0,0,0,0,0,0,0,0,0,41,0,10,0,0,0,138,57,40,164,0,316,124,58,0
1500000US131210116171,131210000000,Block Group 1 Census Tract 116.17 Fulton County Georgia,1623,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,67,0,39,206,38,925,257,51,20
1500000US131210116172,131210000000,Block Group 2 Census Tract 116.17 Fulton County Georgia,1686,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,116,0,179,87,281,494,420,46,0
1500000US131210116173,131210000000,Block Group 3 Census Tract 116.17 Fulton County Georgia,1562,0,0,0,0,0,0,0,0,8,0,0,0,0,16,0,91,0,77,213,140,472,463,32,50
1500000US131210116181,131210000000,Block Group 1 Census Tract 116.18 Fulton County Georgia,2555,0,0,0,0,0,5,0,0,0,0,0,0,112,0,5,116,25,14,219,196,1046,724,18,75
1500000US131210116191,131210000000,Block Group 1 Census Tract 116.19 Fulton County Georgia,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,122,0,8,95,24,726,392,93,45
1500000US131210116192,131210000000,Block Group 2 Census Tract 116.19 Fulton County Georgia,1608,20,0,0,0,0,0,0,0,0,0,0,0,22,0,5,247,58,58,121,67,663,280,18,49
1500000US131210116193,131210000000,Block Group 3 Census Tract 116.19 Fulton County Georgia,1809,0,0,0,0,0,0,0,0,0,0,0,26,0,0,56,212,22,46,231,163,703,241,28,81
1500000US131210116201,131210000000,Block Group 1 Census Tract 116.20 Fulton County Georgia,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,70,41,247,123,794,363,42,50
1500000US131210116202,131210000000,Block Group 2 Census Tract 116.20 Fulton County Georgia,2746,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,239,95,83,509,141,955,594,85,25
1500000US131210116203,131210000000,Block Group 3 Census Tract 116.20 Fulton County Georgia,1717,64,0,0,0,0,0,0,0,26,0,132,0,17,0,8,373,0,12,174,128,651,122,0,10
1500000US131210116211,131210000000,Block Group 1 Census Tract 116.21 Fulton County Georgia,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,53,100,0,306,88,0,45
1500000US131210116212,131210000000,Block Group 2 Census Tract 116.21 Fulton County Georgia,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,112,127,81,420,336,242,34
1500000US131210116213,131210000000,Block Group 3 Census Tract 116.21 Fulton County Georgia,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,159,17,15,186,37,1150,601,15,64
1500000US131210116221,131210000000,Block Group 1 Census Tract 116.22 Fulton County Georgia,2237,12,0,0,0,0,0,0,0,0,0,47,0,0,0,0,90,0,40,97,211,995,473,196,76
1500000US131210116222,131210000000,Block Group 2 Census Tract 116.22 Fulton County Georgia,2248,0,0,0,0,0,0,0,0,0,22,11,0,0,0,66,60,0,61,214,169,946,667,0,32
1500000US131210116223,131210000000,Block Group 3 Census Tract 116.22 Fulton County Georgia,1723,0,0,0,0,0,25,0,0,0,0,21,0,0,0,30,80,45,19,164,216,555,519,16,33
1500000US131210116231,131210000000,Block Group 1 Census Tract 116.23 Fulton County Georgia,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,154,115,164,134,331,1036,139,82,0
