GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11
Id,Id2,Geography,Estimate; Total:,Estimate; Households with one or more people 65 years and over:,Estimate; Households with one or more people 65 years and over: - 1-person household,Estimate; Households with one or more people 65 years and over: - 2-or-more-person household:,Estimate; Households with one or more people 65 years and over: - 2-or-more-person household: - Family households,Estimate; Households with one or more people 65 years and over: - 2-or-more-person household: - Nonfamily households,Estimate; Households with no people 65 years and over:,Estimate; Households with no people 65 years and over: - 1-person households,Estimate; Households with no people 65 years and over: - 2-or-more-person household:,Estimate; Households with no people 65 years and over: - 2-or-more-person household: - Family households,Estimate; Households with no people 65 years and over: - 2-or-more-person household: - Nonfamily households
1500000US130670302291,130670000000,Block Group 1 Census Tract 302.29 Cobb County Georgia,117,8,0,8,8,0,109,58,51,25,26
1500000US130670302292,130670000000,Block Group 2 Census Tract 302.29 Cobb County Georgia,968,226,67,159,159,0,742,288,454,386,68
1500000US130670302301,130670000000,Block Group 1 Census Tract 302.30 Cobb County Georgia,3361,398,200,198,198,0,2963,702,2261,1798,463
1500000US130670302302,130670000000,Block Group 2 Census Tract 302.30 Cobb County Georgia,2106,598,317,281,233,48,1508,318,1190,1161,29
1500000US130670302311,130670000000,Block Group 1 Census Tract 302.31 Cobb County Georgia,284,39,0,39,39,0,245,15,230,230,0
1500000US130670302312,130670000000,Block Group 2 Census Tract 302.31 Cobb County Georgia,766,195,34,161,161,0,571,123,448,448,0
1500000US130670302313,130670000000,Block Group 3 Census Tract 302.31 Cobb County Georgia,600,198,16,182,182,0,402,14,388,388,0
1500000US130670302314,130670000000,Block Group 4 Census Tract 302.31 Cobb County Georgia,1108,285,65,220,220,0,823,57,766,766,0
1500000US130670302321,130670000000,Block Group 1 Census Tract 302.32 Cobb County Georgia,882,244,26,218,218,0,638,53,585,557,28
1500000US130670302322,130670000000,Block Group 2 Census Tract 302.32 Cobb County Georgia,1032,114,28,86,71,15,918,83,835,774,61
1500000US130670302331,130670000000,Block Group 1 Census Tract 302.33 Cobb County Georgia,588,93,24,69,69,0,495,96,399,387,12
1500000US130670302332,130670000000,Block Group 2 Census Tract 302.33 Cobb County Georgia,911,183,87,96,96,0,728,106,622,622,0
1500000US130670302341,130670000000,Block Group 1 Census Tract 302.34 Cobb County Georgia,893,125,0,125,117,8,768,10,758,733,25
1500000US130670302342,130670000000,Block Group 2 Census Tract 302.34 Cobb County Georgia,1060,106,27,79,79,0,954,128,826,721,105
1500000US130670302351,130670000000,Block Group 1 Census Tract 302.35 Cobb County Georgia,602,154,23,131,131,0,448,67,381,381,0
1500000US130670302352,130670000000,Block Group 2 Census Tract 302.35 Cobb County Georgia,1029,174,21,153,153,0,855,60,795,779,16
1500000US130670302361,130670000000,Block Group 1 Census Tract 302.36 Cobb County Georgia,820,113,0,113,113,0,707,19,688,680,8
1500000US130670302362,130670000000,Block Group 2 Census Tract 302.36 Cobb County Georgia,651,110,0,110,110,0,541,74,467,418,49
1500000US130670302381,130670000000,Block Group 1 Census Tract 302.38 Cobb County Georgia,1092,122,29,93,93,0,970,18,952,843,109
1500000US130670302382,130670000000,Block Group 2 Census Tract 302.38 Cobb County Georgia,1063,165,59,106,106,0,898,144,754,741,13
1500000US130670302391,130670000000,Block Group 1 Census Tract 302.39 Cobb County Georgia,541,75,28,47,47,0,466,46,420,420,0
1500000US130670302392,130670000000,Block Group 2 Census Tract 302.39 Cobb County Georgia,1090,445,72,373,361,12,645,121,524,524,0
1500000US130670302393,130670000000,Block Group 3 Census Tract 302.39 Cobb County Georgia,927,127,14,113,113,0,800,0,800,800,0
1500000US130670303101,130670000000,Block Group 1 Census Tract 303.10 Cobb County Georgia,495,102,54,48,27,21,393,89,304,304,0
1500000US130670303102,130670000000,Block Group 2 Census Tract 303.10 Cobb County Georgia,751,126,60,66,66,0,625,99,526,446,80
1500000US130670303103,130670000000,Block Group 3 Census Tract 303.10 Cobb County Georgia,287,58,0,58,58,0,229,12,217,205,12
1500000US130670303104,130670000000,Block Group 4 Census Tract 303.10 Cobb County Georgia,731,152,20,132,132,0,579,47,532,476,56
1500000US130670303105,130670000000,Block Group 5 Census Tract 303.10 Cobb County Georgia,476,58,0,58,58,0,418,86,332,245,87
1500000US130670303111,130670000000,Block Group 1 Census Tract 303.11 Cobb County Georgia,605,153,34,119,119,0,452,9,443,419,24
1500000US130670303112,130670000000,Block Group 2 Census Tract 303.11 Cobb County Georgia,409,66,16,50,50,0,343,40,303,244,59
1500000US130670303113,130670000000,Block Group 3 Census Tract 303.11 Cobb County Georgia,397,99,50,49,49,0,298,14,284,284,0
1500000US130670303114,130670000000,Block Group 4 Census Tract 303.11 Cobb County Georgia,784,151,45,106,106,0,633,164,469,453,16
1500000US130670303121,130670000000,Block Group 1 Census Tract 303.12 Cobb County Georgia,1081,321,119,202,202,0,760,203,557,557,0
1500000US130670303122,130670000000,Block Group 2 Census Tract 303.12 Cobb County Georgia,594,121,63,58,58,0,473,53,420,355,65
1500000US130670303123,130670000000,Block Group 3 Census Tract 303.12 Cobb County Georgia,512,144,61,83,83,0,368,35,333,293,40
1500000US130670303124,130670000000,Block Group 4 Census Tract 303.12 Cobb County Georgia,255,120,12,108,108,0,135,43,92,92,0
1500000US130670303131,130670000000,Block Group 1 Census Tract 303.13 Cobb County Georgia,509,115,16,99,88,11,394,114,280,280,0
1500000US130670303132,130670000000,Block Group 2 Census Tract 303.13 Cobb County Georgia,288,166,51,115,115,0,122,31,91,91,0
1500000US130670303133,130670000000,Block Group 3 Census Tract 303.13 Cobb County Georgia,405,153,41,112,112,0,252,12,240,240,0
1500000US130670303134,130670000000,Block Group 4 Census Tract 303.13 Cobb County Georgia,582,73,0,73,73,0,509,59,450,450,0
1500000US130670303135,130670000000,Block Group 5 Census Tract 303.13 Cobb County Georgia,1048,217,16,201,189,12,831,190,641,564,77
1500000US130670303141,130670000000,Block Group 1 Census Tract 303.14 Cobb County Georgia,825,169,61,108,108,0,656,72,584,570,14
1500000US130670303142,130670000000,Block Group 2 Census Tract 303.14 Cobb County Georgia,873,288,27,261,261,0,585,67,518,506,12
1500000US130670303143,130670000000,Block Group 3 Census Tract 303.14 Cobb County Georgia,990,167,18,149,149,0,823,89,734,662,72
1500000US130670303181,130670000000,Block Group 1 Census Tract 303.18 Cobb County Georgia,850,348,154,194,180,14,502,46,456,441,15
1500000US130670303182,130670000000,Block Group 2 Census Tract 303.18 Cobb County Georgia,1104,293,58,235,224,11,811,73,738,738,0
1500000US130670303183,130670000000,Block Group 3 Census Tract 303.18 Cobb County Georgia,861,264,54,210,210,0,597,36,561,533,28
1500000US130670303191,130670000000,Block Group 1 Census Tract 303.19 Cobb County Georgia,665,152,47,105,105,0,513,67,446,426,20
1500000US130670303192,130670000000,Block Group 2 Census Tract 303.19 Cobb County Georgia,922,317,180,137,137,0,605,123,482,475,7
1500000US130670303201,130670000000,Block Group 1 Census Tract 303.20 Cobb County Georgia,1667,199,45,154,154,0,1468,644,824,511,313
1500000US130670303202,130670000000,Block Group 2 Census Tract 303.20 Cobb County Georgia,1003,280,31,249,249,0,723,134,589,589,0
1500000US130670303203,130670000000,Block Group 3 Census Tract 303.20 Cobb County Georgia,1042,96,17,79,65,14,946,386,560,463,97
1500000US130670303221,130670000000,Block Group 1 Census Tract 303.22 Cobb County Georgia,418,106,29,77,77,0,312,37,275,275,0
1500000US130670303222,130670000000,Block Group 2 Census Tract 303.22 Cobb County Georgia,700,149,25,124,124,0,551,36,515,506,9
1500000US130670303241,130670000000,Block Group 1 Census Tract 303.24 Cobb County Georgia,634,127,36,91,82,9,507,66,441,441,0
1500000US130670303242,130670000000,Block Group 2 Census Tract 303.24 Cobb County Georgia,611,98,7,91,91,0,513,122,391,380,11
1500000US130670303261,130670000000,Block Group 1 Census Tract 303.26 Cobb County Georgia,522,131,0,131,131,0,391,21,370,356,14
1500000US130670303262,130670000000,Block Group 2 Census Tract 303.26 Cobb County Georgia,556,73,19,54,54,0,483,14,469,460,9
1500000US130670303263,130670000000,Block Group 3 Census Tract 303.26 Cobb County Georgia,367,56,18,38,27,11,311,19,292,292,0
1500000US130670303271,130670000000,Block Group 1 Census Tract 303.27 Cobb County Georgia,1007,207,24,183,168,15,800,105,695,660,35
1500000US130670303272,130670000000,Block Group 2 Census Tract 303.27 Cobb County Georgia,533,141,21,120,113,7,392,49,343,314,29
1500000US130670303281,130670000000,Block Group 1 Census Tract 303.28 Cobb County Georgia,707,244,108,136,136,0,463,19,444,444,0
1500000US130670303282,130670000000,Block Group 2 Census Tract 303.28 Cobb County Georgia,899,300,91,209,160,49,599,70,529,508,21
1500000US130670303283,130670000000,Block Group 3 Census Tract 303.28 Cobb County Georgia,637,222,37,185,171,14,415,13,402,402,0
1500000US130670303291,130670000000,Block Group 1 Census Tract 303.29 Cobb County Georgia,1066,270,72,198,198,0,796,213,583,517,66
1500000US130670303292,130670000000,Block Group 2 Census Tract 303.29 Cobb County Georgia,580,123,48,75,65,10,457,8,449,443,6
1500000US130670303301,130670000000,Block Group 1 Census Tract 303.30 Cobb County Georgia,561,112,36,76,76,0,449,62,387,387,0
1500000US130670303302,130670000000,Block Group 2 Census Tract 303.30 Cobb County Georgia,850,227,39,188,188,0,623,74,549,541,8
1500000US130670303303,130670000000,Block Group 3 Census Tract 303.30 Cobb County Georgia,575,94,20,74,74,0,481,56,425,417,8
1500000US130670303311,130670000000,Block Group 1 Census Tract 303.31 Cobb County Georgia,816,234,53,181,181,0,582,36,546,517,29
1500000US130670303312,130670000000,Block Group 2 Census Tract 303.31 Cobb County Georgia,778,227,45,182,182,0,551,50,501,480,21
1500000US130670303313,130670000000,Block Group 3 Census Tract 303.31 Cobb County Georgia,395,86,14,72,63,9,309,47,262,262,0
1500000US130670303321,130670000000,Block Group 1 Census Tract 303.32 Cobb County Georgia,507,111,0,111,111,0,396,34,362,362,0
1500000US130670303322,130670000000,Block Group 2 Census Tract 303.32 Cobb County Georgia,641,115,58,57,45,12,526,64,462,349,113
1500000US130670303331,130670000000,Block Group 1 Census Tract 303.33 Cobb County Georgia,1075,304,15,289,289,0,771,96,675,661,14
1500000US130670303332,130670000000,Block Group 2 Census Tract 303.33 Cobb County Georgia,682,235,68,167,167,0,447,0,447,447,0
1500000US130670303333,130670000000,Block Group 3 Census Tract 303.33 Cobb County Georgia,403,92,34,58,58,0,311,0,311,311,0
1500000US130670303341,130670000000,Block Group 1 Census Tract 303.34 Cobb County Georgia,552,239,46,193,182,11,313,66,247,247,0
1500000US130670303342,130670000000,Block Group 2 Census Tract 303.34 Cobb County Georgia,697,211,51,160,155,5,486,77,409,369,40
1500000US130670303351,130670000000,Block Group 1 Census Tract 303.35 Cobb County Georgia,861,214,24,190,190,0,647,36,611,587,24
1500000US130670303352,130670000000,Block Group 2 Census Tract 303.35 Cobb County Georgia,781,226,44,182,182,0,555,70,485,485,0
1500000US130670303361,130670000000,Block Group 1 Census Tract 303.36 Cobb County Georgia,617,92,13,79,79,0,525,15,510,510,0
1500000US130670303362,130670000000,Block Group 2 Census Tract 303.36 Cobb County Georgia,532,162,41,121,121,0,370,12,358,342,16
1500000US130670303363,130670000000,Block Group 3 Census Tract 303.36 Cobb County Georgia,798,58,12,46,46,0,740,112,628,614,14
1500000US130670303364,130670000000,Block Group 4 Census Tract 303.36 Cobb County Georgia,516,188,48,140,140,0,328,0,328,328,0
1500000US130670303371,130670000000,Block Group 1 Census Tract 303.37 Cobb County Georgia,570,166,14,152,152,0,404,17,387,365,22
1500000US130670303372,130670000000,Block Group 2 Census Tract 303.37 Cobb County Georgia,720,299,154,145,127,18,421,6,415,407,8
1500000US130670303373,130670000000,Block Group 3 Census Tract 303.37 Cobb County Georgia,378,95,43,52,52,0,283,48,235,235,0
1500000US130670303391,130670000000,Block Group 1 Census Tract 303.39 Cobb County Georgia,851,58,32,26,26,0,793,392,401,239,162
1500000US130670303392,130670000000,Block Group 2 Census Tract 303.39 Cobb County Georgia,2227,134,46,88,41,47,2093,1058,1035,534,501
1500000US130670303401,130670000000,Block Group 1 Census Tract 303.40 Cobb County Georgia,670,127,10,117,117,0,543,44,499,499,0
1500000US130670303402,130670000000,Block Group 2 Census Tract 303.40 Cobb County Georgia,597,134,37,97,97,0,463,31,432,432,0
1500000US130670303411,130670000000,Block Group 1 Census Tract 303.41 Cobb County Georgia,666,105,8,97,97,0,561,34,527,527,0
1500000US130670303412,130670000000,Block Group 2 Census Tract 303.41 Cobb County Georgia,860,125,31,94,86,8,735,84,651,565,86
1500000US130670303421,130670000000,Block Group 1 Census Tract 303.42 Cobb County Georgia,631,100,10,90,90,0,531,38,493,459,34
1500000US130670303422,130670000000,Block Group 2 Census Tract 303.42 Cobb County Georgia,1017,184,26,158,158,0,833,81,752,743,9
1500000US130670303431,130670000000,Block Group 1 Census Tract 303.43 Cobb County Georgia,678,230,37,193,193,0,448,27,421,421,0
1500000US130670303432,130670000000,Block Group 2 Census Tract 303.43 Cobb County Georgia,590,110,18,92,92,0,480,7,473,473,0
1500000US130670303433,130670000000,Block Group 3 Census Tract 303.43 Cobb County Georgia,325,0,0,0,0,0,325,25,300,300,0
1500000US130670303441,130670000000,Block Group 1 Census Tract 303.44 Cobb County Georgia,1236,102,31,71,71,0,1134,632,502,377,125
1500000US130670303442,130670000000,Block Group 2 Census Tract 303.44 Cobb County Georgia,339,0,0,0,0,0,339,70,269,154,115
1500000US130670303443,130670000000,Block Group 3 Census Tract 303.44 Cobb County Georgia,291,0,0,0,0,0,291,196,95,62,33
1500000US130670303451,130670000000,Block Group 1 Census Tract 303.45 Cobb County Georgia,1001,13,13,0,0,0,988,342,646,628,18
1500000US130670303452,130670000000,Block Group 2 Census Tract 303.45 Cobb County Georgia,197,0,0,0,0,0,197,120,77,60,17
1500000US130670303453,130670000000,Block Group 3 Census Tract 303.45 Cobb County Georgia,985,0,0,0,0,0,985,398,587,437,150
1500000US130670304051,130670000000,Block Group 1 Census Tract 304.05 Cobb County Georgia,1072,115,57,58,58,0,957,266,691,597,94
1500000US130670304052,130670000000,Block Group 2 Census Tract 304.05 Cobb County Georgia,638,140,103,37,37,0,498,232,266,181,85
1500000US130670304053,130670000000,Block Group 3 Census Tract 304.05 Cobb County Georgia,805,102,54,48,16,32,703,285,418,390,28
1500000US130670304054,130670000000,Block Group 4 Census Tract 304.05 Cobb County Georgia,329,71,60,11,11,0,258,89,169,115,54
1500000US130670304071,130670000000,Block Group 1 Census Tract 304.07 Cobb County Georgia,696,302,92,210,204,6,394,50,344,344,0
1500000US130670304072,130670000000,Block Group 2 Census Tract 304.07 Cobb County Georgia,487,93,43,50,50,0,394,106,288,255,33
1500000US130670304073,130670000000,Block Group 3 Census Tract 304.07 Cobb County Georgia,779,151,58,93,93,0,628,272,356,316,40
1500000US130670304081,130670000000,Block Group 1 Census Tract 304.08 Cobb County Georgia,585,168,20,148,148,0,417,58,359,301,58
1500000US130670304082,130670000000,Block Group 2 Census Tract 304.08 Cobb County Georgia,765,162,65,97,89,8,603,109,494,494,0
1500000US130670304091,130670000000,Block Group 1 Census Tract 304.09 Cobb County Georgia,738,215,40,175,175,0,523,50,473,447,26
1500000US130670304092,130670000000,Block Group 2 Census Tract 304.09 Cobb County Georgia,519,158,38,120,120,0,361,11,350,350,0
1500000US130670304101,130670000000,Block Group 1 Census Tract 304.10 Cobb County Georgia,908,212,16,196,160,36,696,185,511,436,75
1500000US130670304102,130670000000,Block Group 2 Census Tract 304.10 Cobb County Georgia,1169,389,211,178,178,0,780,256,524,370,154
1500000US130670304111,130670000000,Block Group 1 Census Tract 304.11 Cobb County Georgia,341,0,0,0,0,0,341,131,210,197,13
1500000US130670304112,130670000000,Block Group 2 Census Tract 304.11 Cobb County Georgia,347,29,17,12,12,0,318,165,153,118,35
1500000US130670304113,130670000000,Block Group 3 Census Tract 304.11 Cobb County Georgia,852,25,0,25,25,0,827,354,473,388,85
1500000US130670304121,130670000000,Block Group 1 Census Tract 304.12 Cobb County Georgia,251,25,8,17,17,0,226,57,169,110,59
1500000US130670304122,130670000000,Block Group 2 Census Tract 304.12 Cobb County Georgia,973,39,0,39,39,0,934,215,719,593,126
1500000US130670304123,130670000000,Block Group 3 Census Tract 304.12 Cobb County Georgia,271,39,14,25,25,0,232,107,125,73,52
1500000US130670304124,130670000000,Block Group 4 Census Tract 304.12 Cobb County Georgia,81,0,0,0,0,0,81,18,63,42,21
1500000US130670304131,130670000000,Block Group 1 Census Tract 304.13 Cobb County Georgia,848,20,0,20,20,0,828,410,418,315,103
1500000US130670304132,130670000000,Block Group 2 Census Tract 304.13 Cobb County Georgia,644,0,0,0,0,0,644,157,487,434,53
1500000US130670304133,130670000000,Block Group 3 Census Tract 304.13 Cobb County Georgia,836,63,16,47,47,0,773,187,586,586,0
1500000US130670304141,130670000000,Block Group 1 Census Tract 304.14 Cobb County Georgia,903,32,32,0,0,0,871,272,599,500,99
1500000US130670304142,130670000000,Block Group 2 Census Tract 304.14 Cobb County Georgia,290,0,0,0,0,0,290,113,177,145,32
1500000US130670305021,130670000000,Block Group 1 Census Tract 305.02 Cobb County Georgia,1157,459,242,217,194,23,698,110,588,560,28
1500000US130670305022,130670000000,Block Group 2 Census Tract 305.02 Cobb County Georgia,863,156,56,100,71,29,707,146,561,532,29
1500000US130670305023,130670000000,Block Group 3 Census Tract 305.02 Cobb County Georgia,503,250,82,168,168,0,253,12,241,241,0
1500000US130670305041,130670000000,Block Group 1 Census Tract 305.04 Cobb County Georgia,1318,266,161,105,105,0,1052,161,891,834,57
1500000US130670305042,130670000000,Block Group 2 Census Tract 305.04 Cobb County Georgia,381,98,0,98,98,0,283,34,249,149,100
1500000US130670305043,130670000000,Block Group 3 Census Tract 305.04 Cobb County Georgia,471,17,0,17,17,0,454,21,433,371,62
1500000US130670305044,130670000000,Block Group 4 Census Tract 305.04 Cobb County Georgia,217,42,42,0,0,0,175,78,97,58,39
1500000US130670305051,130670000000,Block Group 1 Census Tract 305.05 Cobb County Georgia,706,67,14,53,53,0,639,198,441,289,152
1500000US130670305052,130670000000,Block Group 2 Census Tract 305.05 Cobb County Georgia,830,110,43,67,56,11,720,339,381,280,101
1500000US130670305053,130670000000,Block Group 3 Census Tract 305.05 Cobb County Georgia,568,13,13,0,0,0,555,165,390,304,86
1500000US130670305054,130670000000,Block Group 4 Census Tract 305.05 Cobb County Georgia,736,26,14,12,12,0,710,229,481,363,118
1500000US130670305061,130670000000,Block Group 1 Census Tract 305.06 Cobb County Georgia,1095,191,66,125,125,0,904,241,663,507,156
1500000US130670305062,130670000000,Block Group 2 Census Tract 305.06 Cobb County Georgia,729,182,82,100,90,10,547,148,399,367,32
1500000US130670305071,130670000000,Block Group 1 Census Tract 305.07 Cobb County Georgia,1187,293,97,196,177,19,894,180,714,663,51
1500000US130670305072,130670000000,Block Group 2 Census Tract 305.07 Cobb County Georgia,679,148,62,86,71,15,531,12,519,519,0
1500000US130670306011,130670000000,Block Group 1 Census Tract 306.01 Cobb County Georgia,1128,0,0,0,0,0,1128,616,512,512,0
1500000US130670306012,130670000000,Block Group 2 Census Tract 306.01 Cobb County Georgia,683,144,99,45,45,0,539,163,376,348,28
1500000US130670306013,130670000000,Block Group 3 Census Tract 306.01 Cobb County Georgia,2452,252,106,146,146,0,2200,1202,998,591,407
1500000US130670306021,130670000000,Block Group 1 Census Tract 306.02 Cobb County Georgia,1190,368,78,290,290,0,822,230,592,462,130
1500000US130670306022,130670000000,Block Group 2 Census Tract 306.02 Cobb County Georgia,126,104,104,0,0,0,22,22,0,0,0
1500000US130670306023,130670000000,Block Group 3 Census Tract 306.02 Cobb County Georgia,927,239,115,124,124,0,688,157,531,519,12
1500000US130670306024,130670000000,Block Group 4 Census Tract 306.02 Cobb County Georgia,651,358,289,69,69,0,293,128,165,152,13
1500000US130670307001,130670000000,Block Group 1 Census Tract 307 Cobb County Georgia,490,73,7,66,66,0,417,141,276,248,28
1500000US130670307002,130670000000,Block Group 2 Census Tract 307 Cobb County Georgia,361,129,33,96,88,8,232,81,151,143,8
1500000US130670307003,130670000000,Block Group 3 Census Tract 307 Cobb County Georgia,386,224,148,76,76,0,162,41,121,121,0
1500000US130670307004,130670000000,Block Group 4 Census Tract 307 Cobb County Georgia,281,24,19,5,5,0,257,88,169,113,56
1500000US130670308001,130670000000,Block Group 1 Census Tract 308 Cobb County Georgia,445,73,43,30,26,4,372,107,265,203,62
1500000US130670308002,130670000000,Block Group 2 Census Tract 308 Cobb County Georgia,453,34,34,0,0,0,419,90,329,236,93
1500000US130670308003,130670000000,Block Group 3 Census Tract 308 Cobb County Georgia,554,97,40,57,57,0,457,232,225,153,72
1500000US130670309011,130670000000,Block Group 1 Census Tract 309.01 Cobb County Georgia,286,71,42,29,29,0,215,49,166,166,0
1500000US130670309012,130670000000,Block Group 2 Census Tract 309.01 Cobb County Georgia,510,210,50,160,160,0,300,34,266,266,0
1500000US130670309013,130670000000,Block Group 3 Census Tract 309.01 Cobb County Georgia,488,45,45,0,0,0,443,109,334,286,48
1500000US130670309014,130670000000,Block Group 4 Census Tract 309.01 Cobb County Georgia,541,174,91,83,74,9,367,97,270,243,27
1500000US130670309015,130670000000,Block Group 5 Census Tract 309.01 Cobb County Georgia,1139,242,137,105,102,3,897,213,684,620,64
1500000US130670309021,130670000000,Block Group 1 Census Tract 309.02 Cobb County Georgia,429,138,111,27,27,0,291,56,235,192,43
1500000US130670309022,130670000000,Block Group 2 Census Tract 309.02 Cobb County Georgia,929,87,38,49,49,0,842,183,659,478,181
1500000US130670309023,130670000000,Block Group 3 Census Tract 309.02 Cobb County Georgia,420,110,43,67,67,0,310,23,287,234,53
1500000US130670309024,130670000000,Block Group 4 Census Tract 309.02 Cobb County Georgia,426,146,76,70,70,0,280,122,158,134,24
