GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30
Id,Id2,Geography,Estimate; Total:,Estimate; With own children under 18 years:,Estimate; With own children under 18 years: - Under 6 years only:,Estimate; With own children under 18 years: - Under 6 years only: - In labor force:,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - In Armed Forces,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - Civilian:,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - Civilian: - Employed,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - Civilian: - Unemployed,Estimate; With own children under 18 years: - Under 6 years only: - Not in labor force,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years:,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force:,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - In Armed Forces,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - Civilian:,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - Civilian: - Employed,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - Civilian: - Unemployed,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - Not in labor force,Estimate; With own children under 18 years: - 6 to 17 years only:,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force:,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - In Armed Forces,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - Civilian:,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - Civilian: - Employed,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - Civilian: - Unemployed,Estimate; With own children under 18 years: - 6 to 17 years only: - Not in labor force,Estimate; No own children under 18 years:,Estimate; No own children under 18 years: - In labor force:,Estimate; No own children under 18 years: - In labor force: - In Armed Forces,Estimate; No own children under 18 years: - In labor force: - Civilian:,Estimate; No own children under 18 years: - In labor force: - Civilian: - Employed,Estimate; No own children under 18 years: - In labor force: - Civilian: - Unemployed,Estimate; No own children under 18 years: - Not in labor force
1500000US130670312091,130670000000,Block Group 1 Census Tract 312.09 Cobb County Georgia,1010,265,85,60,0,60,60,0,25,59,47,0,47,47,0,12,121,112,0,112,112,0,9,745,606,0,606,593,13,139
1500000US130670312092,130670000000,Block Group 2 Census Tract 312.09 Cobb County Georgia,502,240,47,12,0,12,12,0,35,46,25,0,25,25,0,21,147,98,0,98,98,0,49,262,171,0,171,171,0,91
1500000US130670312111,130670000000,Block Group 1 Census Tract 312.11 Cobb County Georgia,293,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,284,257,0,257,216,41,27
1500000US130670312112,130670000000,Block Group 2 Census Tract 312.11 Cobb County Georgia,1310,157,133,75,42,33,33,0,58,0,0,0,0,0,0,0,24,24,0,24,24,0,0,1153,925,0,925,827,98,228
1500000US130670312113,130670000000,Block Group 3 Census Tract 312.11 Cobb County Georgia,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,0,132,132,0,0
1500000US130670312121,130670000000,Block Group 1 Census Tract 312.12 Cobb County Georgia,630,196,72,72,0,72,72,0,0,19,19,0,19,19,0,0,105,44,0,44,44,0,61,434,213,0,213,193,20,221
1500000US130670313061,130670000000,Block Group 1 Census Tract 313.06 Cobb County Georgia,697,258,34,34,0,34,34,0,0,34,34,0,34,34,0,0,190,105,0,105,105,0,85,439,333,0,333,294,39,106
1500000US130670313062,130670000000,Block Group 2 Census Tract 313.06 Cobb County Georgia,490,245,38,38,0,38,38,0,0,77,56,0,56,56,0,21,130,130,0,130,100,30,0,245,145,0,145,145,0,100
1500000US130670313071,130670000000,Block Group 1 Census Tract 313.07 Cobb County Georgia,338,165,70,70,0,70,70,0,0,40,40,0,40,40,0,0,55,55,0,55,36,19,0,173,138,16,122,98,24,35
1500000US130670313072,130670000000,Block Group 2 Census Tract 313.07 Cobb County Georgia,757,287,91,47,0,47,47,0,44,0,0,0,0,0,0,0,196,128,0,128,128,0,68,470,398,0,398,381,17,72
1500000US130670313073,130670000000,Block Group 3 Census Tract 313.07 Cobb County Georgia,687,273,84,66,0,66,66,0,18,44,24,0,24,24,0,20,145,127,0,127,127,0,18,414,281,0,281,281,0,133
1500000US130670313081,130670000000,Block Group 1 Census Tract 313.08 Cobb County Georgia,353,110,43,11,0,11,0,11,32,12,0,0,0,0,0,12,55,28,0,28,28,0,27,243,165,0,165,156,9,78
1500000US130670313082,130670000000,Block Group 2 Census Tract 313.08 Cobb County Georgia,651,210,7,7,0,7,0,7,0,8,8,0,8,8,0,0,195,120,0,120,83,37,75,441,310,0,310,267,43,131
1500000US130670313083,130670000000,Block Group 3 Census Tract 313.08 Cobb County Georgia,765,404,49,39,0,39,39,0,10,92,24,0,24,12,12,68,263,152,0,152,140,12,111,361,238,0,238,199,39,123
1500000US130670313091,130670000000,Block Group 1 Census Tract 313.09 Cobb County Georgia,328,175,9,9,0,9,9,0,0,59,30,0,30,30,0,29,107,83,0,83,55,28,24,153,153,0,153,130,23,0
1500000US130670313092,130670000000,Block Group 2 Census Tract 313.09 Cobb County Georgia,578,334,96,67,0,67,67,0,29,37,37,0,37,37,0,0,201,99,0,99,99,0,102,244,244,0,244,187,57,0
1500000US130670313093,130670000000,Block Group 3 Census Tract 313.09 Cobb County Georgia,931,483,137,107,0,107,107,0,30,54,54,0,54,54,0,0,292,245,0,245,245,0,47,448,376,0,376,369,7,72
1500000US130670313094,130670000000,Block Group 4 Census Tract 313.09 Cobb County Georgia,800,255,96,81,0,81,34,47,15,12,12,0,12,0,12,0,147,64,0,64,53,11,83,545,435,0,435,385,50,110
1500000US130670313101,130670000000,Block Group 1 Census Tract 313.10 Cobb County Georgia,721,427,172,155,0,155,132,23,17,29,21,0,21,21,0,8,226,202,0,202,189,13,24,294,207,0,207,180,27,87
1500000US130670313102,130670000000,Block Group 2 Census Tract 313.10 Cobb County Georgia,888,501,87,27,0,27,27,0,60,240,116,0,116,116,0,124,174,109,0,109,85,24,65,387,316,0,316,223,93,71
1500000US130670313103,130670000000,Block Group 3 Census Tract 313.10 Cobb County Georgia,840,391,76,61,0,61,32,29,15,108,48,0,48,48,0,60,207,100,0,100,29,71,107,449,373,0,373,357,16,76
1500000US130670313111,130670000000,Block Group 1 Census Tract 313.11 Cobb County Georgia,1284,539,125,125,0,125,110,15,0,220,158,0,158,158,0,62,194,194,0,194,182,12,0,745,657,0,657,609,48,88
1500000US130670313112,130670000000,Block Group 2 Census Tract 313.11 Cobb County Georgia,825,429,160,131,0,131,115,16,29,130,98,0,98,91,7,32,139,104,0,104,97,7,35,396,307,0,307,248,59,89
1500000US130670313113,130670000000,Block Group 3 Census Tract 313.11 Cobb County Georgia,838,379,87,87,0,87,68,19,0,56,56,0,56,56,0,0,236,205,0,205,158,47,31,459,330,0,330,299,31,129
1500000US130670313121,130670000000,Block Group 1 Census Tract 313.12 Cobb County Georgia,426,138,59,59,0,59,59,0,0,19,19,0,19,0,19,0,60,60,0,60,60,0,0,288,148,0,148,128,20,140
1500000US130670313122,130670000000,Block Group 2 Census Tract 313.12 Cobb County Georgia,193,121,73,59,0,59,43,16,14,48,48,0,48,48,0,0,0,0,0,0,0,0,0,72,72,0,72,33,39,0
1500000US130670313123,130670000000,Block Group 3 Census Tract 313.12 Cobb County Georgia,1796,587,164,164,0,164,148,16,0,82,17,0,17,17,0,65,341,290,14,276,276,0,51,1209,1111,0,1111,1032,79,98
1500000US130670313124,130670000000,Block Group 4 Census Tract 313.12 Cobb County Georgia,1042,326,116,116,0,116,101,15,0,121,121,0,121,107,14,0,89,89,0,89,37,52,0,716,576,0,576,576,0,140
1500000US130670313131,130670000000,Block Group 1 Census Tract 313.13 Cobb County Georgia,2588,1319,496,391,127,264,231,33,105,302,167,0,167,146,21,135,521,462,0,462,414,48,59,1269,1047,0,1047,935,112,222
1500000US130670313132,130670000000,Block Group 2 Census Tract 313.13 Cobb County Georgia,1075,422,70,58,0,58,58,0,12,42,42,0,42,42,0,0,310,251,0,251,251,0,59,653,624,0,624,599,25,29
1500000US130670314041,130670000000,Block Group 1 Census Tract 314.04 Cobb County Georgia,407,80,51,51,0,51,51,0,0,0,0,0,0,0,0,0,29,29,0,29,29,0,0,327,217,0,217,172,45,110
1500000US130670314042,130670000000,Block Group 2 Census Tract 314.04 Cobb County Georgia,915,405,103,61,0,61,61,0,42,111,51,0,51,51,0,60,191,171,0,171,171,0,20,510,452,0,452,432,20,58
1500000US130670314043,130670000000,Block Group 3 Census Tract 314.04 Cobb County Georgia,582,215,44,23,0,23,23,0,21,24,24,0,24,24,0,0,147,108,0,108,108,0,39,367,309,0,309,279,30,58
1500000US130670314044,130670000000,Block Group 4 Census Tract 314.04 Cobb County Georgia,157,40,0,0,0,0,0,0,0,15,15,0,15,15,0,0,25,25,0,25,25,0,0,117,84,0,84,61,23,33
1500000US130670314051,130670000000,Block Group 1 Census Tract 314.05 Cobb County Georgia,654,260,21,21,0,21,21,0,0,52,0,0,0,0,0,52,187,182,0,182,143,39,5,394,361,0,361,263,98,33
1500000US130670314052,130670000000,Block Group 2 Census Tract 314.05 Cobb County Georgia,1013,391,148,148,0,148,148,0,0,21,21,0,21,21,0,0,222,222,0,222,222,0,0,622,444,0,444,426,18,178
1500000US130670314053,130670000000,Block Group 3 Census Tract 314.05 Cobb County Georgia,403,120,27,27,0,27,20,7,0,33,33,0,33,0,33,0,60,60,0,60,60,0,0,283,207,0,207,170,37,76
1500000US130670314054,130670000000,Block Group 4 Census Tract 314.05 Cobb County Georgia,379,102,0,0,0,0,0,0,0,13,0,0,0,0,0,13,89,63,0,63,41,22,26,277,188,0,188,162,26,89
1500000US130670314055,130670000000,Block Group 5 Census Tract 314.05 Cobb County Georgia,512,164,73,73,0,73,73,0,0,3,3,0,3,3,0,0,88,88,0,88,26,62,0,348,329,0,329,252,77,19
1500000US130670314061,130670000000,Block Group 1 Census Tract 314.06 Cobb County Georgia,636,171,46,46,0,46,46,0,0,12,12,0,12,12,0,0,113,113,0,113,113,0,0,465,338,0,338,338,0,127
1500000US130670314062,130670000000,Block Group 2 Census Tract 314.06 Cobb County Georgia,801,351,83,51,0,51,0,51,32,195,195,0,195,195,0,0,73,73,0,73,49,24,0,450,319,0,319,260,59,131
1500000US130670314063,130670000000,Block Group 3 Census Tract 314.06 Cobb County Georgia,1206,478,80,80,0,80,80,0,0,82,82,0,82,40,42,0,316,300,0,300,277,23,16,728,596,0,596,500,96,132
1500000US130670314081,130670000000,Block Group 1 Census Tract 314.08 Cobb County Georgia,267,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,80,0,80,80,0,6,181,106,0,106,83,23,75
1500000US130670314082,130670000000,Block Group 2 Census Tract 314.08 Cobb County Georgia,1275,599,88,88,0,88,88,0,0,183,146,0,146,146,0,37,328,300,0,300,292,8,28,676,464,0,464,372,92,212
1500000US130670314083,130670000000,Block Group 3 Census Tract 314.08 Cobb County Georgia,342,140,38,38,0,38,0,38,0,14,14,0,14,14,0,0,88,70,0,70,70,0,18,202,68,0,68,41,27,134
1500000US130670314091,130670000000,Block Group 1 Census Tract 314.09 Cobb County Georgia,798,276,37,37,0,37,37,0,0,57,33,0,33,23,10,24,182,152,0,152,119,33,30,522,315,0,315,301,14,207
1500000US130670314092,130670000000,Block Group 2 Census Tract 314.09 Cobb County Georgia,813,347,60,53,0,53,18,35,7,85,39,0,39,34,5,46,202,133,0,133,102,31,69,466,340,0,340,306,34,126
1500000US130670315031,130670000000,Block Group 1 Census Tract 315.03 Cobb County Georgia,371,111,25,18,0,18,18,0,7,53,20,0,20,20,0,33,33,33,0,33,0,33,0,260,235,0,235,224,11,25
1500000US130670315032,130670000000,Block Group 2 Census Tract 315.03 Cobb County Georgia,1151,564,127,127,0,127,127,0,0,170,142,0,142,142,0,28,267,223,0,223,204,19,44,587,416,0,416,390,26,171
1500000US130670315033,130670000000,Block Group 3 Census Tract 315.03 Cobb County Georgia,883,358,0,0,0,0,0,0,0,142,142,0,142,118,24,0,216,157,0,157,157,0,59,525,390,0,390,390,0,135
1500000US130670315034,130670000000,Block Group 4 Census Tract 315.03 Cobb County Georgia,438,145,53,42,0,42,42,0,11,50,50,0,50,19,31,0,42,23,0,23,23,0,19,293,110,0,110,101,9,183
1500000US130670315051,130670000000,Block Group 1 Census Tract 315.05 Cobb County Georgia,783,241,55,30,0,30,30,0,25,0,0,0,0,0,0,0,186,143,0,143,133,10,43,542,389,0,389,356,33,153
1500000US130670315052,130670000000,Block Group 2 Census Tract 315.05 Cobb County Georgia,368,220,29,17,0,17,17,0,12,46,46,0,46,46,0,0,145,105,0,105,105,0,40,148,110,0,110,97,13,38
1500000US130670315053,130670000000,Block Group 3 Census Tract 315.05 Cobb County Georgia,730,277,74,74,0,74,74,0,0,0,0,0,0,0,0,0,203,203,0,203,195,8,0,453,398,0,398,325,73,55
1500000US130670315061,130670000000,Block Group 1 Census Tract 315.06 Cobb County Georgia,613,243,33,33,0,33,33,0,0,78,78,0,78,78,0,0,132,88,0,88,88,0,44,370,267,0,267,216,51,103
1500000US130670315062,130670000000,Block Group 2 Census Tract 315.06 Cobb County Georgia,667,265,8,0,0,0,0,0,8,93,36,0,36,11,25,57,164,152,0,152,137,15,12,402,266,0,266,256,10,136
1500000US130670315063,130670000000,Block Group 3 Census Tract 315.06 Cobb County Georgia,157,74,29,7,0,7,7,0,22,0,0,0,0,0,0,0,45,25,0,25,25,0,20,83,35,0,35,35,0,48
1500000US130670315071,130670000000,Block Group 1 Census Tract 315.07 Cobb County Georgia,705,339,144,121,0,121,121,0,23,96,80,0,80,65,15,16,99,76,0,76,42,34,23,366,333,0,333,293,40,33
1500000US130670315072,130670000000,Block Group 2 Census Tract 315.07 Cobb County Georgia,466,224,72,20,0,20,20,0,52,61,16,0,16,16,0,45,91,91,0,91,82,9,0,242,122,0,122,110,12,120
1500000US130670315081,130670000000,Block Group 1 Census Tract 315.08 Cobb County Georgia,628,146,40,26,0,26,26,0,14,20,20,0,20,20,0,0,86,86,0,86,86,0,0,482,391,0,391,362,29,91
1500000US130670315082,130670000000,Block Group 2 Census Tract 315.08 Cobb County Georgia,936,415,120,82,0,82,66,16,38,105,90,0,90,90,0,15,190,190,0,190,178,12,0,521,330,0,330,271,59,191
1500000US130670315091,130670000000,Block Group 1 Census Tract 315.09 Cobb County Georgia,790,279,36,21,0,21,21,0,15,0,0,0,0,0,0,0,243,127,0,127,127,0,116,511,403,0,403,377,26,108
1500000US130670315092,130670000000,Block Group 2 Census Tract 315.09 Cobb County Georgia,510,386,24,0,0,0,0,0,24,97,47,0,47,15,32,50,265,265,0,265,122,143,0,124,113,0,113,113,0,11
1500000US130670315093,130670000000,Block Group 3 Census Tract 315.09 Cobb County Georgia,567,186,49,49,0,49,0,49,0,38,38,0,38,38,0,0,99,99,0,99,99,0,0,381,245,0,245,233,12,136
1500000US130670315094,130670000000,Block Group 4 Census Tract 315.09 Cobb County Georgia,677,207,0,0,0,0,0,0,0,85,85,0,85,85,0,0,122,104,0,104,104,0,18,470,327,0,327,275,52,143
1500000US130670315095,130670000000,Block Group 5 Census Tract 315.09 Cobb County Georgia,472,175,21,21,0,21,21,0,0,49,49,0,49,49,0,0,105,75,0,75,75,0,30,297,218,0,218,196,22,79
1500000US130890201001,130890000000,Block Group 1 Census Tract 201 DeKalb County Georgia,610,225,98,63,0,63,63,0,35,29,25,0,25,25,0,4,98,81,0,81,81,0,17,385,297,0,297,278,19,88
1500000US130890202001,130890000000,Block Group 1 Census Tract 202 DeKalb County Georgia,274,70,32,9,0,9,9,0,23,13,0,0,0,0,0,13,25,0,0,0,0,0,25,204,185,0,185,185,0,19
1500000US130890202002,130890000000,Block Group 2 Census Tract 202 DeKalb County Georgia,497,35,28,22,0,22,22,0,6,7,7,0,7,7,0,0,0,0,0,0,0,0,0,462,401,0,401,374,27,61
1500000US130890203001,130890000000,Block Group 1 Census Tract 203 DeKalb County Georgia,323,112,85,65,0,65,65,0,20,0,0,0,0,0,0,0,27,27,0,27,27,0,0,211,196,0,196,196,0,15
1500000US130890203002,130890000000,Block Group 2 Census Tract 203 DeKalb County Georgia,325,183,90,72,0,72,72,0,18,39,39,0,39,39,0,0,54,54,0,54,54,0,0,142,100,0,100,100,0,42
1500000US130890203003,130890000000,Block Group 3 Census Tract 203 DeKalb County Georgia,616,208,55,47,0,47,47,0,8,56,47,0,47,47,0,9,97,45,0,45,45,0,52,408,376,0,376,367,9,32
1500000US130890204001,130890000000,Block Group 1 Census Tract 204 DeKalb County Georgia,646,196,79,68,0,68,62,6,11,27,0,0,0,0,0,27,90,77,0,77,77,0,13,450,414,0,414,392,22,36
1500000US130890204002,130890000000,Block Group 2 Census Tract 204 DeKalb County Georgia,346,100,45,45,0,45,45,0,0,9,9,0,9,9,0,0,46,39,0,39,39,0,7,246,201,0,201,201,0,45
1500000US130890205001,130890000000,Block Group 1 Census Tract 205 DeKalb County Georgia,312,57,14,14,0,14,14,0,0,26,26,0,26,26,0,0,17,17,0,17,17,0,0,255,213,0,213,202,11,42
1500000US130890205002,130890000000,Block Group 2 Census Tract 205 DeKalb County Georgia,735,91,46,46,0,46,40,6,0,1,1,0,1,1,0,0,44,44,0,44,44,0,0,644,510,0,510,443,67,134
1500000US130890206001,130890000000,Block Group 1 Census Tract 206 DeKalb County Georgia,157,32,10,10,0,10,10,0,0,0,0,0,0,0,0,0,22,22,0,22,22,0,0,125,117,0,117,91,26,8
1500000US130890206002,130890000000,Block Group 2 Census Tract 206 DeKalb County Georgia,516,88,19,19,0,19,19,0,0,29,20,0,20,0,20,9,40,40,0,40,40,0,0,428,352,0,352,347,5,76
1500000US130890207001,130890000000,Block Group 1 Census Tract 207 DeKalb County Georgia,594,196,116,90,0,90,76,14,26,5,5,0,5,5,0,0,75,44,0,44,44,0,31,398,314,0,314,268,46,84
1500000US130890207002,130890000000,Block Group 2 Census Tract 207 DeKalb County Georgia,179,30,10,10,0,10,10,0,0,11,11,0,11,11,0,0,9,9,0,9,9,0,0,149,133,0,133,133,0,16
1500000US130890208011,130890000000,Block Group 1 Census Tract 208.01 DeKalb County Georgia,350,119,63,36,0,36,36,0,27,39,12,0,12,12,0,27,17,17,0,17,17,0,0,231,215,0,215,215,0,16
1500000US130890208012,130890000000,Block Group 2 Census Tract 208.01 DeKalb County Georgia,551,126,38,32,0,32,32,0,6,0,0,0,0,0,0,0,88,72,0,72,72,0,16,425,371,0,371,342,29,54
1500000US130890208021,130890000000,Block Group 1 Census Tract 208.02 DeKalb County Georgia,218,90,52,35,0,35,35,0,17,30,17,0,17,0,17,13,8,0,0,0,0,0,8,128,114,0,114,114,0,14
1500000US130890208022,130890000000,Block Group 2 Census Tract 208.02 DeKalb County Georgia,516,200,81,43,0,43,43,0,38,5,5,0,5,5,0,0,114,114,0,114,114,0,0,316,234,0,234,184,50,82
1500000US130890208023,130890000000,Block Group 3 Census Tract 208.02 DeKalb County Georgia,321,133,47,37,0,37,28,9,10,33,33,0,33,33,0,0,53,53,0,53,53,0,0,188,140,0,140,140,0,48
1500000US130890208024,130890000000,Block Group 4 Census Tract 208.02 DeKalb County Georgia,470,53,12,12,0,12,12,0,0,13,7,0,7,7,0,6,28,28,0,28,28,0,0,417,360,0,360,349,11,57
1500000US130890209001,130890000000,Block Group 1 Census Tract 209 DeKalb County Georgia,561,165,68,52,0,52,52,0,16,35,35,0,35,35,0,0,62,0,0,0,0,0,62,396,295,0,295,279,16,101
1500000US130890209002,130890000000,Block Group 2 Census Tract 209 DeKalb County Georgia,312,121,80,80,0,80,80,0,0,0,0,0,0,0,0,0,41,41,0,41,41,0,0,191,171,0,171,159,12,20
1500000US130890209003,130890000000,Block Group 3 Census Tract 209 DeKalb County Georgia,687,188,75,75,0,75,75,0,0,12,12,0,12,12,0,0,101,101,0,101,101,0,0,499,339,0,339,244,95,160
1500000US130890209004,130890000000,Block Group 4 Census Tract 209 DeKalb County Georgia,244,70,24,15,0,15,15,0,9,0,0,0,0,0,0,0,46,46,0,46,0,46,0,174,57,0,57,57,0,117
1500000US130890211011,130890000000,Block Group 1 Census Tract 211.01 DeKalb County Georgia,1122,451,186,118,0,118,118,0,68,79,62,0,62,62,0,17,186,129,0,129,115,14,57,671,474,0,474,474,0,197
1500000US130890211021,130890000000,Block Group 1 Census Tract 211.02 DeKalb County Georgia,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,0,119,119,0,0
1500000US130890211022,130890000000,Block Group 2 Census Tract 211.02 DeKalb County Georgia,678,265,208,178,0,178,178,0,30,0,0,0,0,0,0,0,57,40,0,40,40,0,17,413,276,0,276,276,0,137
1500000US130890211023,130890000000,Block Group 3 Census Tract 211.02 DeKalb County Georgia,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,218,0,218,218,0,62
1500000US130890211024,130890000000,Block Group 4 Census Tract 211.02 DeKalb County Georgia,1027,101,33,33,0,33,33,0,0,0,0,0,0,0,0,0,68,50,0,50,50,0,18,926,752,0,752,735,17,174
1500000US130890212021,130890000000,Block Group 1 Census Tract 212.02 DeKalb County Georgia,975,198,95,95,0,95,72,23,0,63,63,0,63,63,0,0,40,0,0,0,0,0,40,777,546,0,546,546,0,231
1500000US130890212022,130890000000,Block Group 2 Census Tract 212.02 DeKalb County Georgia,572,256,77,77,0,77,53,24,0,98,28,0,28,28,0,70,81,81,0,81,81,0,0,316,282,0,282,236,46,34
1500000US130890212023,130890000000,Block Group 3 Census Tract 212.02 DeKalb County Georgia,555,216,17,0,0,0,0,0,17,55,35,0,35,35,0,20,144,128,0,128,115,13,16,339,327,0,327,313,14,12
1500000US130890212041,130890000000,Block Group 1 Census Tract 212.04 DeKalb County Georgia,399,148,33,17,0,17,17,0,16,30,16,0,16,16,0,14,85,50,0,50,34,16,35,251,103,0,103,71,32,148
1500000US130890212042,130890000000,Block Group 2 Census Tract 212.04 DeKalb County Georgia,182,83,35,0,0,0,0,0,35,13,0,0,0,0,0,13,35,0,0,0,0,0,35,99,99,0,99,83,16,0
1500000US130890212043,130890000000,Block Group 3 Census Tract 212.04 DeKalb County Georgia,235,138,0,0,0,0,0,0,0,48,15,0,15,15,0,33,90,23,0,23,8,15,67,97,51,0,51,32,19,46
1500000US130890212081,130890000000,Block Group 1 Census Tract 212.08 DeKalb County Georgia,655,218,102,52,0,52,52,0,50,59,36,0,36,36,0,23,57,43,0,43,43,0,14,437,373,0,373,331,42,64
1500000US130890212082,130890000000,Block Group 2 Census Tract 212.08 DeKalb County Georgia,526,213,79,65,0,65,65,0,14,0,0,0,0,0,0,0,134,117,0,117,106,11,17,313,253,0,253,225,28,60
1500000US130890212091,130890000000,Block Group 1 Census Tract 212.09 DeKalb County Georgia,337,102,74,74,0,74,74,0,0,0,0,0,0,0,0,0,28,28,0,28,28,0,0,235,217,0,217,217,0,18
1500000US130890212092,130890000000,Block Group 2 Census Tract 212.09 DeKalb County Georgia,775,129,69,69,0,69,69,0,0,24,24,0,24,24,0,0,36,36,0,36,36,0,0,646,434,0,434,434,0,212
1500000US130890212093,130890000000,Block Group 3 Census Tract 212.09 DeKalb County Georgia,401,126,82,26,0,26,26,0,56,15,15,0,15,15,0,0,29,29,0,29,29,0,0,275,233,0,233,199,34,42
1500000US130890212094,130890000000,Block Group 4 Census Tract 212.09 DeKalb County Georgia,286,147,54,54,0,54,54,0,0,52,38,0,38,38,0,14,41,25,0,25,25,0,16,139,103,0,103,103,0,36
1500000US130890212101,130890000000,Block Group 1 Census Tract 212.10 DeKalb County Georgia,476,249,58,58,0,58,37,21,0,51,32,0,32,32,0,19,140,77,0,77,77,0,63,227,182,0,182,182,0,45
1500000US130890212102,130890000000,Block Group 2 Census Tract 212.10 DeKalb County Georgia,391,93,0,0,0,0,0,0,0,11,0,0,0,0,0,11,82,61,0,61,61,0,21,298,241,0,241,222,19,57
1500000US130890212103,130890000000,Block Group 3 Census Tract 212.10 DeKalb County Georgia,630,358,40,33,0,33,33,0,7,43,32,0,32,32,0,11,275,124,0,124,100,24,151,272,234,0,234,205,29,38
1500000US130890212111,130890000000,Block Group 1 Census Tract 212.11 DeKalb County Georgia,325,103,0,0,0,0,0,0,0,17,0,0,0,0,0,17,86,63,0,63,49,14,23,222,186,0,186,178,8,36
1500000US130890212112,130890000000,Block Group 2 Census Tract 212.11 DeKalb County Georgia,625,215,99,91,0,91,88,3,8,56,25,0,25,25,0,31,60,60,0,60,60,0,0,410,319,0,319,271,48,91
1500000US130890212113,130890000000,Block Group 3 Census Tract 212.11 DeKalb County Georgia,365,143,14,14,0,14,7,7,0,29,20,0,20,20,0,9,100,68,0,68,68,0,32,222,180,0,180,170,10,42
1500000US130890212131,130890000000,Block Group 1 Census Tract 212.13 DeKalb County Georgia,269,141,21,21,0,21,21,0,0,17,17,0,17,17,0,0,103,60,0,60,60,0,43,128,104,0,104,88,16,24
1500000US130890212132,130890000000,Block Group 2 Census Tract 212.13 DeKalb County Georgia,647,328,73,49,0,49,49,0,24,48,21,0,21,21,0,27,207,129,0,129,112,17,78,319,191,0,191,191,0,128
1500000US130890212141,130890000000,Block Group 1 Census Tract 212.14 DeKalb County Georgia,475,212,0,0,0,0,0,0,0,25,25,0,25,11,14,0,187,124,0,124,124,0,63,263,149,0,149,149,0,114
1500000US130890212142,130890000000,Block Group 2 Census Tract 212.14 DeKalb County Georgia,754,426,107,76,0,76,76,0,31,59,39,0,39,39,0,20,260,162,0,162,162,0,98,328,120,0,120,108,12,208
1500000US130890212143,130890000000,Block Group 3 Census Tract 212.14 DeKalb County Georgia,419,243,0,0,0,0,0,0,0,120,24,0,24,24,0,96,123,69,0,69,69,0,54,176,135,0,135,135,0,41
1500000US130890212151,130890000000,Block Group 1 Census Tract 212.15 DeKalb County Georgia,1334,300,140,60,0,60,60,0,80,95,0,0,0,0,0,95,65,0,0,0,0,0,65,1034,659,0,659,624,35,375
1500000US130890212152,130890000000,Block Group 2 Census Tract 212.15 DeKalb County Georgia,801,498,217,100,0,100,100,0,117,78,47,0,47,0,47,31,203,145,0,145,145,0,58,303,282,0,282,267,15,21
1500000US130890212161,130890000000,Block Group 1 Census Tract 212.16 DeKalb County Georgia,425,343,66,0,0,0,0,0,66,90,90,0,90,90,0,0,187,83,0,83,83,0,104,82,54,0,54,54,0,28
1500000US130890212162,130890000000,Block Group 2 Census Tract 212.16 DeKalb County Georgia,1414,478,187,54,0,54,54,0,133,81,59,0,59,39,20,22,210,163,0,163,163,0,47,936,849,0,849,772,77,87
1500000US130890212163,130890000000,Block Group 3 Census Tract 212.16 DeKalb County Georgia,1187,141,35,0,0,0,0,0,35,0,0,0,0,0,0,0,106,44,0,44,19,25,62,1046,953,0,953,953,0,93
1500000US130890212171,130890000000,Block Group 1 Census Tract 212.17 DeKalb County Georgia,868,426,91,14,0,14,14,0,77,131,120,0,120,120,0,11,204,198,0,198,106,92,6,442,334,0,334,320,14,108
1500000US130890212181,130890000000,Block Group 1 Census Tract 212.18 DeKalb County Georgia,678,117,30,30,0,30,11,19,0,53,24,0,24,24,0,29,34,34,0,34,34,0,0,561,529,0,529,505,24,32
