GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36
Id,Id2,Geography,Estimate; Total:,Estimate; 16 to 19 years:,Estimate; 16 to 19 years: - Worked in the past 12 months:,Estimate; 16 to 19 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 16 to 19 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 16 to 19 years: - Did not work in the past 12 months,Estimate; 20 to 24 years:,Estimate; 20 to 24 years: - Worked in the past 12 months:,Estimate; 20 to 24 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 20 to 24 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 20 to 24 years: - Did not work in the past 12 months,Estimate; 25 to 44 years:,Estimate; 25 to 44 years: - Worked in the past 12 months:,Estimate; 25 to 44 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 25 to 44 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 25 to 44 years: - Did not work in the past 12 months,Estimate; 45 to 54 years:,Estimate; 45 to 54 years: - Worked in the past 12 months:,Estimate; 45 to 54 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 45 to 54 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 45 to 54 years: - Did not work in the past 12 months,Estimate; 55 to 64 years:,Estimate; 55 to 64 years: - Worked in the past 12 months:,Estimate; 55 to 64 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 55 to 64 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 55 to 64 years: - Did not work in the past 12 months,Estimate; 65 to 69 years:,Estimate; 65 to 69 years: - Worked in the past 12 months:,Estimate; 65 to 69 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 65 to 69 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 65 to 69 years: - Did not work in the past 12 months,Estimate; 70 years and over:,Estimate; 70 years and over: - Worked in the past 12 months:,Estimate; 70 years and over: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 70 years and over: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 70 years and over: - Did not work in the past 12 months
1500000US130670304142,130670000000,Block Group 2 Census Tract 304.14 Cobb County Georgia,573,84,15,0,15,69,73,59,0,59,14,316,276,156,120,40,54,54,45,9,0,46,26,26,0,20,0,0,0,0,0,0,0,0,0,0
1500000US130670305021,130670000000,Block Group 1 Census Tract 305.02 Cobb County Georgia,2376,121,54,0,54,67,89,38,0,38,51,739,657,466,191,82,406,388,326,62,18,454,247,195,52,207,210,101,51,50,109,357,23,8,15,334
1500000US130670305022,130670000000,Block Group 2 Census Tract 305.02 Cobb County Georgia,1664,37,0,0,0,37,115,94,41,53,21,824,765,615,150,59,260,207,117,90,53,220,114,24,90,106,78,12,0,12,66,130,14,14,0,116
1500000US130670305023,130670000000,Block Group 3 Census Tract 305.02 Cobb County Georgia,1050,61,36,0,36,25,22,0,0,0,22,153,137,70,67,16,239,231,126,105,8,228,170,85,85,58,162,68,68,0,94,185,37,25,12,148
1500000US130670305041,130670000000,Block Group 1 Census Tract 305.04 Cobb County Georgia,2666,131,73,0,73,58,158,85,0,85,73,1030,896,580,316,134,617,502,314,188,115,459,237,192,45,222,193,130,49,81,63,78,56,38,18,22
1500000US130670305042,130670000000,Block Group 2 Census Tract 305.04 Cobb County Georgia,1011,27,15,0,15,12,36,15,0,15,21,454,395,286,109,59,224,177,114,63,47,99,48,17,31,51,118,24,15,9,94,53,0,0,0,53
1500000US130670305043,130670000000,Block Group 3 Census Tract 305.04 Cobb County Georgia,1246,30,0,0,0,30,94,94,76,18,0,643,526,184,342,117,424,347,47,300,77,38,38,38,0,0,0,0,0,0,0,17,0,0,0,17
1500000US130670305044,130670000000,Block Group 4 Census Tract 305.04 Cobb County Georgia,380,22,0,0,0,22,27,27,0,27,0,211,187,120,67,24,21,21,0,21,0,57,57,37,20,0,0,0,0,0,0,42,21,0,21,21
1500000US130670305051,130670000000,Block Group 1 Census Tract 305.05 Cobb County Georgia,1422,17,0,0,0,17,313,299,157,142,14,696,642,490,152,54,171,136,88,48,35,146,126,73,53,20,14,14,14,0,0,65,0,0,0,65
1500000US130670305052,130670000000,Block Group 2 Census Tract 305.05 Cobb County Georgia,1249,17,17,0,17,0,169,139,31,108,30,577,512,454,58,65,220,209,158,51,11,156,118,68,50,38,70,42,17,25,28,40,0,0,0,40
1500000US130670305053,130670000000,Block Group 3 Census Tract 305.05 Cobb County Georgia,966,36,0,0,0,36,162,162,21,141,0,516,389,282,107,127,184,141,45,96,43,55,43,0,43,12,0,0,0,0,0,13,0,0,0,13
1500000US130670305054,130670000000,Block Group 4 Census Tract 305.05 Cobb County Georgia,1519,71,71,71,0,0,207,166,86,80,41,917,850,586,264,67,196,182,182,0,14,102,102,53,49,0,14,0,0,0,14,12,0,0,0,12
1500000US130670305061,130670000000,Block Group 1 Census Tract 305.06 Cobb County Georgia,2029,45,13,0,13,32,278,278,233,45,0,1040,997,659,338,43,212,177,99,78,35,161,127,102,25,34,46,32,18,14,14,247,17,8,9,230
1500000US130670305062,130670000000,Block Group 2 Census Tract 305.06 Cobb County Georgia,1371,20,8,8,0,12,72,72,27,45,0,484,437,325,112,47,306,244,214,30,62,236,185,104,81,51,38,5,5,0,33,215,10,0,10,205
1500000US130670305071,130670000000,Block Group 1 Census Tract 305.07 Cobb County Georgia,2451,0,0,0,0,0,291,217,84,133,74,729,621,350,271,108,428,349,276,73,79,580,432,249,183,148,133,85,76,9,48,290,88,9,79,202
1500000US130670305072,130670000000,Block Group 2 Census Tract 305.07 Cobb County Georgia,1435,63,43,0,43,20,84,84,0,84,0,433,420,332,88,13,248,192,183,9,56,419,341,209,132,78,66,29,22,7,37,122,28,8,20,94
1500000US130670306011,130670000000,Block Group 1 Census Tract 306.01 Cobb County Georgia,1901,72,49,0,49,23,245,214,61,153,31,1156,875,628,247,281,369,348,66,282,21,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670306012,130670000000,Block Group 2 Census Tract 306.01 Cobb County Georgia,1139,0,0,0,0,0,74,74,0,74,0,623,505,414,91,118,269,269,228,41,0,0,0,0,0,0,78,42,0,42,36,95,0,0,0,95
1500000US130670306013,130670000000,Block Group 3 Census Tract 306.01 Cobb County Georgia,4212,186,158,0,158,28,1283,1213,680,533,70,1447,1291,935,356,156,636,636,613,23,0,362,277,277,0,85,116,39,19,20,77,182,102,58,44,80
1500000US130670306021,130670000000,Block Group 1 Census Tract 306.02 Cobb County Georgia,2512,53,36,0,36,17,95,16,0,16,79,684,672,505,167,12,567,549,410,139,18,354,190,161,29,164,151,59,44,15,92,608,97,0,97,511
1500000US130670306022,130670000000,Block Group 2 Census Tract 306.02 Cobb County Georgia,334,0,0,0,0,0,0,0,0,0,0,46,43,0,43,3,49,16,0,16,33,21,0,0,0,21,7,0,0,0,7,211,0,0,0,211
1500000US130670306023,130670000000,Block Group 3 Census Tract 306.02 Cobb County Georgia,1720,70,0,0,0,70,0,0,0,0,0,817,747,471,276,70,165,149,138,11,16,272,214,153,61,58,224,115,43,72,109,172,16,0,16,156
1500000US130670306024,130670000000,Block Group 4 Census Tract 306.02 Cobb County Georgia,922,49,0,0,0,49,52,12,12,0,40,53,53,27,26,0,144,144,86,58,0,232,182,141,41,50,127,37,0,37,90,265,0,0,0,265
1500000US130670307001,130670000000,Block Group 1 Census Tract 307 Cobb County Georgia,934,24,0,0,0,24,40,9,9,0,31,398,332,219,113,66,241,212,173,39,29,127,127,34,93,0,37,0,0,0,37,67,0,0,0,67
1500000US130670307002,130670000000,Block Group 2 Census Tract 307 Cobb County Georgia,669,22,22,0,22,0,44,36,0,36,8,210,205,119,86,5,106,83,39,44,23,82,71,51,20,11,87,45,24,21,42,118,19,10,9,99
1500000US130670307003,130670000000,Block Group 3 Census Tract 307 Cobb County Georgia,669,32,16,0,16,16,28,28,0,28,0,180,150,47,103,30,63,48,40,8,15,127,40,22,18,87,46,10,10,0,36,193,33,0,33,160
1500000US130670307004,130670000000,Block Group 4 Census Tract 307 Cobb County Georgia,489,13,8,0,8,5,33,33,0,33,0,188,142,75,67,46,129,129,117,12,0,102,16,16,0,86,0,0,0,0,0,24,8,8,0,16
1500000US130670308001,130670000000,Block Group 1 Census Tract 308 Cobb County Georgia,883,86,26,0,26,60,80,72,29,43,8,410,344,204,140,66,131,127,98,29,4,94,41,41,0,53,40,8,4,4,32,42,15,9,6,27
1500000US130670308002,130670000000,Block Group 2 Census Tract 308 Cobb County Georgia,2465,725,448,0,448,277,798,461,38,423,337,656,581,206,375,75,154,133,79,54,21,98,83,69,14,15,17,0,0,0,17,17,7,7,0,10
1500000US130670308003,130670000000,Block Group 3 Census Tract 308 Cobb County Georgia,928,46,46,16,30,0,27,27,16,11,0,471,437,292,145,34,177,166,111,55,11,86,61,61,0,25,35,23,0,23,12,86,4,0,4,82
1500000US130670309011,130670000000,Block Group 1 Census Tract 309.01 Cobb County Georgia,499,25,16,0,16,9,0,0,0,0,0,28,28,28,0,0,280,251,173,78,29,59,10,5,5,49,12,0,0,0,12,95,0,0,0,95
1500000US130670309012,130670000000,Block Group 2 Census Tract 309.01 Cobb County Georgia,1083,30,0,0,0,30,54,20,0,20,34,200,194,122,72,6,201,129,102,27,72,299,204,175,29,95,157,47,30,17,110,142,17,0,17,125
1500000US130670309013,130670000000,Block Group 3 Census Tract 309.01 Cobb County Georgia,1144,96,48,0,48,48,137,137,0,137,0,462,400,275,125,62,304,284,178,106,20,100,90,43,47,10,0,0,0,0,0,45,0,0,0,45
1500000US130670309014,130670000000,Block Group 4 Census Tract 309.01 Cobb County Georgia,906,6,6,0,6,0,14,14,0,14,0,310,288,155,133,22,101,89,41,48,12,242,166,87,79,76,87,15,15,0,72,146,22,8,14,124
1500000US130670309015,130670000000,Block Group 5 Census Tract 309.01 Cobb County Georgia,1988,45,0,0,0,45,232,215,84,131,17,681,560,448,112,121,596,573,481,92,23,128,97,35,62,31,182,103,36,67,79,124,33,17,16,91
1500000US130670309021,130670000000,Block Group 1 Census Tract 309.02 Cobb County Georgia,928,0,0,0,0,0,72,46,0,46,26,581,541,274,267,40,83,33,0,33,50,25,24,24,0,1,27,0,0,0,27,140,29,28,1,111
1500000US130670309022,130670000000,Block Group 2 Census Tract 309.02 Cobb County Georgia,1886,67,0,0,0,67,370,317,153,164,53,918,774,375,399,144,260,217,154,63,43,146,99,57,42,47,0,0,0,0,0,125,0,0,0,125
1500000US130670309023,130670000000,Block Group 3 Census Tract 309.02 Cobb County Georgia,848,35,0,0,0,35,39,17,17,0,22,387,372,252,120,15,183,133,79,54,50,40,33,23,10,7,85,56,56,0,29,79,14,14,0,65
1500000US130670309024,130670000000,Block Group 4 Census Tract 309.02 Cobb County Georgia,820,0,0,0,0,0,150,128,43,85,22,217,171,130,41,46,140,140,105,35,0,150,101,69,32,49,117,48,17,31,69,46,15,15,0,31
1500000US130670309041,130670000000,Block Group 1 Census Tract 309.04 Cobb County Georgia,1416,294,39,0,39,255,198,148,23,125,50,714,617,302,315,97,85,58,25,33,27,73,34,9,25,39,52,0,0,0,52,0,0,0,0,0
1500000US130670309042,130670000000,Block Group 2 Census Tract 309.04 Cobb County Georgia,1192,44,0,0,0,44,76,76,76,0,0,603,466,180,286,137,184,118,51,67,66,151,70,46,24,81,48,24,0,24,24,86,10,10,0,76
1500000US130670309043,130670000000,Block Group 3 Census Tract 309.04 Cobb County Georgia,1167,132,12,0,12,120,130,65,36,29,65,358,269,151,118,89,284,169,101,68,115,192,18,18,0,174,11,11,0,11,0,60,24,0,24,36
1500000US130670309044,130670000000,Block Group 4 Census Tract 309.04 Cobb County Georgia,1360,86,9,0,9,77,222,182,182,0,40,710,573,244,329,137,177,164,140,24,13,94,31,31,0,63,30,30,14,16,0,41,18,0,18,23
1500000US130670309051,130670000000,Block Group 1 Census Tract 309.05 Cobb County Georgia,2779,236,76,7,69,160,509,264,49,215,245,1397,912,216,696,485,430,213,81,132,217,143,50,29,21,93,26,8,0,8,18,38,9,9,0,29
1500000US130670309052,130670000000,Block Group 2 Census Tract 309.05 Cobb County Georgia,521,36,0,0,0,36,12,12,0,12,0,276,212,168,44,64,38,17,8,9,21,95,95,62,33,0,21,10,0,10,11,43,0,0,0,43
1500000US130670309053,130670000000,Block Group 3 Census Tract 309.05 Cobb County Georgia,2290,299,70,0,70,229,137,137,63,74,0,1116,948,564,384,168,444,391,179,212,53,148,62,43,19,86,34,17,9,8,17,112,11,11,0,101
1500000US130670309054,130670000000,Block Group 4 Census Tract 309.05 Cobb County Georgia,1065,146,65,13,52,81,72,34,10,24,38,449,409,258,151,40,141,116,84,32,25,157,102,93,9,55,8,8,0,8,0,92,15,0,15,77
1500000US130670310011,130670000000,Block Group 1 Census Tract 310.01 Cobb County Georgia,1176,154,109,0,109,45,76,76,0,76,0,458,276,84,192,182,266,221,131,90,45,137,121,40,81,16,57,10,10,0,47,28,0,0,0,28
1500000US130670310012,130670000000,Block Group 2 Census Tract 310.01 Cobb County Georgia,681,28,5,0,5,23,116,116,52,64,0,263,223,104,119,40,143,102,13,89,41,80,53,30,23,27,8,0,0,0,8,43,4,4,0,39
1500000US130670310013,130670000000,Block Group 3 Census Tract 310.01 Cobb County Georgia,1749,138,62,0,62,76,148,148,75,73,0,956,828,417,411,128,365,275,154,121,90,84,71,43,28,13,29,2,2,0,27,29,3,0,3,26
1500000US130670310021,130670000000,Block Group 1 Census Tract 310.02 Cobb County Georgia,2427,250,91,0,91,159,142,142,52,90,0,1291,914,439,475,377,456,338,232,106,118,162,118,88,30,44,60,10,10,0,50,66,9,0,9,57
1500000US130670310022,130670000000,Block Group 2 Census Tract 310.02 Cobb County Georgia,1045,106,57,43,14,49,199,108,0,108,91,449,449,204,245,0,209,177,40,137,32,47,33,16,17,14,13,6,0,6,7,22,0,0,0,22
1500000US130670310023,130670000000,Block Group 3 Census Tract 310.02 Cobb County Georgia,1428,39,0,0,0,39,82,82,53,29,0,627,554,471,83,73,303,184,112,72,119,208,119,78,41,89,54,0,0,0,54,115,16,0,16,99
1500000US130670310024,130670000000,Block Group 4 Census Tract 310.02 Cobb County Georgia,1524,172,16,0,16,156,16,0,0,0,16,695,657,360,297,38,165,134,72,62,31,118,56,36,20,62,132,14,14,0,118,226,8,0,8,218
1500000US130670310041,130670000000,Block Group 1 Census Tract 310.04 Cobb County Georgia,2067,192,70,0,70,122,187,154,22,132,33,913,759,402,357,154,397,375,199,176,22,249,189,108,81,60,29,12,0,12,17,100,0,0,0,100
1500000US130670310042,130670000000,Block Group 2 Census Tract 310.04 Cobb County Georgia,876,55,0,0,0,55,138,102,50,52,36,340,285,211,74,55,109,109,82,27,0,159,145,145,0,14,26,0,0,0,26,49,0,0,0,49
1500000US130670310043,130670000000,Block Group 3 Census Tract 310.04 Cobb County Georgia,1541,132,62,0,62,70,85,73,61,12,12,798,741,426,315,57,220,203,103,100,17,151,122,86,36,29,43,32,0,32,11,112,0,0,0,112
1500000US130670310044,130670000000,Block Group 4 Census Tract 310.04 Cobb County Georgia,987,63,45,0,45,18,104,104,39,65,0,480,414,175,239,66,133,98,74,24,35,154,81,66,15,73,53,27,0,27,26,0,0,0,0,0
1500000US130670310051,130670000000,Block Group 1 Census Tract 310.05 Cobb County Georgia,2197,225,88,0,88,137,176,120,52,68,56,916,657,392,265,259,497,457,340,117,40,204,168,82,86,36,99,64,31,33,35,80,0,0,0,80
1500000US130670310052,130670000000,Block Group 2 Census Tract 310.05 Cobb County Georgia,1951,280,107,20,87,173,147,147,25,122,0,762,624,446,178,138,229,167,80,87,62,165,103,71,32,62,167,47,28,19,120,201,19,0,19,182
1500000US130670311011,130670000000,Block Group 1 Census Tract 311.01 Cobb County Georgia,1518,58,19,0,19,39,137,126,41,85,11,649,507,262,245,142,289,209,124,85,80,243,148,47,101,95,10,9,0,9,1,132,0,0,0,132
1500000US130670311012,130670000000,Block Group 2 Census Tract 311.01 Cobb County Georgia,765,28,8,0,8,20,65,33,33,0,32,337,249,234,15,88,155,115,70,45,40,64,41,27,14,23,30,0,0,0,30,86,0,0,0,86
1500000US130670311013,130670000000,Block Group 3 Census Tract 311.01 Cobb County Georgia,942,38,0,0,0,38,124,76,39,37,48,352,285,242,43,67,179,122,35,87,57,141,72,64,8,69,49,6,0,6,43,59,0,0,0,59
1500000US130670311061,130670000000,Block Group 1 Census Tract 311.06 Cobb County Georgia,1102,182,37,0,37,145,40,40,12,28,0,472,398,313,85,74,113,78,67,11,35,174,151,112,39,23,16,0,0,0,16,105,14,0,14,91
1500000US130670311062,130670000000,Block Group 2 Census Tract 311.06 Cobb County Georgia,1912,169,0,0,0,169,22,22,0,22,0,954,842,720,122,112,324,314,298,16,10,169,148,143,5,21,173,24,24,0,149,101,7,7,0,94
1500000US130670311063,130670000000,Block Group 3 Census Tract 311.06 Cobb County Georgia,1607,207,50,50,0,157,11,11,0,11,0,568,568,291,277,0,431,377,285,92,54,118,79,55,24,39,55,0,0,0,55,217,61,30,31,156
1500000US130670311064,130670000000,Block Group 4 Census Tract 311.06 Cobb County Georgia,1750,271,69,29,40,202,240,146,34,112,94,384,344,237,107,40,427,332,202,130,95,124,118,97,21,6,88,34,18,16,54,216,0,0,0,216
1500000US130670311081,130670000000,Block Group 1 Census Tract 311.08 Cobb County Georgia,373,21,0,0,0,21,12,12,12,0,0,196,155,96,59,41,31,0,0,0,31,35,7,7,0,28,51,0,0,0,51,27,0,0,0,27
1500000US130670311082,130670000000,Block Group 2 Census Tract 311.08 Cobb County Georgia,521,0,0,0,0,0,59,10,0,10,49,175,173,156,17,2,53,53,38,15,0,167,104,40,64,63,0,0,0,0,0,67,0,0,0,67
1500000US130670311083,130670000000,Block Group 3 Census Tract 311.08 Cobb County Georgia,2383,55,10,0,10,45,311,269,108,161,42,1125,896,624,272,229,318,247,151,96,71,340,253,223,30,87,203,95,74,21,108,31,31,0,31,0
1500000US130670311084,130670000000,Block Group 4 Census Tract 311.08 Cobb County Georgia,1048,58,0,0,0,58,48,43,38,5,5,484,479,353,126,5,293,275,186,89,18,71,45,17,28,26,41,0,0,0,41,53,5,0,5,48
1500000US130670311101,130670000000,Block Group 1 Census Tract 311.10 Cobb County Georgia,1713,24,14,0,14,10,134,134,121,13,0,981,780,530,250,201,295,258,156,102,37,122,120,89,31,2,82,75,42,33,7,75,0,0,0,75
1500000US130670311102,130670000000,Block Group 2 Census Tract 311.10 Cobb County Georgia,1143,0,0,0,0,0,118,100,62,38,18,487,471,352,119,16,138,138,80,58,0,260,101,68,33,159,42,42,25,17,0,98,0,0,0,98
1500000US130670311111,130670000000,Block Group 1 Census Tract 311.11 Cobb County Georgia,1758,27,0,0,0,27,61,54,27,27,7,1004,953,712,241,51,297,274,258,16,23,192,184,111,73,8,101,79,54,25,22,76,16,7,9,60
1500000US130670311112,130670000000,Block Group 2 Census Tract 311.11 Cobb County Georgia,1098,69,24,0,24,45,56,56,27,29,0,528,476,350,126,52,158,139,93,46,19,147,120,91,29,27,58,29,13,16,29,82,6,0,6,76
1500000US130670311121,130670000000,Block Group 1 Census Tract 311.12 Cobb County Georgia,672,15,0,0,0,15,105,60,13,47,45,226,226,196,30,0,104,104,104,0,0,117,96,28,68,21,51,12,12,0,39,54,0,0,0,54
1500000US130670311122,130670000000,Block Group 2 Census Tract 311.12 Cobb County Georgia,1730,0,0,0,0,0,192,77,63,14,115,845,697,627,70,148,387,321,273,48,66,136,102,102,0,34,65,27,14,13,38,105,24,12,12,81
1500000US130670311123,130670000000,Block Group 3 Census Tract 311.12 Cobb County Georgia,1689,17,17,0,17,0,20,20,0,20,0,806,727,517,210,79,268,249,200,49,19,435,376,233,143,59,123,50,16,34,73,20,0,0,0,20
1500000US130670311131,130670000000,Block Group 1 Census Tract 311.13 Cobb County Georgia,718,41,0,0,0,41,151,151,49,102,0,325,294,192,102,31,90,69,40,29,21,87,35,16,19,52,24,5,5,0,19,0,0,0,0,0
1500000US130670311141,130670000000,Block Group 1 Census Tract 311.14 Cobb County Georgia,3102,174,77,42,35,97,377,346,167,179,31,1728,1531,895,636,197,417,340,279,61,77,221,135,119,16,86,72,27,9,18,45,113,40,40,0,73
1500000US130670311142,130670000000,Block Group 2 Census Tract 311.14 Cobb County Georgia,1685,0,0,0,0,0,341,243,81,162,98,1039,864,636,228,175,162,162,128,34,0,82,66,66,0,16,15,0,0,0,15,46,15,0,15,31
1500000US130670311143,130670000000,Block Group 3 Census Tract 311.14 Cobb County Georgia,1346,23,7,0,7,16,421,346,225,121,75,544,483,405,78,61,215,204,140,64,11,74,74,54,20,0,46,18,0,18,28,23,0,0,0,23
1500000US130670311144,130670000000,Block Group 4 Census Tract 311.14 Cobb County Georgia,464,43,0,0,0,43,0,0,0,0,0,382,364,208,156,18,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670311151,130670000000,Block Group 1 Census Tract 311.15 Cobb County Georgia,1159,120,0,0,0,120,67,22,7,15,45,654,523,213,310,131,88,53,42,11,35,57,28,28,0,29,51,38,29,9,13,122,6,0,6,116
1500000US130670311152,130670000000,Block Group 2 Census Tract 311.15 Cobb County Georgia,2062,119,22,0,22,97,209,110,36,74,99,765,740,598,142,25,405,331,322,9,74,250,185,133,52,65,159,0,0,0,159,155,17,17,0,138
1500000US130670311161,130670000000,Block Group 1 Census Tract 311.16 Cobb County Georgia,2241,326,0,0,0,326,282,126,64,62,156,940,742,425,317,198,206,206,174,32,0,327,260,168,92,67,42,0,0,0,42,118,47,0,47,71
1500000US130670311162,130670000000,Block Group 2 Census Tract 311.16 Cobb County Georgia,809,2,0,0,0,2,28,26,12,14,2,420,370,285,85,50,149,80,43,37,69,64,64,39,25,0,39,16,16,0,23,107,17,17,0,90
1500000US130670311163,130670000000,Block Group 3 Census Tract 311.16 Cobb County Georgia,293,0,0,0,0,0,76,76,0,76,0,94,94,0,94,0,75,75,34,41,0,0,0,0,0,0,48,34,0,34,14,0,0,0,0,0
1500000US130670311171,130670000000,Block Group 1 Census Tract 311.17 Cobb County Georgia,1624,67,10,0,10,57,33,33,26,7,0,954,828,637,191,126,279,279,240,39,0,188,127,89,38,61,10,0,0,0,10,93,20,0,20,73
1500000US130670311172,130670000000,Block Group 2 Census Tract 311.17 Cobb County Georgia,1440,8,0,0,0,8,18,7,0,7,11,448,381,296,85,67,271,207,194,13,64,317,202,164,38,115,107,31,9,22,76,271,72,24,48,199
1500000US130670311173,130670000000,Block Group 3 Census Tract 311.17 Cobb County Georgia,665,11,5,0,5,6,6,6,0,6,0,159,134,97,37,25,127,93,81,12,34,122,76,64,12,46,11,11,11,0,0,229,46,11,35,183
1500000US130670311181,130670000000,Block Group 1 Census Tract 311.18 Cobb County Georgia,843,28,11,0,11,17,11,11,0,11,0,382,274,247,27,108,198,143,120,23,55,81,71,40,31,10,97,33,33,0,64,46,0,0,0,46
1500000US130670311182,130670000000,Block Group 2 Census Tract 311.18 Cobb County Georgia,1674,17,11,0,11,6,45,45,12,33,0,519,400,386,14,119,367,285,220,65,82,234,68,45,23,166,170,32,22,10,138,322,0,0,0,322
1500000US130670311183,130670000000,Block Group 3 Census Tract 311.18 Cobb County Georgia,1667,29,0,0,0,29,244,206,170,36,38,742,647,576,71,95,318,269,243,26,49,116,87,50,37,29,38,29,29,0,9,180,0,0,0,180
1500000US130670312051,130670000000,Block Group 1 Census Tract 312.05 Cobb County Georgia,1560,113,94,0,94,19,171,171,113,58,0,899,809,588,221,90,71,53,53,0,18,170,120,48,72,50,47,0,0,0,47,89,39,11,28,50
1500000US130670312052,130670000000,Block Group 2 Census Tract 312.05 Cobb County Georgia,1686,58,58,0,58,0,193,193,179,14,0,1008,975,831,144,33,153,122,95,27,31,162,85,44,41,77,41,14,0,14,27,71,8,0,8,63
1500000US130670312053,130670000000,Block Group 3 Census Tract 312.05 Cobb County Georgia,1486,48,12,0,12,36,43,43,10,33,0,710,657,468,189,53,200,141,97,44,59,216,145,102,43,71,77,77,39,38,0,192,39,0,39,153
1500000US130670312061,130670000000,Block Group 1 Census Tract 312.06 Cobb County Georgia,3841,0,0,0,0,0,0,0,0,0,0,2504,2171,1802,369,333,587,587,392,195,0,335,264,182,82,71,91,68,16,52,23,324,0,0,0,324
1500000US130670312062,130670000000,Block Group 2 Census Tract 312.06 Cobb County Georgia,564,58,0,0,0,58,0,0,0,0,0,441,441,278,163,0,27,27,14,13,0,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670312063,130670000000,Block Group 3 Census Tract 312.06 Cobb County Georgia,3358,123,43,0,43,80,339,275,159,116,64,1827,1615,1318,297,212,430,348,289,59,82,396,255,146,109,141,62,62,29,33,0,181,31,0,31,150
1500000US130670312071,130670000000,Block Group 1 Census Tract 312.07 Cobb County Georgia,846,0,0,0,0,0,74,42,26,16,32,389,337,291,46,52,43,21,21,0,22,212,163,113,50,49,41,0,0,0,41,87,0,0,0,87
1500000US130670312072,130670000000,Block Group 2 Census Tract 312.07 Cobb County Georgia,1606,100,0,0,0,100,261,261,106,155,0,774,766,526,240,8,296,296,187,109,0,153,153,87,66,0,22,22,22,0,0,0,0,0,0,0
1500000US130670312073,130670000000,Block Group 3 Census Tract 312.07 Cobb County Georgia,538,21,21,0,21,0,25,25,13,12,0,189,189,189,0,0,36,36,36,0,0,120,76,45,31,44,55,55,0,55,0,92,19,0,19,73
1500000US130670312081,130670000000,Block Group 1 Census Tract 312.08 Cobb County Georgia,514,0,0,0,0,0,0,0,0,0,0,339,339,268,71,0,89,89,89,0,0,68,18,0,18,50,18,0,0,0,18,0,0,0,0,0
1500000US130670312082,130670000000,Block Group 2 Census Tract 312.08 Cobb County Georgia,1804,55,16,0,16,39,168,82,23,59,86,887,697,571,126,190,214,168,154,14,46,314,227,86,141,87,57,35,35,0,22,109,43,13,30,66
1500000US130670312083,130670000000,Block Group 3 Census Tract 312.08 Cobb County Georgia,3112,87,37,0,37,50,195,195,80,115,0,2303,1995,1288,707,308,293,277,277,0,16,120,82,74,8,38,94,11,11,0,83,20,0,0,0,20
1500000US130670312091,130670000000,Block Group 1 Census Tract 312.09 Cobb County Georgia,2272,53,0,0,0,53,69,35,0,35,34,795,675,487,188,120,443,419,375,44,24,462,368,272,96,94,191,83,75,8,108,259,7,7,0,252
1500000US130670312092,130670000000,Block Group 2 Census Tract 312.09 Cobb County Georgia,1024,11,0,0,0,11,31,31,0,31,0,483,377,306,71,106,274,212,163,49,62,119,92,46,46,27,48,18,18,0,30,58,0,0,0,58
1500000US130670312111,130670000000,Block Group 1 Census Tract 312.11 Cobb County Georgia,475,0,0,0,0,0,118,23,0,23,95,282,255,217,38,27,44,44,17,27,0,31,31,20,11,0,0,0,0,0,0,0,0,0,0,0
1500000US130670312112,130670000000,Block Group 2 Census Tract 312.11 Cobb County Georgia,2702,81,32,0,32,49,321,321,34,287,0,1555,1368,1178,190,187,218,206,182,24,12,342,195,44,151,147,68,27,27,0,41,117,42,0,42,75
1500000US130670312113,130670000000,Block Group 3 Census Tract 312.11 Cobb County Georgia,688,78,0,0,0,78,28,28,28,0,0,409,409,353,56,0,0,0,0,0,0,173,173,173,0,0,0,0,0,0,0,0,0,0,0,0
