GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Under 6 years:,Estimate; Total: - Under 6 years: - Living with two parents:,Estimate; Total: - Under 6 years: - Living with two parents: - Both parents in labor force,Estimate; Total: - Under 6 years: - Living with two parents: - Father only in labor force,Estimate; Total: - Under 6 years: - Living with two parents: - Mother only in labor force,Estimate; Total: - Under 6 years: - Living with two parents: - Neither parent in labor force,Estimate; Total: - Under 6 years: - Living with one parent:,Estimate; Total: - Under 6 years: - Living with one parent: - Living with father:,Estimate; Total: - Under 6 years: - Living with one parent: - Living with father: - In labor force,Estimate; Total: - Under 6 years: - Living with one parent: - Living with father: - Not in labor force,Estimate; Total: - Under 6 years: - Living with one parent: - Living with mother:,Estimate; Total: - Under 6 years: - Living with one parent: - Living with mother: - In labor force,Estimate; Total: - Under 6 years: - Living with one parent: - Living with mother: - Not in labor force,Estimate; Total: - 6 to 17 years:,Estimate; Total: - 6 to 17 years: - Living with two parents:,Estimate; Total: - 6 to 17 years: - Living with two parents: - Both parents in labor force,Estimate; Total: - 6 to 17 years: - Living with two parents: - Father only in labor force,Estimate; Total: - 6 to 17 years: - Living with two parents: - Mother only in labor force,Estimate; Total: - 6 to 17 years: - Living with two parents: - Neither parent in labor force,Estimate; Total: - 6 to 17 years: - Living with one parent:,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with father:,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with father: - In labor force,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with father: - Not in labor force,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with mother:,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with mother: - In labor force,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with mother: - Not in labor force
1500000US130630405251,130630000000,Block Group 1 Census Tract 405.25 Clayton County Georgia,801,147,48,48,0,0,0,99,0,0,0,99,71,28,654,167,149,18,0,0,487,28,14,14,459,358,101
1500000US130630405261,130630000000,Block Group 1 Census Tract 405.26 Clayton County Georgia,652,197,23,23,0,0,0,174,166,166,0,8,8,0,455,149,111,38,0,0,306,66,66,0,240,166,74
1500000US130630405262,130630000000,Block Group 2 Census Tract 405.26 Clayton County Georgia,627,336,157,10,147,0,0,179,30,18,12,149,149,0,291,90,23,67,0,0,201,0,0,0,201,201,0
1500000US130630405263,130630000000,Block Group 3 Census Tract 405.26 Clayton County Georgia,492,115,94,94,0,0,0,21,0,0,0,21,21,0,377,242,242,0,0,0,135,0,0,0,135,135,0
1500000US130630406061,130630000000,Block Group 1 Census Tract 406.06 Clayton County Georgia,352,95,95,40,55,0,0,0,0,0,0,0,0,0,257,158,158,0,0,0,99,0,0,0,99,99,0
1500000US130630406062,130630000000,Block Group 2 Census Tract 406.06 Clayton County Georgia,448,264,122,32,90,0,0,142,30,30,0,112,112,0,184,49,37,12,0,0,135,49,49,0,86,86,0
1500000US130630406081,130630000000,Block Group 1 Census Tract 406.08 Clayton County Georgia,2063,495,246,201,45,0,0,249,34,0,34,215,215,0,1568,1107,819,288,0,0,461,63,32,31,398,398,0
1500000US130630406082,130630000000,Block Group 2 Census Tract 406.08 Clayton County Georgia,452,90,90,74,16,0,0,0,0,0,0,0,0,0,362,250,235,15,0,0,112,0,0,0,112,112,0
1500000US130630406091,130630000000,Block Group 1 Census Tract 406.09 Clayton County Georgia,452,167,98,89,9,0,0,69,40,0,40,29,29,0,285,233,130,103,0,0,52,6,6,0,46,46,0
1500000US130630406092,130630000000,Block Group 2 Census Tract 406.09 Clayton County Georgia,575,178,178,63,115,0,0,0,0,0,0,0,0,0,397,364,147,217,0,0,33,13,13,0,20,0,20
1500000US130630406093,130630000000,Block Group 3 Census Tract 406.09 Clayton County Georgia,512,96,39,22,17,0,0,57,25,0,25,32,0,32,416,236,200,36,0,0,180,113,113,0,67,67,0
1500000US130630406111,130630000000,Block Group 1 Census Tract 406.11 Clayton County Georgia,680,256,96,0,96,0,0,160,0,0,0,160,56,104,424,51,0,36,15,0,373,12,12,0,361,178,183
1500000US130630406112,130630000000,Block Group 2 Census Tract 406.11 Clayton County Georgia,112,0,0,0,0,0,0,0,0,0,0,0,0,0,112,14,14,0,0,0,98,15,15,0,83,64,19
1500000US130630406113,130630000000,Block Group 3 Census Tract 406.11 Clayton County Georgia,571,157,82,14,54,14,0,75,0,0,0,75,75,0,414,227,136,49,42,0,187,39,39,0,148,148,0
1500000US130630406121,130630000000,Block Group 1 Census Tract 406.12 Clayton County Georgia,177,61,33,33,0,0,0,28,0,0,0,28,28,0,116,22,22,0,0,0,94,0,0,0,94,94,0
1500000US130630406122,130630000000,Block Group 2 Census Tract 406.12 Clayton County Georgia,929,231,82,62,20,0,0,149,27,0,27,122,122,0,698,196,114,82,0,0,502,19,0,19,483,344,139
1500000US130630406123,130630000000,Block Group 3 Census Tract 406.12 Clayton County Georgia,247,104,104,92,12,0,0,0,0,0,0,0,0,0,143,97,31,66,0,0,46,0,0,0,46,46,0
1500000US130630406131,130630000000,Block Group 1 Census Tract 406.13 Clayton County Georgia,648,150,41,0,41,0,0,109,7,0,7,102,70,32,498,200,134,66,0,0,298,28,0,28,270,259,11
1500000US130630406132,130630000000,Block Group 2 Census Tract 406.13 Clayton County Georgia,706,471,293,18,275,0,0,178,7,0,7,171,105,66,235,37,37,0,0,0,198,32,0,32,166,43,123
1500000US130630406133,130630000000,Block Group 3 Census Tract 406.13 Clayton County Georgia,880,196,196,95,76,0,25,0,0,0,0,0,0,0,684,657,453,204,0,0,27,0,0,0,27,0,27
1500000US130630406141,130630000000,Block Group 1 Census Tract 406.14 Clayton County Georgia,282,151,135,13,122,0,0,16,0,0,0,16,16,0,131,107,64,43,0,0,24,0,0,0,24,24,0
1500000US130630406142,130630000000,Block Group 2 Census Tract 406.14 Clayton County Georgia,240,95,89,89,0,0,0,6,0,0,0,6,6,0,145,72,58,14,0,0,73,7,0,7,66,66,0
1500000US130630406143,130630000000,Block Group 3 Census Tract 406.14 Clayton County Georgia,327,43,19,10,9,0,0,24,0,0,0,24,24,0,284,158,96,62,0,0,126,0,0,0,126,101,25
1500000US130630406151,130630000000,Block Group 1 Census Tract 406.15 Clayton County Georgia,469,102,64,39,25,0,0,38,0,0,0,38,38,0,367,154,58,96,0,0,213,0,0,0,213,213,0
1500000US130630406161,130630000000,Block Group 1 Census Tract 406.16 Clayton County Georgia,1759,952,657,539,118,0,0,295,136,0,136,159,143,16,807,367,316,31,20,0,440,49,0,49,391,270,121
1500000US130630406162,130630000000,Block Group 2 Census Tract 406.16 Clayton County Georgia,71,0,0,0,0,0,0,0,0,0,0,0,0,0,71,44,44,0,0,0,27,0,0,0,27,27,0
1500000US130630406163,130630000000,Block Group 3 Census Tract 406.16 Clayton County Georgia,455,153,93,93,0,0,0,60,24,24,0,36,36,0,302,152,129,23,0,0,150,13,13,0,137,137,0
1500000US130630406171,130630000000,Block Group 1 Census Tract 406.17 Clayton County Georgia,458,153,70,62,8,0,0,83,20,20,0,63,31,32,305,127,95,32,0,0,178,0,0,0,178,146,32
1500000US130630406191,130630000000,Block Group 1 Census Tract 406.19 Clayton County Georgia,962,205,147,66,63,0,18,58,0,0,0,58,58,0,757,444,173,84,160,27,313,0,0,0,313,313,0
1500000US130630406201,130630000000,Block Group 1 Census Tract 406.20 Clayton County Georgia,842,160,24,24,0,0,0,136,0,0,0,136,87,49,682,502,449,31,22,0,180,0,0,0,180,64,116
1500000US130630406211,130630000000,Block Group 1 Census Tract 406.21 Clayton County Georgia,1644,326,142,97,45,0,0,184,0,0,0,184,155,29,1318,695,517,178,0,0,623,63,63,0,560,508,52
1500000US130630406212,130630000000,Block Group 2 Census Tract 406.21 Clayton County Georgia,879,230,104,68,36,0,0,126,16,16,0,110,95,15,649,210,131,79,0,0,439,55,55,0,384,295,89
1500000US130630406221,130630000000,Block Group 1 Census Tract 406.22 Clayton County Georgia,1189,477,403,137,249,17,0,74,0,0,0,74,74,0,712,647,104,506,37,0,65,10,10,0,55,31,24
1500000US130630406222,130630000000,Block Group 2 Census Tract 406.22 Clayton County Georgia,866,382,297,48,144,105,0,85,20,20,0,65,65,0,484,141,43,98,0,0,343,35,35,0,308,164,144
1500000US130630406223,130630000000,Block Group 3 Census Tract 406.22 Clayton County Georgia,235,77,0,0,0,0,0,77,0,0,0,77,77,0,158,78,28,0,50,0,80,0,0,0,80,59,21
1500000US130639800001,130640000000,Block Group 1 Census Tract 9800 Clayton County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670301011,130670000000,Block Group 1 Census Tract 301.01 Cobb County Georgia,290,88,88,88,0,0,0,0,0,0,0,0,0,0,202,185,73,112,0,0,17,0,0,0,17,17,0
1500000US130670301012,130670000000,Block Group 2 Census Tract 301.01 Cobb County Georgia,99,11,11,11,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,88,27,0,27,61,61,0
1500000US130670301013,130670000000,Block Group 3 Census Tract 301.01 Cobb County Georgia,945,217,179,85,94,0,0,38,0,0,0,38,38,0,728,575,370,205,0,0,153,36,36,0,117,117,0
1500000US130670301014,130670000000,Block Group 4 Census Tract 301.01 Cobb County Georgia,331,82,56,36,20,0,0,26,0,0,0,26,26,0,249,138,95,43,0,0,111,0,0,0,111,25,86
1500000US130670301031,130670000000,Block Group 1 Census Tract 301.03 Cobb County Georgia,681,168,69,55,14,0,0,99,88,88,0,11,11,0,513,282,196,86,0,0,231,76,76,0,155,155,0
1500000US130670301032,130670000000,Block Group 2 Census Tract 301.03 Cobb County Georgia,504,219,163,81,82,0,0,56,0,0,0,56,0,56,285,266,183,83,0,0,19,19,19,0,0,0,0
1500000US130670301033,130670000000,Block Group 3 Census Tract 301.03 Cobb County Georgia,1105,569,520,450,70,0,0,49,49,49,0,0,0,0,536,470,266,157,47,0,66,9,9,0,57,57,0
1500000US130670301041,130670000000,Block Group 1 Census Tract 301.04 Cobb County Georgia,198,130,130,63,67,0,0,0,0,0,0,0,0,0,68,48,48,0,0,0,20,0,0,0,20,20,0
1500000US130670301042,130670000000,Block Group 2 Census Tract 301.04 Cobb County Georgia,627,235,176,128,48,0,0,59,12,12,0,47,12,35,392,142,62,50,30,0,250,0,0,0,250,163,87
1500000US130670301061,130670000000,Block Group 1 Census Tract 301.06 Cobb County Georgia,465,83,32,15,17,0,0,51,51,51,0,0,0,0,382,331,234,97,0,0,51,51,51,0,0,0,0
1500000US130670301062,130670000000,Block Group 2 Census Tract 301.06 Cobb County Georgia,529,52,52,52,0,0,0,0,0,0,0,0,0,0,477,282,211,41,30,0,195,0,0,0,195,195,0
1500000US130670301063,130670000000,Block Group 3 Census Tract 301.06 Cobb County Georgia,861,225,109,32,77,0,0,116,0,0,0,116,116,0,636,342,239,103,0,0,294,40,40,0,254,212,42
1500000US130670301071,130670000000,Block Group 1 Census Tract 301.07 Cobb County Georgia,389,73,47,47,0,0,0,26,6,6,0,20,20,0,316,242,116,109,17,0,74,53,53,0,21,21,0
1500000US130670301072,130670000000,Block Group 2 Census Tract 301.07 Cobb County Georgia,814,259,179,34,145,0,0,80,61,61,0,19,19,0,555,455,304,151,0,0,100,62,54,8,38,38,0
1500000US130670302091,130670000000,Block Group 1 Census Tract 302.09 Cobb County Georgia,259,113,113,43,70,0,0,0,0,0,0,0,0,0,146,146,55,91,0,0,0,0,0,0,0,0,0
1500000US130670302092,130670000000,Block Group 2 Census Tract 302.09 Cobb County Georgia,396,22,22,22,0,0,0,0,0,0,0,0,0,0,374,306,288,18,0,0,68,0,0,0,68,68,0
1500000US130670302093,130670000000,Block Group 3 Census Tract 302.09 Cobb County Georgia,1097,282,153,133,20,0,0,129,0,0,0,129,129,0,815,727,575,152,0,0,88,0,0,0,88,88,0
1500000US130670302141,130670000000,Block Group 1 Census Tract 302.14 Cobb County Georgia,713,229,118,96,22,0,0,111,0,0,0,111,111,0,484,445,333,73,0,39,39,0,0,0,39,39,0
1500000US130670302142,130670000000,Block Group 2 Census Tract 302.14 Cobb County Georgia,489,203,178,141,37,0,0,25,25,25,0,0,0,0,286,167,90,77,0,0,119,34,34,0,85,85,0
1500000US130670302143,130670000000,Block Group 3 Census Tract 302.14 Cobb County Georgia,935,158,158,158,0,0,0,0,0,0,0,0,0,0,777,656,617,39,0,0,121,63,63,0,58,58,0
1500000US130670302151,130670000000,Block Group 1 Census Tract 302.15 Cobb County Georgia,752,174,162,120,18,24,0,12,0,0,0,12,12,0,578,578,517,61,0,0,0,0,0,0,0,0,0
1500000US130670302152,130670000000,Block Group 2 Census Tract 302.15 Cobb County Georgia,477,77,39,9,30,0,0,38,0,0,0,38,38,0,400,195,131,14,50,0,205,187,187,0,18,18,0
1500000US130670302153,130670000000,Block Group 3 Census Tract 302.15 Cobb County Georgia,346,98,17,17,0,0,0,81,0,0,0,81,81,0,248,202,144,58,0,0,46,0,0,0,46,46,0
1500000US130670302154,130670000000,Block Group 4 Census Tract 302.15 Cobb County Georgia,1009,413,287,116,171,0,0,126,0,0,0,126,126,0,596,532,382,150,0,0,64,0,0,0,64,64,0
1500000US130670302181,130670000000,Block Group 1 Census Tract 302.18 Cobb County Georgia,917,223,204,106,98,0,0,19,0,0,0,19,19,0,694,571,314,248,9,0,123,0,0,0,123,123,0
1500000US130670302182,130670000000,Block Group 2 Census Tract 302.18 Cobb County Georgia,726,210,127,52,75,0,0,83,26,22,4,57,57,0,516,516,177,339,0,0,0,0,0,0,0,0,0
1500000US130670302191,130670000000,Block Group 1 Census Tract 302.19 Cobb County Georgia,637,142,142,80,37,25,0,0,0,0,0,0,0,0,495,493,320,162,11,0,2,0,0,0,2,2,0
1500000US130670302192,130670000000,Block Group 2 Census Tract 302.19 Cobb County Georgia,612,71,27,0,27,0,0,44,0,0,0,44,44,0,541,541,290,251,0,0,0,0,0,0,0,0,0
1500000US130670302193,130670000000,Block Group 3 Census Tract 302.19 Cobb County Georgia,716,111,111,49,62,0,0,0,0,0,0,0,0,0,605,556,366,79,0,111,49,0,0,0,49,49,0
1500000US130670302194,130670000000,Block Group 4 Census Tract 302.19 Cobb County Georgia,425,109,63,45,18,0,0,46,46,46,0,0,0,0,316,259,118,141,0,0,57,57,57,0,0,0,0
1500000US130670302201,130670000000,Block Group 1 Census Tract 302.20 Cobb County Georgia,455,99,93,51,42,0,0,6,0,0,0,6,6,0,356,210,133,41,36,0,146,35,35,0,111,111,0
1500000US130670302221,130670000000,Block Group 1 Census Tract 302.22 Cobb County Georgia,854,67,67,54,13,0,0,0,0,0,0,0,0,0,787,745,416,318,0,11,42,0,0,0,42,24,18
1500000US130670302222,130670000000,Block Group 2 Census Tract 302.22 Cobb County Georgia,490,172,172,81,91,0,0,0,0,0,0,0,0,0,318,261,184,77,0,0,57,15,15,0,42,42,0
1500000US130670302223,130670000000,Block Group 3 Census Tract 302.22 Cobb County Georgia,192,48,48,48,0,0,0,0,0,0,0,0,0,0,144,40,40,0,0,0,104,0,0,0,104,104,0
1500000US130670302231,130670000000,Block Group 1 Census Tract 302.23 Cobb County Georgia,881,318,252,136,116,0,0,66,0,0,0,66,66,0,563,241,49,140,14,38,322,0,0,0,322,219,103
1500000US130670302232,130670000000,Block Group 2 Census Tract 302.23 Cobb County Georgia,356,118,118,118,0,0,0,0,0,0,0,0,0,0,238,238,233,5,0,0,0,0,0,0,0,0,0
1500000US130670302233,130670000000,Block Group 3 Census Tract 302.23 Cobb County Georgia,40,40,0,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670302241,130670000000,Block Group 1 Census Tract 302.24 Cobb County Georgia,1720,560,524,262,262,0,0,36,25,25,0,11,11,0,1160,701,390,296,15,0,459,53,53,0,406,392,14
1500000US130670302242,130670000000,Block Group 2 Census Tract 302.24 Cobb County Georgia,233,13,13,0,13,0,0,0,0,0,0,0,0,0,220,60,0,33,27,0,160,16,16,0,144,144,0
1500000US130670302261,130670000000,Block Group 1 Census Tract 302.26 Cobb County Georgia,1126,337,175,69,106,0,0,162,120,120,0,42,42,0,789,427,233,194,0,0,362,150,150,0,212,176,36
1500000US130670302262,130670000000,Block Group 2 Census Tract 302.26 Cobb County Georgia,455,358,343,260,83,0,0,15,0,0,0,15,15,0,97,97,43,54,0,0,0,0,0,0,0,0,0
1500000US130670302263,130670000000,Block Group 3 Census Tract 302.26 Cobb County Georgia,856,228,207,207,0,0,0,21,0,0,0,21,21,0,628,568,465,103,0,0,60,0,0,0,60,60,0
1500000US130670302271,130670000000,Block Group 1 Census Tract 302.27 Cobb County Georgia,418,40,40,0,40,0,0,0,0,0,0,0,0,0,378,181,0,181,0,0,197,0,0,0,197,197,0
1500000US130670302272,130670000000,Block Group 2 Census Tract 302.27 Cobb County Georgia,623,282,260,127,133,0,0,22,0,0,0,22,22,0,341,201,109,52,40,0,140,0,0,0,140,140,0
1500000US130670302273,130670000000,Block Group 3 Census Tract 302.27 Cobb County Georgia,469,116,89,89,0,0,0,27,0,0,0,27,27,0,353,326,262,64,0,0,27,6,6,0,21,21,0
1500000US130670302281,130670000000,Block Group 1 Census Tract 302.28 Cobb County Georgia,579,208,161,121,40,0,0,47,0,0,0,47,47,0,371,216,216,0,0,0,155,0,0,0,155,155,0
1500000US130670302282,130670000000,Block Group 2 Census Tract 302.28 Cobb County Georgia,70,15,15,15,0,0,0,0,0,0,0,0,0,0,55,55,22,33,0,0,0,0,0,0,0,0,0
1500000US130670302283,130670000000,Block Group 3 Census Tract 302.28 Cobb County Georgia,455,143,16,0,16,0,0,127,0,0,0,127,53,74,312,281,281,0,0,0,31,31,31,0,0,0,0
1500000US130670302284,130670000000,Block Group 4 Census Tract 302.28 Cobb County Georgia,163,82,33,0,10,23,0,49,0,0,0,49,49,0,81,55,36,0,19,0,26,0,0,0,26,26,0
1500000US130670302291,130670000000,Block Group 1 Census Tract 302.29 Cobb County Georgia,27,27,0,0,0,0,0,27,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670302292,130670000000,Block Group 2 Census Tract 302.29 Cobb County Georgia,321,133,120,55,65,0,0,13,5,5,0,8,8,0,188,188,101,87,0,0,0,0,0,0,0,0,0
1500000US130670302301,130670000000,Block Group 1 Census Tract 302.30 Cobb County Georgia,2374,863,357,155,182,0,20,506,143,143,0,363,235,128,1511,380,254,126,0,0,1131,70,70,0,1061,794,267
1500000US130670302302,130670000000,Block Group 2 Census Tract 302.30 Cobb County Georgia,785,256,150,26,124,0,0,106,0,0,0,106,106,0,529,405,253,152,0,0,124,43,43,0,81,81,0
1500000US130670302311,130670000000,Block Group 1 Census Tract 302.31 Cobb County Georgia,277,133,133,116,17,0,0,0,0,0,0,0,0,0,144,104,59,45,0,0,40,19,19,0,21,21,0
1500000US130670302312,130670000000,Block Group 2 Census Tract 302.31 Cobb County Georgia,429,73,73,63,10,0,0,0,0,0,0,0,0,0,356,285,224,61,0,0,71,0,0,0,71,71,0
1500000US130670302313,130670000000,Block Group 3 Census Tract 302.31 Cobb County Georgia,431,82,82,35,47,0,0,0,0,0,0,0,0,0,349,349,310,39,0,0,0,0,0,0,0,0,0
1500000US130670302314,130670000000,Block Group 4 Census Tract 302.31 Cobb County Georgia,531,101,89,81,8,0,0,12,0,0,0,12,12,0,430,252,178,74,0,0,178,107,107,0,71,71,0
1500000US130670302321,130670000000,Block Group 1 Census Tract 302.32 Cobb County Georgia,807,132,118,97,21,0,0,14,12,12,0,2,2,0,675,503,372,118,13,0,172,88,88,0,84,84,0
1500000US130670302322,130670000000,Block Group 2 Census Tract 302.32 Cobb County Georgia,736,239,137,96,41,0,0,102,25,25,0,77,12,65,497,361,260,101,0,0,136,0,0,0,136,136,0
1500000US130670302331,130670000000,Block Group 1 Census Tract 302.33 Cobb County Georgia,492,146,146,103,43,0,0,0,0,0,0,0,0,0,346,254,190,64,0,0,92,14,0,14,78,78,0
1500000US130670302332,130670000000,Block Group 2 Census Tract 302.33 Cobb County Georgia,758,135,100,76,24,0,0,35,0,0,0,35,35,0,623,565,419,146,0,0,58,12,12,0,46,46,0
1500000US130670302341,130670000000,Block Group 1 Census Tract 302.34 Cobb County Georgia,1031,269,243,135,108,0,0,26,0,0,0,26,26,0,762,762,687,75,0,0,0,0,0,0,0,0,0
1500000US130670302342,130670000000,Block Group 2 Census Tract 302.34 Cobb County Georgia,612,144,144,133,11,0,0,0,0,0,0,0,0,0,468,373,289,84,0,0,95,8,0,8,87,87,0
1500000US130670302351,130670000000,Block Group 1 Census Tract 302.35 Cobb County Georgia,297,96,96,72,24,0,0,0,0,0,0,0,0,0,201,184,108,48,28,0,17,0,0,0,17,17,0
1500000US130670302352,130670000000,Block Group 2 Census Tract 302.35 Cobb County Georgia,904,162,162,142,20,0,0,0,0,0,0,0,0,0,742,716,535,145,36,0,26,17,17,0,9,0,9
1500000US130670302361,130670000000,Block Group 1 Census Tract 302.36 Cobb County Georgia,896,153,153,69,84,0,0,0,0,0,0,0,0,0,743,637,406,231,0,0,106,3,3,0,103,103,0
1500000US130670302362,130670000000,Block Group 2 Census Tract 302.36 Cobb County Georgia,457,34,34,0,34,0,0,0,0,0,0,0,0,0,423,311,91,220,0,0,112,0,0,0,112,105,7
1500000US130670302381,130670000000,Block Group 1 Census Tract 302.38 Cobb County Georgia,858,158,139,120,19,0,0,19,0,0,0,19,0,19,700,700,508,192,0,0,0,0,0,0,0,0,0
1500000US130670302382,130670000000,Block Group 2 Census Tract 302.38 Cobb County Georgia,1024,267,219,35,184,0,0,48,0,0,0,48,48,0,757,484,61,423,0,0,273,273,273,0,0,0,0
1500000US130670302391,130670000000,Block Group 1 Census Tract 302.39 Cobb County Georgia,495,96,96,96,0,0,0,0,0,0,0,0,0,0,399,312,268,44,0,0,87,0,0,0,87,72,15
1500000US130670302392,130670000000,Block Group 2 Census Tract 302.39 Cobb County Georgia,644,132,95,83,12,0,0,37,37,37,0,0,0,0,512,348,180,159,9,0,164,18,18,0,146,146,0
1500000US130670302393,130670000000,Block Group 3 Census Tract 302.39 Cobb County Georgia,1072,148,129,104,25,0,0,19,0,0,0,19,0,19,924,792,576,181,0,35,132,33,33,0,99,79,20
1500000US130670303101,130670000000,Block Group 1 Census Tract 303.10 Cobb County Georgia,320,102,102,102,0,0,0,0,0,0,0,0,0,0,218,152,152,0,0,0,66,0,0,0,66,66,0
1500000US130670303102,130670000000,Block Group 2 Census Tract 303.10 Cobb County Georgia,574,235,214,48,166,0,0,21,10,10,0,11,11,0,339,329,120,209,0,0,10,10,10,0,0,0,0
1500000US130670303103,130670000000,Block Group 3 Census Tract 303.10 Cobb County Georgia,157,135,135,135,0,0,0,0,0,0,0,0,0,0,22,22,22,0,0,0,0,0,0,0,0,0,0
1500000US130670303104,130670000000,Block Group 4 Census Tract 303.10 Cobb County Georgia,727,207,42,42,0,0,0,165,155,155,0,10,10,0,520,332,151,181,0,0,188,154,154,0,34,34,0
1500000US130670303105,130670000000,Block Group 5 Census Tract 303.10 Cobb County Georgia,215,74,65,17,48,0,0,9,0,0,0,9,9,0,141,102,0,63,0,39,39,23,23,0,16,16,0
1500000US130670303111,130670000000,Block Group 1 Census Tract 303.11 Cobb County Georgia,457,76,76,64,12,0,0,0,0,0,0,0,0,0,381,335,176,127,32,0,46,34,34,0,12,12,0
1500000US130670303112,130670000000,Block Group 2 Census Tract 303.11 Cobb County Georgia,184,72,72,25,47,0,0,0,0,0,0,0,0,0,112,97,46,51,0,0,15,0,0,0,15,15,0
1500000US130670303113,130670000000,Block Group 3 Census Tract 303.11 Cobb County Georgia,331,57,57,47,10,0,0,0,0,0,0,0,0,0,274,195,150,45,0,0,79,79,79,0,0,0,0
1500000US130670303114,130670000000,Block Group 4 Census Tract 303.11 Cobb County Georgia,386,149,46,13,0,33,0,103,0,0,0,103,103,0,237,115,99,16,0,0,122,16,16,0,106,106,0
1500000US130670303121,130670000000,Block Group 1 Census Tract 303.12 Cobb County Georgia,545,108,108,108,0,0,0,0,0,0,0,0,0,0,437,286,236,50,0,0,151,0,0,0,151,151,0
1500000US130670303122,130670000000,Block Group 2 Census Tract 303.12 Cobb County Georgia,490,165,71,17,54,0,0,94,0,0,0,94,94,0,325,207,98,109,0,0,118,0,0,0,118,118,0
1500000US130670303123,130670000000,Block Group 3 Census Tract 303.12 Cobb County Georgia,192,0,0,0,0,0,0,0,0,0,0,0,0,0,192,132,70,17,0,45,60,40,12,28,20,20,0
1500000US130670303124,130670000000,Block Group 4 Census Tract 303.12 Cobb County Georgia,214,58,58,58,0,0,0,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0,0,0,0
1500000US130670303131,130670000000,Block Group 1 Census Tract 303.13 Cobb County Georgia,306,142,142,98,44,0,0,0,0,0,0,0,0,0,164,148,119,29,0,0,16,0,0,0,16,16,0
1500000US130670303132,130670000000,Block Group 2 Census Tract 303.13 Cobb County Georgia,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,21,0,21
1500000US130670303133,130670000000,Block Group 3 Census Tract 303.13 Cobb County Georgia,332,66,66,50,16,0,0,0,0,0,0,0,0,0,266,239,181,58,0,0,27,0,0,0,27,27,0
1500000US130670303134,130670000000,Block Group 4 Census Tract 303.13 Cobb County Georgia,323,167,167,167,0,0,0,0,0,0,0,0,0,0,156,144,108,36,0,0,12,0,0,0,12,12,0
1500000US130670303135,130670000000,Block Group 5 Census Tract 303.13 Cobb County Georgia,694,245,224,92,132,0,0,21,21,21,0,0,0,0,449,363,263,100,0,0,86,22,22,0,64,64,0
1500000US130670303141,130670000000,Block Group 1 Census Tract 303.14 Cobb County Georgia,714,128,128,120,8,0,0,0,0,0,0,0,0,0,586,451,333,118,0,0,135,12,12,0,123,72,51
1500000US130670303142,130670000000,Block Group 2 Census Tract 303.14 Cobb County Georgia,642,244,165,132,33,0,0,79,49,49,0,30,30,0,398,249,197,52,0,0,149,46,46,0,103,60,43
1500000US130670303143,130670000000,Block Group 3 Census Tract 303.14 Cobb County Georgia,868,302,262,199,63,0,0,40,0,0,0,40,40,0,566,343,172,157,14,0,223,16,16,0,207,207,0
1500000US130670303181,130670000000,Block Group 1 Census Tract 303.18 Cobb County Georgia,687,179,179,135,44,0,0,0,0,0,0,0,0,0,508,508,334,174,0,0,0,0,0,0,0,0,0
1500000US130670303182,130670000000,Block Group 2 Census Tract 303.18 Cobb County Georgia,874,224,162,85,77,0,0,62,0,0,0,62,13,49,650,583,359,189,35,0,67,0,0,0,67,13,54
1500000US130670303183,130670000000,Block Group 3 Census Tract 303.18 Cobb County Georgia,679,146,90,11,79,0,0,56,0,0,0,56,56,0,533,474,226,209,39,0,59,0,0,0,59,59,0
1500000US130670303191,130670000000,Block Group 1 Census Tract 303.19 Cobb County Georgia,560,57,57,35,22,0,0,0,0,0,0,0,0,0,503,431,151,269,0,11,72,0,0,0,72,72,0
1500000US130670303192,130670000000,Block Group 2 Census Tract 303.19 Cobb County Georgia,521,130,111,26,85,0,0,19,9,9,0,10,0,10,391,349,213,136,0,0,42,16,16,0,26,26,0
1500000US130670303201,130670000000,Block Group 1 Census Tract 303.20 Cobb County Georgia,330,207,147,81,66,0,0,60,0,0,0,60,60,0,123,87,10,77,0,0,36,24,24,0,12,12,0
