GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18
Id,Id2,Geography,Estimate; Total:,Estimate; Science and Engineering - Computers Mathematics and Statistics,Estimate; Science and Engineering - Biological Agricultural and Environmental Sciences,Estimate; Science and Engineering - Physical and Related Sciences,Estimate; Science and Engineering - Psychology,Estimate; Science and Engineering - Social Sciences,Estimate; Science and Engineering - Engineering,Estimate; Science and Engineering - Multidisciplinary Studies,Estimate; Science and Engineering Related Fields,Estimate; Business,Estimate; Education,Estimate; Arts Humanities and Other - Literature and Languages,Estimate; Arts Humanities and Other - Liberal Arts and History,Estimate; Arts Humanities and Other - Visual and Performing Arts,Estimate; Arts Humanities and Other - Communications,Estimate; Arts Humanities and Other - Other
1500000US130890212091,130890000000,Block Group 1 Census Tract 212.09 DeKalb County Georgia,645,35,39,60,73,34,27,0,44,136,11,13,0,55,11,107
1500000US130890212092,130890000000,Block Group 2 Census Tract 212.09 DeKalb County Georgia,844,33,36,0,40,94,115,0,64,209,130,72,36,0,0,15
1500000US130890212093,130890000000,Block Group 3 Census Tract 212.09 DeKalb County Georgia,836,34,48,50,70,78,20,0,33,225,74,56,75,0,22,51
1500000US130890212094,130890000000,Block Group 4 Census Tract 212.09 DeKalb County Georgia,521,48,16,0,28,47,77,0,10,136,10,76,42,15,0,16
1500000US130890212101,130890000000,Block Group 1 Census Tract 212.10 DeKalb County Georgia,1063,41,37,21,35,94,82,19,63,368,76,72,38,36,36,45
1500000US130890212102,130890000000,Block Group 2 Census Tract 212.10 DeKalb County Georgia,605,37,26,24,34,56,15,15,28,222,47,13,8,23,48,9
1500000US130890212103,130890000000,Block Group 3 Census Tract 212.10 DeKalb County Georgia,1363,28,99,7,67,152,77,26,46,433,164,86,52,43,64,19
1500000US130890212111,130890000000,Block Group 1 Census Tract 212.11 DeKalb County Georgia,741,9,9,76,9,87,124,25,41,149,74,28,43,0,46,21
1500000US130890212112,130890000000,Block Group 2 Census Tract 212.11 DeKalb County Georgia,1032,188,40,10,40,105,62,0,56,215,59,56,79,36,35,51
1500000US130890212113,130890000000,Block Group 3 Census Tract 212.11 DeKalb County Georgia,736,35,27,12,105,115,99,0,27,147,45,56,8,30,18,12
1500000US130890212131,130890000000,Block Group 1 Census Tract 212.13 DeKalb County Georgia,674,9,74,9,0,26,36,0,38,310,57,16,35,9,36,19
1500000US130890212132,130890000000,Block Group 2 Census Tract 212.13 DeKalb County Georgia,1223,58,26,15,46,107,110,0,47,481,115,21,86,5,49,57
1500000US130890212141,130890000000,Block Group 1 Census Tract 212.14 DeKalb County Georgia,717,23,11,53,28,112,52,0,61,208,54,31,18,22,44,0
1500000US130890212142,130890000000,Block Group 2 Census Tract 212.14 DeKalb County Georgia,1680,212,93,52,53,86,44,0,113,386,204,130,92,12,135,68
1500000US130890212143,130890000000,Block Group 3 Census Tract 212.14 DeKalb County Georgia,838,63,47,11,19,80,77,0,77,197,41,125,32,24,19,26
1500000US130890212151,130890000000,Block Group 1 Census Tract 212.15 DeKalb County Georgia,2037,259,90,43,16,62,314,0,185,847,64,43,17,44,37,16
1500000US130890212152,130890000000,Block Group 2 Census Tract 212.15 DeKalb County Georgia,1530,138,49,131,0,110,428,36,172,242,44,15,45,23,24,73
1500000US130890212161,130890000000,Block Group 1 Census Tract 212.16 DeKalb County Georgia,909,0,0,0,109,124,38,0,59,361,59,57,41,48,13,0
1500000US130890212162,130890000000,Block Group 2 Census Tract 212.16 DeKalb County Georgia,2170,66,199,55,86,198,390,0,126,542,170,99,79,25,50,85
1500000US130890212163,130890000000,Block Group 3 Census Tract 212.16 DeKalb County Georgia,1688,186,139,38,0,111,120,0,178,674,150,8,0,60,24,0
1500000US130890212171,130890000000,Block Group 1 Census Tract 212.17 DeKalb County Georgia,1008,9,27,64,74,69,81,3,108,323,112,22,8,22,78,8
1500000US130890212181,130890000000,Block Group 1 Census Tract 212.18 DeKalb County Georgia,492,67,0,0,0,0,12,0,11,165,28,0,17,75,19,98
1500000US130890212182,130890000000,Block Group 2 Census Tract 212.18 DeKalb County Georgia,1219,69,61,64,99,112,80,12,91,377,95,47,0,78,10,24
1500000US130890212183,130890000000,Block Group 3 Census Tract 212.18 DeKalb County Georgia,548,36,9,0,17,21,13,7,66,107,66,93,42,0,23,48
1500000US130890213011,130890000000,Block Group 1 Census Tract 213.01 DeKalb County Georgia,144,10,0,0,22,9,0,0,8,22,62,0,0,0,0,11
1500000US130890213012,130890000000,Block Group 2 Census Tract 213.01 DeKalb County Georgia,771,58,49,10,49,57,0,0,48,217,114,52,31,0,40,46
1500000US130890213031,130890000000,Block Group 1 Census Tract 213.03 DeKalb County Georgia,291,9,16,12,0,43,34,8,30,54,14,18,0,53,0,0
1500000US130890213032,130890000000,Block Group 2 Census Tract 213.03 DeKalb County Georgia,166,10,9,13,0,8,13,6,8,13,0,18,7,44,17,0
1500000US130890213033,130890000000,Block Group 3 Census Tract 213.03 DeKalb County Georgia,64,0,15,0,0,0,16,0,7,0,0,17,0,9,0,0
1500000US130890213051,130890000000,Block Group 1 Census Tract 213.05 DeKalb County Georgia,394,22,12,6,0,15,57,19,27,76,68,18,0,50,24,0
1500000US130890213052,130890000000,Block Group 2 Census Tract 213.05 DeKalb County Georgia,588,18,11,28,0,46,53,0,87,179,54,19,18,34,36,5
1500000US130890213061,130890000000,Block Group 1 Census Tract 213.06 DeKalb County Georgia,465,0,48,27,42,55,39,7,43,112,20,0,35,10,27,0
1500000US130890213062,130890000000,Block Group 2 Census Tract 213.06 DeKalb County Georgia,113,0,0,7,0,0,0,0,18,0,43,0,0,45,0,0
1500000US130890213063,130890000000,Block Group 3 Census Tract 213.06 DeKalb County Georgia,147,14,0,0,0,26,20,0,0,17,0,13,0,31,13,13
1500000US130890213071,130890000000,Block Group 1 Census Tract 213.07 DeKalb County Georgia,242,19,13,0,0,55,0,0,5,87,26,12,19,3,3,0
1500000US130890213072,130890000000,Block Group 2 Census Tract 213.07 DeKalb County Georgia,443,11,32,15,0,88,30,0,47,92,23,33,25,35,0,12
1500000US130890213081,130890000000,Block Group 1 Census Tract 213.08 DeKalb County Georgia,406,18,17,0,46,36,79,0,33,34,74,12,1,7,42,7
1500000US130890213082,130890000000,Block Group 2 Census Tract 213.08 DeKalb County Georgia,61,0,7,0,0,12,6,0,0,9,0,14,0,0,13,0
1500000US130890213083,130890000000,Block Group 3 Census Tract 213.08 DeKalb County Georgia,349,7,22,7,32,11,53,0,43,87,20,0,11,38,18,0
1500000US130890214051,130890000000,Block Group 1 Census Tract 214.05 DeKalb County Georgia,709,8,59,7,14,23,57,14,8,386,29,29,27,8,26,14
1500000US130890214052,130890000000,Block Group 2 Census Tract 214.05 DeKalb County Georgia,847,30,46,31,37,89,70,0,38,250,58,66,45,26,49,12
1500000US130890214053,130890000000,Block Group 3 Census Tract 214.05 DeKalb County Georgia,978,13,16,78,18,72,41,0,76,325,74,95,26,17,67,60
1500000US130890214091,130890000000,Block Group 1 Census Tract 214.09 DeKalb County Georgia,493,13,86,0,0,12,30,19,108,116,23,21,13,20,32,0
1500000US130890214092,130890000000,Block Group 2 Census Tract 214.09 DeKalb County Georgia,124,10,0,0,0,0,0,0,0,46,20,8,0,10,30,0
1500000US130890214101,130890000000,Block Group 1 Census Tract 214.10 DeKalb County Georgia,241,24,0,0,6,0,23,0,37,66,11,0,33,15,10,16
1500000US130890214102,130890000000,Block Group 2 Census Tract 214.10 DeKalb County Georgia,63,0,0,0,0,0,0,0,0,30,11,0,0,14,8,0
1500000US130890214103,130890000000,Block Group 3 Census Tract 214.10 DeKalb County Georgia,752,76,68,18,48,60,84,0,16,234,8,24,15,32,33,36
1500000US130890214111,130890000000,Block Group 1 Census Tract 214.11 DeKalb County Georgia,1244,35,63,11,54,105,118,31,104,326,69,40,122,21,68,77
1500000US130890214112,130890000000,Block Group 2 Census Tract 214.11 DeKalb County Georgia,1207,51,52,23,36,69,128,0,81,361,115,112,44,47,69,19
1500000US130890214121,130890000000,Block Group 1 Census Tract 214.12 DeKalb County Georgia,573,9,6,8,21,83,30,0,24,231,28,17,43,21,18,34
1500000US130890214122,130890000000,Block Group 2 Census Tract 214.12 DeKalb County Georgia,609,80,11,0,72,12,56,0,29,172,41,27,22,22,25,40
1500000US130890214123,130890000000,Block Group 3 Census Tract 214.12 DeKalb County Georgia,877,38,22,0,61,104,26,0,85,356,91,26,21,25,0,22
1500000US130890214131,130890000000,Block Group 1 Census Tract 214.13 DeKalb County Georgia,455,12,11,0,24,19,70,0,72,124,9,22,0,44,48,0
1500000US130890214132,130890000000,Block Group 2 Census Tract 214.13 DeKalb County Georgia,63,0,0,0,7,0,0,0,0,6,18,24,0,0,8,0
1500000US130890214141,130890000000,Block Group 1 Census Tract 214.14 DeKalb County Georgia,392,14,29,60,22,57,22,0,29,50,27,7,0,59,16,0
1500000US130890214142,130890000000,Block Group 2 Census Tract 214.14 DeKalb County Georgia,277,5,20,0,9,17,8,0,34,105,16,8,13,28,0,14
1500000US130890214151,130890000000,Block Group 1 Census Tract 214.15 DeKalb County Georgia,585,28,17,0,21,37,21,0,35,215,33,49,46,52,31,0
1500000US130890214152,130890000000,Block Group 2 Census Tract 214.15 DeKalb County Georgia,666,8,71,0,6,50,83,0,95,218,0,36,0,22,31,46
1500000US130890214153,130890000000,Block Group 3 Census Tract 214.15 DeKalb County Georgia,767,45,42,88,30,28,37,0,69,301,10,7,46,18,39,7
1500000US130890214161,130890000000,Block Group 1 Census Tract 214.16 DeKalb County Georgia,380,60,4,0,26,8,11,0,109,92,12,31,4,15,0,8
1500000US130890214162,130890000000,Block Group 2 Census Tract 214.16 DeKalb County Georgia,339,0,8,0,7,28,33,0,0,109,58,21,0,19,56,0
1500000US130890214171,130890000000,Block Group 1 Census Tract 214.17 DeKalb County Georgia,515,37,33,10,56,32,37,0,71,150,30,0,23,13,23,0
1500000US130890214172,130890000000,Block Group 2 Census Tract 214.17 DeKalb County Georgia,275,0,24,0,0,0,0,0,15,105,14,0,0,102,15,0
1500000US130890214173,130890000000,Block Group 3 Census Tract 214.17 DeKalb County Georgia,67,0,0,0,0,0,0,0,0,18,32,0,0,0,0,17
1500000US130890215021,130890000000,Block Group 1 Census Tract 215.02 DeKalb County Georgia,764,16,131,27,96,118,31,0,68,67,55,72,44,8,31,0
1500000US130890215022,130890000000,Block Group 2 Census Tract 215.02 DeKalb County Georgia,848,108,122,27,14,145,39,0,69,110,35,48,41,39,33,18
1500000US130890215023,130890000000,Block Group 3 Census Tract 215.02 DeKalb County Georgia,905,113,47,21,18,42,145,0,42,243,41,75,12,75,12,19
1500000US130890215031,130890000000,Block Group 1 Census Tract 215.03 DeKalb County Georgia,715,50,109,36,38,119,54,0,82,58,39,38,42,29,21,0
1500000US130890215032,130890000000,Block Group 2 Census Tract 215.03 DeKalb County Georgia,536,59,32,12,8,28,82,0,24,115,37,17,39,9,55,19
1500000US130890215033,130890000000,Block Group 3 Census Tract 215.03 DeKalb County Georgia,261,12,34,10,11,10,27,0,34,70,24,9,0,8,7,5
1500000US130890215041,130890000000,Block Group 1 Census Tract 215.04 DeKalb County Georgia,1227,72,71,38,142,190,80,0,64,160,145,78,34,73,51,29
1500000US130890215042,130890000000,Block Group 2 Census Tract 215.04 DeKalb County Georgia,1043,25,167,67,31,64,40,9,93,272,111,46,30,39,0,49
1500000US130890215043,130890000000,Block Group 3 Census Tract 215.04 DeKalb County Georgia,793,45,124,54,28,13,17,57,56,130,131,49,13,39,26,11
1500000US130890216021,130890000000,Block Group 1 Census Tract 216.02 DeKalb County Georgia,748,30,64,108,42,55,70,8,53,150,57,66,14,0,7,24
1500000US130890216022,130890000000,Block Group 2 Census Tract 216.02 DeKalb County Georgia,1508,99,106,45,66,202,64,0,187,207,167,37,32,76,140,80
1500000US130890216031,130890000000,Block Group 1 Census Tract 216.03 DeKalb County Georgia,1011,17,74,80,74,58,86,0,70,158,128,52,32,63,86,33
1500000US130890216032,130890000000,Block Group 2 Census Tract 216.03 DeKalb County Georgia,945,58,105,0,41,109,13,0,102,244,126,54,39,11,32,11
1500000US130890216033,130890000000,Block Group 3 Census Tract 216.03 DeKalb County Georgia,774,86,44,39,18,88,93,0,55,226,49,30,37,9,0,0
1500000US130890216041,130890000000,Block Group 1 Census Tract 216.04 DeKalb County Georgia,999,0,45,39,70,192,58,10,96,173,69,99,66,32,50,0
1500000US130890216042,130890000000,Block Group 2 Census Tract 216.04 DeKalb County Georgia,754,56,57,16,68,92,41,10,31,102,97,72,15,47,42,8
1500000US130890216051,130890000000,Block Group 1 Census Tract 216.05 DeKalb County Georgia,855,0,37,69,46,88,119,12,30,200,103,40,0,0,25,86
1500000US130890216052,130890000000,Block Group 2 Census Tract 216.05 DeKalb County Georgia,560,40,119,39,32,67,10,0,0,136,52,14,11,15,10,15
1500000US130890216053,130890000000,Block Group 3 Census Tract 216.05 DeKalb County Georgia,487,31,32,0,14,52,63,0,54,82,82,38,11,14,0,14
1500000US130890217031,130890000000,Block Group 1 Census Tract 217.03 DeKalb County Georgia,1274,57,70,96,86,158,75,0,85,267,110,63,109,35,31,32
1500000US130890217032,130890000000,Block Group 2 Census Tract 217.03 DeKalb County Georgia,1369,72,138,105,96,131,206,9,172,154,89,64,61,17,22,33
1500000US130890217041,130890000000,Block Group 1 Census Tract 217.04 DeKalb County Georgia,292,40,39,0,40,29,0,0,26,38,40,0,0,25,15,0
1500000US130890217042,130890000000,Block Group 2 Census Tract 217.04 DeKalb County Georgia,493,0,35,38,24,69,59,0,13,132,38,51,23,0,11,0
1500000US130890217043,130890000000,Block Group 3 Census Tract 217.04 DeKalb County Georgia,1692,98,38,170,81,160,268,0,107,244,183,93,82,46,78,44
1500000US130890217051,130890000000,Block Group 1 Census Tract 217.05 DeKalb County Georgia,744,115,8,75,11,0,22,0,62,177,79,47,67,43,27,11
1500000US130890217052,130890000000,Block Group 2 Census Tract 217.05 DeKalb County Georgia,452,17,0,25,19,72,22,0,0,48,107,45,0,43,54,0
1500000US130890217053,130890000000,Block Group 3 Census Tract 217.05 DeKalb County Georgia,518,17,32,13,33,11,52,11,69,98,0,34,11,24,56,57
1500000US130890217061,130890000000,Block Group 1 Census Tract 217.06 DeKalb County Georgia,561,27,25,68,0,63,63,0,26,123,25,17,11,66,47,0
1500000US130890217062,130890000000,Block Group 2 Census Tract 217.06 DeKalb County Georgia,914,44,13,17,47,36,41,0,81,332,74,39,86,20,68,16
1500000US130890217063,130890000000,Block Group 3 Census Tract 217.06 DeKalb County Georgia,749,44,180,19,31,58,27,12,57,168,14,45,15,21,25,33
1500000US130890217064,130890000000,Block Group 4 Census Tract 217.06 DeKalb County Georgia,793,24,85,7,15,19,193,0,104,163,81,36,12,7,21,26
1500000US130890218051,130890000000,Block Group 1 Census Tract 218.05 DeKalb County Georgia,918,14,66,58,72,42,124,0,86,85,137,84,45,40,10,55
1500000US130890218052,130890000000,Block Group 2 Census Tract 218.05 DeKalb County Georgia,394,25,5,0,13,47,14,0,27,169,28,12,15,0,22,17
1500000US130890218053,130890000000,Block Group 3 Census Tract 218.05 DeKalb County Georgia,499,14,17,16,29,0,13,0,54,123,127,28,0,14,8,56
1500000US130890218061,130890000000,Block Group 1 Census Tract 218.06 DeKalb County Georgia,277,0,71,0,28,4,16,0,16,51,5,0,0,28,54,4
1500000US130890218062,130890000000,Block Group 2 Census Tract 218.06 DeKalb County Georgia,624,38,30,41,47,24,62,12,55,50,85,11,92,62,0,15
1500000US130890218063,130890000000,Block Group 3 Census Tract 218.06 DeKalb County Georgia,398,23,15,34,0,14,52,0,33,135,0,0,71,0,21,0
1500000US130890218081,130890000000,Block Group 1 Census Tract 218.08 DeKalb County Georgia,873,16,51,40,8,105,74,0,166,141,33,68,103,22,22,24
1500000US130890218082,130890000000,Block Group 2 Census Tract 218.08 DeKalb County Georgia,1071,81,120,96,39,117,42,0,109,160,110,30,65,40,34,28
1500000US130890218091,130890000000,Block Group 1 Census Tract 218.09 DeKalb County Georgia,255,0,0,0,55,32,14,0,27,54,59,0,14,0,0,0
1500000US130890218092,130890000000,Block Group 2 Census Tract 218.09 DeKalb County Georgia,639,93,67,67,34,56,20,0,71,52,38,27,21,63,21,9
1500000US130890218093,130890000000,Block Group 3 Census Tract 218.09 DeKalb County Georgia,826,0,97,24,16,58,112,0,62,202,104,49,37,38,27,0
1500000US130890218094,130890000000,Block Group 4 Census Tract 218.09 DeKalb County Georgia,458,20,20,50,61,16,13,19,14,126,74,0,14,8,23,0
1500000US130890218095,130890000000,Block Group 5 Census Tract 218.09 DeKalb County Georgia,770,16,57,26,49,96,51,1,115,140,108,21,42,11,37,0
1500000US130890218101,130890000000,Block Group 1 Census Tract 218.10 DeKalb County Georgia,1084,78,81,21,42,34,38,0,178,401,83,33,64,0,0,31
1500000US130890218102,130890000000,Block Group 2 Census Tract 218.10 DeKalb County Georgia,740,50,28,11,20,113,31,0,40,160,155,28,0,44,47,13
1500000US130890218103,130890000000,Block Group 3 Census Tract 218.10 DeKalb County Georgia,1075,58,28,81,46,119,89,0,104,174,109,52,36,68,49,62
1500000US130890218121,130890000000,Block Group 1 Census Tract 218.12 DeKalb County Georgia,307,4,5,7,4,16,15,12,49,59,31,10,12,59,10,14
1500000US130890218122,130890000000,Block Group 2 Census Tract 218.12 DeKalb County Georgia,498,10,40,20,38,35,54,3,26,84,20,24,19,79,36,10
1500000US130890218131,130890000000,Block Group 1 Census Tract 218.13 DeKalb County Georgia,375,23,40,0,0,22,74,0,86,53,0,20,0,57,0,0
1500000US130890218141,130890000000,Block Group 1 Census Tract 218.14 DeKalb County Georgia,388,42,102,52,17,10,11,0,17,57,19,17,0,17,0,27
1500000US130890218142,130890000000,Block Group 2 Census Tract 218.14 DeKalb County Georgia,428,0,26,0,27,13,9,0,63,86,50,10,14,122,8,0
1500000US130890218143,130890000000,Block Group 3 Census Tract 218.14 DeKalb County Georgia,149,0,10,10,0,0,0,0,0,38,61,19,0,0,11,0
1500000US130890218144,130890000000,Block Group 4 Census Tract 218.14 DeKalb County Georgia,173,0,29,0,0,0,53,0,10,23,0,28,0,12,0,18
1500000US130890219061,130890000000,Block Group 1 Census Tract 219.06 DeKalb County Georgia,225,0,7,0,0,14,8,0,6,116,10,25,0,30,0,9
1500000US130890219062,130890000000,Block Group 2 Census Tract 219.06 DeKalb County Georgia,172,0,35,0,8,24,0,0,0,31,9,18,22,17,8,0
1500000US130890219063,130890000000,Block Group 3 Census Tract 219.06 DeKalb County Georgia,437,17,29,0,31,111,19,0,25,88,50,18,0,8,32,9
1500000US130890219071,130890000000,Block Group 1 Census Tract 219.07 DeKalb County Georgia,1976,146,112,0,48,51,145,0,207,474,317,139,104,41,48,144
1500000US130890219072,130890000000,Block Group 2 Census Tract 219.07 DeKalb County Georgia,289,0,0,0,0,10,0,0,29,48,179,0,0,23,0,0
1500000US130890219073,130890000000,Block Group 3 Census Tract 219.07 DeKalb County Georgia,649,9,39,63,83,48,14,0,77,99,40,0,83,0,0,94
1500000US130890219081,130890000000,Block Group 1 Census Tract 219.08 DeKalb County Georgia,236,45,13,9,29,0,0,0,21,26,24,28,0,0,0,41
1500000US130890219082,130890000000,Block Group 2 Census Tract 219.08 DeKalb County Georgia,587,47,54,31,94,0,10,15,61,77,34,33,14,10,49,58
1500000US130890219091,130890000000,Block Group 1 Census Tract 219.09 DeKalb County Georgia,184,3,2,0,4,32,3,0,13,72,22,13,2,13,0,5
1500000US130890219092,130890000000,Block Group 2 Census Tract 219.09 DeKalb County Georgia,299,18,103,12,50,0,9,0,0,52,9,2,2,9,13,20
1500000US130890219093,130890000000,Block Group 3 Census Tract 219.09 DeKalb County Georgia,150,0,0,0,0,17,0,0,0,37,72,0,0,0,7,17
1500000US130890219094,130890000000,Block Group 4 Census Tract 219.09 DeKalb County Georgia,360,14,16,33,21,40,11,2,23,78,76,11,7,6,9,13
1500000US130890219101,130890000000,Block Group 1 Census Tract 219.10 DeKalb County Georgia,146,13,0,0,0,0,0,0,29,46,15,0,0,0,43,0
1500000US130890219102,130890000000,Block Group 2 Census Tract 219.10 DeKalb County Georgia,433,19,40,28,14,15,37,0,25,117,39,22,14,16,47,0
1500000US130890219103,130890000000,Block Group 3 Census Tract 219.10 DeKalb County Georgia,496,60,40,0,16,9,12,27,57,109,39,27,34,22,14,30
1500000US130890219111,130890000000,Block Group 1 Census Tract 219.11 DeKalb County Georgia,46,0,0,0,0,0,0,0,31,15,0,0,0,0,0,0
1500000US130890219112,130890000000,Block Group 2 Census Tract 219.11 DeKalb County Georgia,44,0,16,0,7,0,0,0,0,0,0,0,0,0,21,0
1500000US130890219121,130890000000,Block Group 1 Census Tract 219.12 DeKalb County Georgia,669,0,72,0,68,83,23,0,87,179,75,25,21,9,17,10
1500000US130890219122,130890000000,Block Group 2 Census Tract 219.12 DeKalb County Georgia,728,32,48,29,18,26,52,0,57,243,128,23,21,33,0,18
1500000US130890219123,130890000000,Block Group 3 Census Tract 219.12 DeKalb County Georgia,539,23,9,112,0,33,31,0,66,141,73,6,19,0,16,10
1500000US130890219131,130890000000,Block Group 1 Census Tract 219.13 DeKalb County Georgia,327,0,12,0,0,34,64,0,0,81,36,20,0,0,0,80
1500000US130890219132,130890000000,Block Group 2 Census Tract 219.13 DeKalb County Georgia,138,0,0,0,0,19,0,0,33,7,0,0,0,17,23,39
1500000US130890219133,130890000000,Block Group 3 Census Tract 219.13 DeKalb County Georgia,110,21,0,0,75,0,14,0,0,0,0,0,0,0,0,0
1500000US130890220011,130890000000,Block Group 1 Census Tract 220.01 DeKalb County Georgia,756,119,8,60,0,39,14,8,52,114,91,13,59,29,78,72
1500000US130890220012,130890000000,Block Group 2 Census Tract 220.01 DeKalb County Georgia,1179,95,25,34,55,84,80,14,111,164,48,153,91,95,42,88
1500000US130890220041,130890000000,Block Group 1 Census Tract 220.04 DeKalb County Georgia,423,72,0,0,82,20,15,0,50,103,43,22,0,6,10,0
1500000US130890220042,130890000000,Block Group 2 Census Tract 220.04 DeKalb County Georgia,217,0,21,0,20,20,33,0,19,44,14,0,25,0,21,0
1500000US130890220043,130890000000,Block Group 3 Census Tract 220.04 DeKalb County Georgia,425,30,0,21,22,0,23,0,56,172,31,33,19,18,0,0
1500000US130890220051,130890000000,Block Group 1 Census Tract 220.05 DeKalb County Georgia,137,0,13,0,45,28,0,0,0,8,10,0,23,10,0,0
1500000US130890220052,130890000000,Block Group 2 Census Tract 220.05 DeKalb County Georgia,187,8,29,9,0,35,0,0,35,14,5,16,14,15,7,0
1500000US130890220053,130890000000,Block Group 3 Census Tract 220.05 DeKalb County Georgia,381,28,19,17,0,52,20,0,73,80,57,0,35,0,0,0
1500000US130890220071,130890000000,Block Group 1 Census Tract 220.07 DeKalb County Georgia,180,5,0,19,4,10,0,0,12,58,0,10,34,0,23,5
