GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49,HD01_VD50,HD01_VD51
1500000US130630405203,130630000000,Block Group 3 Census Tract 405.20 Clayton County Georgia,1536,690,564,406,302,21,39,18,0,26,158,26,0,15,80,0,37,0,0,0,0,0,0,0,126,846,521,400,324,0,26,42,0,8,121,66,0,0,34,0,21,0,0,0,0,0,0,0,325
1500000US130630405211,130630000000,Block Group 1 Census Tract 405.21 Clayton County Georgia,1118,585,424,286,277,9,0,0,0,0,127,24,0,0,39,54,10,11,11,0,0,0,0,0,161,533,331,286,193,19,15,22,0,37,38,20,0,8,0,0,10,7,0,0,7,0,0,0,202
1500000US130630405212,130630000000,Block Group 2 Census Tract 405.21 Clayton County Georgia,1199,583,454,346,290,16,40,0,0,0,69,0,0,39,20,10,0,39,0,20,0,0,0,19,129,616,501,397,198,0,0,95,19,85,91,31,0,0,22,38,0,13,0,0,0,13,0,0,115
1500000US130630405221,130630000000,Block Group 1 Census Tract 405.22 Clayton County Georgia,1241,679,388,253,231,0,0,0,17,5,135,0,0,9,0,22,104,0,0,0,0,0,0,0,291,562,314,253,223,0,30,0,0,0,35,35,0,0,0,0,0,26,0,0,0,15,11,0,248
1500000US130630405222,130630000000,Block Group 2 Census Tract 405.22 Clayton County Georgia,1011,471,323,302,157,0,73,0,72,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,148,540,366,302,222,0,0,14,7,59,64,13,0,0,30,0,21,0,0,0,0,0,0,0,174
1500000US130630405223,130630000000,Block Group 3 Census Tract 405.22 Clayton County Georgia,829,426,212,212,171,10,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,403,215,99,99,0,0,0,0,0,106,85,9,12,0,0,0,10,0,0,0,10,0,0,188
1500000US130630405231,130630000000,Block Group 1 Census Tract 405.23 Clayton County Georgia,2135,974,844,626,491,27,0,35,24,49,218,212,0,0,6,0,0,0,0,0,0,0,0,0,130,1161,834,533,467,12,0,42,12,0,252,208,14,10,10,10,0,49,35,0,0,0,0,14,327
1500000US130630405241,130630000000,Block Group 1 Census Tract 405.24 Clayton County Georgia,1339,587,432,346,286,0,33,0,19,8,86,0,0,52,0,31,3,0,0,0,0,0,0,0,155,752,623,493,398,7,13,59,0,16,130,14,0,0,71,3,42,0,0,0,0,0,0,0,129
1500000US130630405242,130630000000,Block Group 2 Census Tract 405.24 Clayton County Georgia,1432,661,613,493,424,0,38,0,31,0,105,23,0,82,0,0,0,15,0,0,0,0,15,0,48,771,595,539,475,0,50,14,0,0,21,21,0,0,0,0,0,35,0,0,0,17,0,18,176
1500000US130630405243,130630000000,Block Group 3 Census Tract 405.24 Clayton County Georgia,543,165,117,117,96,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,378,201,190,156,0,0,0,34,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,177
1500000US130630405244,130630000000,Block Group 4 Census Tract 405.24 Clayton County Georgia,1660,684,454,440,367,0,0,0,0,73,14,0,0,0,14,0,0,0,0,0,0,0,0,0,230,976,613,501,455,0,0,28,0,18,112,0,0,0,64,0,48,0,0,0,0,0,0,0,363
1500000US130630405251,130630000000,Block Group 1 Census Tract 405.25 Clayton County Georgia,1943,703,449,329,274,0,19,1,24,11,116,81,0,0,1,17,17,4,0,0,0,0,0,4,254,1240,840,592,558,6,8,5,5,10,238,84,0,0,54,64,36,10,0,0,0,6,0,4,400
1500000US130630405261,130630000000,Block Group 1 Census Tract 405.26 Clayton County Georgia,1420,685,465,338,289,0,7,0,20,22,127,55,0,22,23,27,0,0,0,0,0,0,0,0,220,735,388,240,227,0,0,13,0,0,148,39,0,15,94,0,0,0,0,0,0,0,0,0,347
1500000US130630405262,130630000000,Block Group 2 Census Tract 405.26 Clayton County Georgia,1357,536,491,437,305,33,82,0,0,17,54,0,0,0,23,0,31,0,0,0,0,0,0,0,45,821,513,394,287,0,0,93,0,14,67,29,0,0,27,0,11,52,0,0,31,0,0,21,308
1500000US130630405263,130630000000,Block Group 3 Census Tract 405.26 Clayton County Georgia,820,323,257,237,189,0,0,15,33,0,10,0,0,0,0,10,0,10,10,0,0,0,0,0,66,497,370,226,201,0,25,0,0,0,70,0,0,0,15,55,0,74,0,0,55,0,0,19,127
1500000US130630406061,130630000000,Block Group 1 Census Tract 406.06 Clayton County Georgia,1271,766,467,367,280,0,5,6,16,60,91,56,5,6,4,5,15,9,0,0,0,9,0,0,299,505,410,263,238,0,0,0,14,11,130,120,0,0,0,0,10,17,0,0,0,0,0,17,95
1500000US130630406062,130630000000,Block Group 2 Census Tract 406.06 Clayton County Georgia,1279,853,464,428,226,13,21,81,45,42,31,0,0,23,0,8,0,5,0,0,0,0,0,5,389,426,274,231,171,0,5,30,0,25,43,31,0,12,0,0,0,0,0,0,0,0,0,0,152
1500000US130630406081,130630000000,Block Group 1 Census Tract 406.08 Clayton County Georgia,5589,2463,1931,1523,1255,0,72,7,162,27,383,157,0,112,21,93,0,25,25,0,0,0,0,0,532,3126,2293,1636,1205,100,98,51,29,153,474,307,0,9,132,0,26,183,55,10,43,12,39,24,833
1500000US130630406082,130630000000,Block Group 2 Census Tract 406.08 Clayton County Georgia,1938,717,602,561,539,0,0,22,0,0,41,20,0,0,21,0,0,0,0,0,0,0,0,0,115,1221,1004,751,649,20,18,52,0,12,219,159,0,21,27,12,0,34,14,0,0,0,20,0,217
1500000US130630406091,130630000000,Block Group 1 Census Tract 406.09 Clayton County Georgia,1023,419,291,256,215,0,9,0,0,32,35,26,0,9,0,0,0,0,0,0,0,0,0,0,128,604,386,302,255,0,7,40,0,0,84,58,0,0,0,0,26,0,0,0,0,0,0,0,218
1500000US130630406092,130630000000,Block Group 2 Census Tract 406.09 Clayton County Georgia,1449,705,530,365,304,24,0,37,0,0,101,36,0,0,21,44,0,64,0,0,0,40,0,24,175,744,435,245,234,0,0,11,0,0,155,83,0,72,0,0,0,35,0,0,0,35,0,0,309
1500000US130630406093,130630000000,Block Group 3 Census Tract 406.09 Clayton County Georgia,1570,757,660,591,479,12,78,0,22,0,69,0,0,0,69,0,0,0,0,0,0,0,0,0,97,813,636,423,373,0,0,50,0,0,213,171,0,0,0,42,0,0,0,0,0,0,0,0,177
1500000US130630406111,130630000000,Block Group 1 Census Tract 406.11 Clayton County Georgia,2010,1014,567,475,475,0,0,0,0,0,92,0,0,0,19,73,0,0,0,0,0,0,0,0,447,996,500,417,407,0,0,0,0,10,83,28,0,0,0,0,55,0,0,0,0,0,0,0,496
1500000US130630406112,130630000000,Block Group 2 Census Tract 406.11 Clayton County Georgia,550,241,168,139,139,0,0,0,0,0,29,23,0,0,0,0,6,0,0,0,0,0,0,0,73,309,189,135,99,17,0,0,19,0,30,30,0,0,0,0,0,24,24,0,0,0,0,0,120
1500000US130630406113,130630000000,Block Group 3 Census Tract 406.11 Clayton County Georgia,1772,962,588,365,322,0,27,0,16,0,223,99,0,0,100,24,0,0,0,0,0,0,0,0,374,810,555,432,364,0,0,0,68,0,123,21,0,11,56,0,35,0,0,0,0,0,0,0,255
1500000US130630406121,130630000000,Block Group 1 Census Tract 406.12 Clayton County Georgia,441,181,105,70,70,0,0,0,0,0,30,9,0,21,0,0,0,5,0,0,0,0,0,5,76,260,192,146,113,0,22,11,0,0,46,42,0,0,0,0,4,0,0,0,0,0,0,0,68
1500000US130630406122,130630000000,Block Group 2 Census Tract 406.12 Clayton County Georgia,2134,984,746,654,542,31,9,48,24,0,74,55,0,0,0,0,19,18,0,0,0,18,0,0,238,1150,779,548,454,0,51,0,6,37,174,62,12,15,21,24,40,57,0,0,0,9,0,48,371
1500000US130630406123,130630000000,Block Group 3 Census Tract 406.12 Clayton County Georgia,2228,1655,920,682,309,53,24,53,130,113,190,52,12,33,23,39,31,48,0,5,0,7,5,31,735,573,353,173,133,5,12,8,15,0,147,94,0,19,9,25,0,33,24,0,0,0,0,9,220
1500000US130630406131,130630000000,Block Group 1 Census Tract 406.13 Clayton County Georgia,1616,575,426,307,254,11,22,3,17,0,91,4,0,0,0,0,87,28,0,0,0,0,0,28,149,1041,748,489,390,0,47,15,0,37,233,114,0,80,39,0,0,26,0,0,0,0,26,0,293
1500000US130630406132,130630000000,Block Group 2 Census Tract 406.13 Clayton County Georgia,1149,451,278,186,143,0,20,0,23,0,92,55,0,0,0,20,17,0,0,0,0,0,0,0,173,698,193,113,75,0,0,21,0,17,80,80,0,0,0,0,0,0,0,0,0,0,0,0,505
1500000US130630406133,130630000000,Block Group 3 Census Tract 406.13 Clayton County Georgia,2293,1138,960,788,725,0,0,0,44,19,106,38,0,0,50,0,18,66,66,0,0,0,0,0,178,1155,586,470,336,0,38,16,67,13,56,42,0,14,0,0,0,60,18,0,14,0,28,0,569
1500000US130630406141,130630000000,Block Group 1 Census Tract 406.14 Clayton County Georgia,590,278,221,198,152,0,40,0,6,0,15,0,0,0,15,0,0,8,8,0,0,0,0,0,57,312,224,134,118,7,0,0,0,9,78,24,0,22,32,0,0,12,12,0,0,0,0,0,88
1500000US130630406142,130630000000,Block Group 2 Census Tract 406.14 Clayton County Georgia,1079,541,374,345,270,0,17,13,25,20,29,29,0,0,0,0,0,0,0,0,0,0,0,0,167,538,378,320,309,0,3,0,8,0,48,18,10,6,0,14,0,10,0,0,4,0,0,6,160
1500000US130630406143,130630000000,Block Group 3 Census Tract 406.14 Clayton County Georgia,924,394,277,234,224,0,10,0,0,0,43,0,0,0,7,6,30,0,0,0,0,0,0,0,117,530,383,291,258,0,14,9,10,0,78,22,0,0,25,0,31,14,14,0,0,0,0,0,147
1500000US130630406151,130630000000,Block Group 1 Census Tract 406.15 Clayton County Georgia,1467,728,466,295,280,3,0,4,0,8,138,43,6,0,19,62,8,33,0,0,0,0,22,11,262,739,577,449,313,19,94,9,14,0,122,75,0,16,0,0,31,6,0,0,0,6,0,0,162
1500000US130630406161,130630000000,Block Group 1 Census Tract 406.16 Clayton County Georgia,3550,1514,1248,1021,974,0,0,0,0,47,207,81,0,0,41,85,0,20,0,0,0,0,0,20,266,2036,1507,1221,908,0,0,105,0,208,270,98,0,93,0,79,0,16,0,0,0,16,0,0,529
1500000US130630406162,130630000000,Block Group 2 Census Tract 406.16 Clayton County Georgia,431,141,107,72,54,0,0,0,0,18,35,35,0,0,0,0,0,0,0,0,0,0,0,0,34,290,208,189,109,0,0,31,0,49,19,0,0,19,0,0,0,0,0,0,0,0,0,0,82
1500000US130630406163,130630000000,Block Group 3 Census Tract 406.16 Clayton County Georgia,1313,692,548,494,371,0,8,13,0,102,1,0,0,0,0,1,0,53,35,0,0,0,18,0,144,621,467,311,282,0,0,29,0,0,156,118,0,0,38,0,0,0,0,0,0,0,0,0,154
1500000US130630406171,130630000000,Block Group 1 Census Tract 406.17 Clayton County Georgia,1055,581,389,369,269,11,4,43,0,42,20,7,0,0,13,0,0,0,0,0,0,0,0,0,192,474,384,279,260,0,9,0,0,10,105,93,0,4,0,0,8,0,0,0,0,0,0,0,90
1500000US130630406191,130630000000,Block Group 1 Census Tract 406.19 Clayton County Georgia,2142,841,672,544,506,0,38,0,0,0,93,72,0,0,15,0,6,35,26,0,9,0,0,0,169,1301,844,502,407,0,21,14,5,55,329,166,0,0,0,14,149,13,0,0,0,0,0,13,457
1500000US130630406201,130630000000,Block Group 1 Census Tract 406.20 Clayton County Georgia,2191,1137,800,669,557,0,53,13,20,26,94,49,0,23,12,0,10,37,0,37,0,0,0,0,337,1054,633,510,346,51,68,19,0,26,100,67,0,0,0,12,21,23,0,0,0,0,0,23,421
1500000US130630406211,130630000000,Block Group 1 Census Tract 406.21 Clayton County Georgia,3642,1612,940,876,736,0,0,101,0,39,64,0,0,0,12,11,41,0,0,0,0,0,0,0,672,2030,1508,1227,1061,42,11,23,48,42,203,59,0,9,29,15,91,78,0,0,0,0,7,71,522
1500000US130630406212,130630000000,Block Group 2 Census Tract 406.21 Clayton County Georgia,2949,1243,928,752,595,0,52,36,0,69,176,34,0,0,29,48,65,0,0,0,0,0,0,0,315,1706,1175,803,716,28,26,0,33,0,354,145,0,0,113,96,0,18,0,0,0,0,0,18,531
1500000US130630406221,130630000000,Block Group 1 Census Tract 406.22 Clayton County Georgia,2221,1152,693,622,584,0,22,0,16,0,52,33,0,19,0,0,0,19,0,0,0,0,0,19,459,1069,573,472,342,11,13,15,8,83,101,75,0,26,0,0,0,0,0,0,0,0,0,0,496
1500000US130630406222,130630000000,Block Group 2 Census Tract 406.22 Clayton County Georgia,2160,1024,858,419,400,0,0,19,0,0,439,0,0,152,70,54,163,0,0,0,0,0,0,0,166,1136,628,425,384,0,14,27,0,0,90,12,13,43,22,0,0,113,93,0,0,0,0,20,508
1500000US130630406223,130630000000,Block Group 3 Census Tract 406.22 Clayton County Georgia,933,465,283,126,126,0,0,0,0,0,51,41,0,0,10,0,0,106,74,0,0,0,0,32,182,468,245,199,181,0,0,0,0,18,46,11,0,0,15,0,20,0,0,0,0,0,0,0,223
1500000US130639800001,130640000000,Block Group 1 Census Tract 9800 Clayton County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670301011,130670000000,Block Group 1 Census Tract 301.01 Cobb County Georgia,704,390,340,315,273,0,25,17,0,0,25,19,0,0,0,6,0,0,0,0,0,0,0,0,50,314,210,133,133,0,0,0,0,0,37,0,0,0,23,0,14,40,0,0,0,0,16,24,104
1500000US130670301012,130670000000,Block Group 2 Census Tract 301.01 Cobb County Georgia,999,583,503,484,316,11,0,123,0,34,19,0,0,0,19,0,0,0,0,0,0,0,0,0,80,416,295,236,236,0,0,0,0,0,59,19,0,15,25,0,0,0,0,0,0,0,0,0,121
1500000US130670301013,130670000000,Block Group 3 Census Tract 301.01 Cobb County Georgia,1956,1046,813,767,605,25,137,0,0,0,21,0,7,14,0,0,0,25,0,0,0,0,16,9,233,910,636,446,315,0,24,66,13,28,122,70,0,25,0,18,9,68,15,0,0,53,0,0,274
1500000US130670301014,130670000000,Block Group 4 Census Tract 301.01 Cobb County Georgia,1153,484,413,360,349,0,0,11,0,0,53,21,0,0,0,23,9,0,0,0,0,0,0,0,71,669,452,386,352,0,0,0,14,20,66,48,0,18,0,0,0,0,0,0,0,0,0,0,217
1500000US130670301031,130670000000,Block Group 1 Census Tract 301.03 Cobb County Georgia,1236,675,579,501,485,0,0,16,0,0,78,61,0,0,1,16,0,0,0,0,0,0,0,0,96,561,464,380,368,0,0,0,0,12,84,65,0,19,0,0,0,0,0,0,0,0,0,0,97
1500000US130670301032,130670000000,Block Group 2 Census Tract 301.03 Cobb County Georgia,1734,899,677,540,390,0,43,0,1,106,137,58,0,19,1,1,58,0,0,0,0,0,0,0,222,835,535,456,453,0,0,0,0,3,79,57,0,20,2,0,0,0,0,0,0,0,0,0,300
1500000US130670301033,130670000000,Block Group 3 Census Tract 301.03 Cobb County Georgia,3267,1799,1550,1136,1080,0,0,56,0,0,322,268,0,15,21,18,0,92,58,0,0,0,0,34,249,1468,1091,785,623,31,41,45,24,21,213,45,0,55,53,42,18,93,0,0,0,45,0,48,377
1500000US130670301041,130670000000,Block Group 1 Census Tract 301.04 Cobb County Georgia,607,291,234,234,173,0,46,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,316,244,210,179,0,0,0,31,0,34,8,0,13,0,13,0,0,0,0,0,0,0,0,72
1500000US130670301042,130670000000,Block Group 2 Census Tract 301.04 Cobb County Georgia,1844,963,810,716,542,0,0,143,0,31,94,43,0,0,51,0,0,0,0,0,0,0,0,0,153,881,575,438,296,0,60,30,18,34,129,54,0,16,0,59,0,8,0,0,8,0,0,0,306
1500000US130670301061,130670000000,Block Group 1 Census Tract 301.06 Cobb County Georgia,1743,996,687,538,455,0,0,83,0,0,86,67,0,0,0,0,19,63,0,0,0,0,0,63,309,747,454,286,221,0,0,65,0,0,147,37,0,21,19,16,54,21,0,0,0,0,9,12,293
1500000US130670301062,130670000000,Block Group 2 Census Tract 301.06 Cobb County Georgia,1474,540,342,292,274,0,0,0,18,0,0,0,0,0,0,0,0,50,0,28,0,0,22,0,198,934,742,575,409,0,83,21,0,62,128,24,0,24,63,0,17,39,39,0,0,0,0,0,192
1500000US130670301063,130670000000,Block Group 3 Census Tract 301.06 Cobb County Georgia,2149,1023,828,722,606,0,26,0,90,0,67,29,0,19,0,0,19,39,26,0,13,0,0,0,195,1126,886,551,519,0,0,0,0,32,314,209,0,24,63,0,18,21,21,0,0,0,0,0,240
1500000US130670301071,130670000000,Block Group 1 Census Tract 301.07 Cobb County Georgia,1308,592,489,386,340,0,4,42,0,0,81,74,0,0,7,0,0,22,0,0,0,0,0,22,103,716,493,358,308,0,0,0,50,0,128,28,0,22,0,43,35,7,0,0,7,0,0,0,223
1500000US130670301072,130670000000,Block Group 2 Census Tract 301.07 Cobb County Georgia,1716,836,682,572,572,0,0,0,0,0,101,63,0,10,0,0,28,9,0,0,9,0,0,0,154,880,611,448,335,0,34,27,52,0,88,52,0,4,22,10,0,75,0,0,0,53,13,9,269
1500000US130670302091,130670000000,Block Group 1 Census Tract 302.09 Cobb County Georgia,1023,484,380,304,251,11,9,33,0,0,38,22,0,0,0,0,16,38,0,0,0,0,0,38,104,539,367,284,262,0,13,0,0,9,83,50,0,16,17,0,0,0,0,0,0,0,0,0,172
1500000US130670302092,130670000000,Block Group 2 Census Tract 302.09 Cobb County Georgia,1388,620,493,421,386,0,0,0,35,0,38,23,0,0,15,0,0,34,0,0,0,0,0,34,127,768,598,526,485,0,11,11,19,0,42,9,20,0,0,0,13,30,0,0,0,0,16,14,170
1500000US130670302093,130670000000,Block Group 3 Census Tract 302.09 Cobb County Georgia,1789,744,686,624,598,0,26,0,0,0,14,14,0,0,0,0,0,48,0,0,0,17,0,31,58,1045,784,411,375,22,14,0,0,0,267,194,0,43,0,15,15,106,25,0,13,26,0,42,261
1500000US130670302141,130670000000,Block Group 1 Census Tract 302.14 Cobb County Georgia,2322,1099,934,737,586,8,0,35,62,46,197,53,0,0,82,0,62,0,0,0,0,0,0,0,165,1223,841,471,363,8,0,20,80,0,293,141,0,95,38,19,0,77,27,0,0,14,0,36,382
1500000US130670302142,130670000000,Block Group 2 Census Tract 302.14 Cobb County Georgia,1692,833,782,669,547,0,43,15,64,0,113,76,0,23,0,0,14,0,0,0,0,0,0,0,51,859,614,472,432,0,0,0,40,0,126,80,0,13,0,0,33,16,0,0,0,16,0,0,245
1500000US130670302143,130670000000,Block Group 3 Census Tract 302.14 Cobb County Georgia,1917,1055,819,734,631,0,69,34,0,0,58,41,16,1,0,0,0,27,0,0,0,0,0,27,236,862,749,493,475,0,0,18,0,0,207,119,0,48,20,0,20,49,35,0,0,14,0,0,113
1500000US130670302151,130670000000,Block Group 1 Census Tract 302.15 Cobb County Georgia,1716,858,735,574,546,0,28,0,0,0,161,54,0,16,64,27,0,0,0,0,0,0,0,0,123,858,725,469,406,0,0,18,20,25,223,180,0,25,18,0,0,33,0,0,14,19,0,0,133
1500000US130670302152,130670000000,Block Group 2 Census Tract 302.15 Cobb County Georgia,1033,637,474,274,209,4,0,52,8,1,181,90,0,30,0,13,48,19,0,0,0,0,0,19,163,396,317,199,98,0,85,0,16,0,98,52,0,27,0,0,19,20,0,0,0,0,0,20,79
1500000US130670302153,130670000000,Block Group 3 Census Tract 302.15 Cobb County Georgia,866,325,273,209,187,0,15,0,0,7,48,31,0,0,17,0,0,16,0,0,0,0,0,16,52,541,431,303,296,0,0,7,0,0,128,36,0,72,0,20,0,0,0,0,0,0,0,0,110
1500000US130670302154,130670000000,Block Group 4 Census Tract 302.15 Cobb County Georgia,2561,1305,1081,881,691,9,12,71,0,98,70,15,0,20,21,14,0,130,33,0,0,16,46,35,224,1256,848,500,447,0,19,12,22,0,249,97,0,111,41,0,0,99,37,12,0,0,16,34,408
1500000US130670302181,130670000000,Block Group 1 Census Tract 302.18 Cobb County Georgia,1869,861,755,697,642,0,0,12,35,8,40,9,0,0,0,14,17,18,0,0,0,0,9,9,106,1008,654,472,423,0,49,0,0,0,168,119,0,0,17,8,24,14,0,0,0,0,0,14,354
1500000US130670302182,130670000000,Block Group 2 Census Tract 302.18 Cobb County Georgia,1748,924,806,738,698,3,32,5,0,0,46,46,0,0,0,0,0,22,0,0,22,0,0,0,118,824,576,288,238,0,0,22,28,0,288,193,0,0,54,0,41,0,0,0,0,0,0,0,248
1500000US130670302191,130670000000,Block Group 1 Census Tract 302.19 Cobb County Georgia,1399,599,515,438,410,0,0,14,14,0,77,0,0,0,19,25,33,0,0,0,0,0,0,0,84,800,534,467,361,0,38,36,32,0,66,20,0,33,13,0,0,1,0,0,0,1,0,0,266
1500000US130670302192,130670000000,Block Group 2 Census Tract 302.19 Cobb County Georgia,1548,727,630,583,547,0,0,36,0,0,47,25,0,22,0,0,0,0,0,0,0,0,0,0,97,821,566,361,327,0,24,10,0,0,148,55,16,22,0,32,23,57,0,0,14,23,20,0,255
1500000US130670302193,130670000000,Block Group 3 Census Tract 302.19 Cobb County Georgia,1838,1125,784,583,513,0,13,26,0,31,177,17,25,0,0,0,135,24,0,0,0,0,0,24,341,713,517,289,271,0,0,18,0,0,149,123,0,13,13,0,0,79,16,0,0,0,32,31,196
1500000US130670302194,130670000000,Block Group 4 Census Tract 302.19 Cobb County Georgia,1543,675,600,566,446,0,20,22,78,0,19,19,0,0,0,0,0,15,0,0,0,0,0,15,75,868,614,387,304,19,23,0,0,41,194,79,26,0,48,41,0,33,0,0,0,0,0,33,254
1500000US130670302201,130670000000,Block Group 1 Census Tract 302.20 Cobb County Georgia,1268,641,588,539,426,14,64,27,8,0,49,31,0,0,0,0,18,0,0,0,0,0,0,0,53,627,494,429,340,0,89,0,0,0,62,15,0,14,0,20,13,3,0,0,0,0,0,3,133
1500000US130670302221,130670000000,Block Group 1 Census Tract 302.22 Cobb County Georgia,1862,897,776,593,554,0,12,6,11,10,126,16,0,32,53,0,25,57,0,0,0,16,17,24,121,965,661,391,315,0,12,50,14,0,203,152,30,0,0,21,0,67,0,0,17,0,0,50,304
1500000US130670302222,130670000000,Block Group 2 Census Tract 302.22 Cobb County Georgia,1437,634,579,426,351,0,0,0,61,14,125,73,0,10,35,0,7,28,0,0,0,9,0,19,55,803,599,406,265,0,79,22,40,0,164,130,0,17,17,0,0,29,0,0,0,0,8,21,204
1500000US130670302223,130670000000,Block Group 3 Census Tract 302.22 Cobb County Georgia,656,274,262,225,225,0,0,0,0,0,37,0,0,17,0,20,0,0,0,0,0,0,0,0,12,382,364,295,266,18,0,0,11,0,61,8,0,0,22,31,0,8,0,0,0,0,8,0,18
1500000US130670302231,130670000000,Block Group 1 Census Tract 302.23 Cobb County Georgia,1647,743,574,477,400,21,0,0,35,21,97,59,0,0,0,20,18,0,0,0,0,0,0,0,169,904,659,560,513,0,22,20,5,0,78,13,50,15,0,0,0,21,0,0,0,21,0,0,245
1500000US130670302232,130670000000,Block Group 2 Census Tract 302.23 Cobb County Georgia,1678,829,787,710,606,20,3,35,46,0,37,25,0,0,12,0,0,40,0,0,20,20,0,0,42,849,678,431,415,0,16,0,0,0,226,89,0,116,0,21,0,21,0,0,10,11,0,0,171
1500000US130670302233,130670000000,Block Group 3 Census Tract 302.23 Cobb County Georgia,497,232,213,195,159,0,22,14,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,19,265,214,152,86,15,39,12,0,0,62,31,0,13,18,0,0,0,0,0,0,0,0,0,51
1500000US130670302241,130670000000,Block Group 1 Census Tract 302.24 Cobb County Georgia,3162,1357,1194,1089,955,11,91,0,32,0,26,7,0,0,0,0,19,79,0,0,0,43,27,9,163,1805,1222,897,763,8,114,0,0,12,273,161,22,46,14,0,30,52,13,0,0,9,0,30,583
1500000US130670302242,130670000000,Block Group 2 Census Tract 302.24 Cobb County Georgia,762,306,245,213,169,0,0,44,0,0,32,0,0,0,0,0,32,0,0,0,0,0,0,0,61,456,255,235,204,0,16,15,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,201
1500000US130670302261,130670000000,Block Group 1 Census Tract 302.26 Cobb County Georgia,2746,1206,1119,872,775,17,0,31,0,49,178,56,0,11,82,16,13,69,16,0,0,0,0,53,87,1540,1215,884,580,51,175,57,0,21,246,118,0,40,68,0,20,85,33,0,26,17,9,0,325
1500000US130670302262,130670000000,Block Group 2 Census Tract 302.26 Cobb County Georgia,1131,483,385,359,304,0,15,14,0,26,16,0,0,16,0,0,0,10,0,0,0,0,0,10,98,648,549,507,481,0,26,0,0,0,42,0,0,0,42,0,0,0,0,0,0,0,0,0,99
1500000US130670302263,130670000000,Block Group 3 Census Tract 302.26 Cobb County Georgia,1996,925,815,765,705,19,10,11,20,0,50,28,10,0,0,0,12,0,0,0,0,0,0,0,110,1071,773,576,517,0,47,0,12,0,147,82,8,10,9,18,20,50,39,0,0,11,0,0,298
1500000US130670302271,130670000000,Block Group 1 Census Tract 302.27 Cobb County Georgia,1341,824,595,432,333,55,44,0,0,0,106,0,13,20,0,16,57,57,28,0,15,0,0,14,229,517,399,311,224,42,45,0,0,0,73,17,0,0,17,13,26,15,0,0,0,0,15,0,118
1500000US130670302272,130670000000,Block Group 2 Census Tract 302.27 Cobb County Georgia,2260,1038,971,874,671,83,0,24,63,33,88,11,0,0,35,24,18,9,0,0,0,0,0,9,67,1222,1088,733,621,38,52,0,22,0,327,168,0,147,0,12,0,28,0,0,0,0,14,14,134
1500000US130670302273,130670000000,Block Group 3 Census Tract 302.27 Cobb County Georgia,2151,1053,946,786,671,77,12,15,0,11,94,77,0,0,17,0,0,66,0,0,0,0,0,66,107,1098,893,716,579,0,0,81,0,56,177,82,0,24,0,71,0,0,0,0,0,0,0,0,205
1500000US130670302281,130670000000,Block Group 1 Census Tract 302.28 Cobb County Georgia,1870,937,779,649,507,14,35,49,33,11,116,103,0,0,0,0,13,14,14,0,0,0,0,0,158,933,783,495,388,0,46,0,0,61,142,44,0,23,16,0,59,146,73,0,12,0,0,61,150
1500000US130670302282,130670000000,Block Group 2 Census Tract 302.28 Cobb County Georgia,826,314,284,183,97,36,12,38,0,0,101,87,0,0,14,0,0,0,0,0,0,0,0,0,30,512,444,310,310,0,0,0,0,0,88,75,0,13,0,0,0,46,46,0,0,0,0,0,68
