GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19
Id,Id2,Geography,Estimate; Total:,Estimate; Male:,Estimate; Male: - Never married,Estimate; Male: - Now married:,Estimate; Male: - Now married: - Married spouse present,Estimate; Male: - Now married: - Married spouse absent:,Estimate; Male: - Now married: - Married spouse absent: - Separated,Estimate; Male: - Now married: - Married spouse absent: - Other,Estimate; Male: - Widowed,Estimate; Male: - Divorced,Estimate; Female:,Estimate; Female: - Never married,Estimate; Female: - Now married:,Estimate; Female: - Now married: - Married spouse present,Estimate; Female: - Now married: - Married spouse absent:,Estimate; Female: - Now married: - Married spouse absent: - Separated,Estimate; Female: - Now married: - Married spouse absent: - Other,Estimate; Female: - Widowed,Estimate; Female: - Divorced
1500000US131210114241,1.31E+11,Block Group 1 Census Tract 114.24 Fulton County Georgia,2529,1275,204,934,873,61,0,61,36,101,1254,117,920,862,58,23,35,96,121
1500000US131210114242,1.31E+11,Block Group 2 Census Tract 114.24 Fulton County Georgia,1875,794,206,426,426,0,0,0,0,162,1081,329,404,404,0,0,0,41,307
1500000US131210114251,1.31E+11,Block Group 1 Census Tract 114.25 Fulton County Georgia,1789,777,80,697,697,0,0,0,0,0,1012,268,687,675,12,12,0,14,43
1500000US131210114252,1.31E+11,Block Group 2 Census Tract 114.25 Fulton County Georgia,2178,997,163,800,800,0,0,0,16,18,1181,277,807,786,21,0,21,38,59
1500000US131210114253,1.31E+11,Block Group 3 Census Tract 114.25 Fulton County Georgia,1607,938,224,549,484,65,65,0,0,165,669,121,498,475,23,0,23,21,29
1500000US131210114261,1.31E+11,Block Group 1 Census Tract 114.26 Fulton County Georgia,1951,898,245,609,567,42,10,32,9,35,1053,260,623,544,79,18,61,56,114
1500000US131210114271,1.31E+11,Block Group 1 Census Tract 114.27 Fulton County Georgia,1701,731,153,441,441,0,0,0,0,137,970,268,562,439,123,40,83,64,76
1500000US131210114272,1.31E+11,Block Group 2 Census Tract 114.27 Fulton County Georgia,2098,1035,418,512,512,0,0,0,16,89,1063,226,555,504,51,0,51,112,170
1500000US131210114273,1.31E+11,Block Group 3 Census Tract 114.27 Fulton County Georgia,2118,985,124,710,678,32,0,32,34,117,1133,174,727,677,50,0,50,98,134
1500000US131210115031,1.31E+11,Block Group 1 Census Tract 115.03 Fulton County Georgia,1397,721,126,578,578,0,0,0,0,17,676,54,592,592,0,0,0,0,30
1500000US131210115032,1.31E+11,Block Group 2 Census Tract 115.03 Fulton County Georgia,1349,667,170,482,482,0,0,0,0,15,682,121,501,476,25,25,0,0,60
1500000US131210115033,1.31E+11,Block Group 3 Census Tract 115.03 Fulton County Georgia,4007,1823,407,1365,1365,0,0,0,0,51,2184,375,1383,1355,28,0,28,140,286
1500000US131210115041,1.31E+11,Block Group 1 Census Tract 115.04 Fulton County Georgia,2814,1426,442,923,923,0,0,0,45,16,1388,359,899,899,0,0,0,70,60
1500000US131210115042,1.31E+11,Block Group 2 Census Tract 115.04 Fulton County Georgia,1535,769,60,611,611,0,0,0,15,83,766,75,645,585,60,48,12,15,31
1500000US131210115043,1.31E+11,Block Group 3 Census Tract 115.04 Fulton County Georgia,2749,1230,253,977,977,0,0,0,0,0,1519,407,996,979,17,17,0,75,41
1500000US131210115044,1.31E+11,Block Group 4 Census Tract 115.04 Fulton County Georgia,2368,1246,289,858,842,16,16,0,46,53,1122,178,847,835,12,12,0,60,37
1500000US131210115051,1.31E+11,Block Group 1 Census Tract 115.05 Fulton County Georgia,2130,1021,221,752,714,38,18,20,0,48,1109,286,716,706,10,0,10,33,74
1500000US131210115052,1.31E+11,Block Group 2 Census Tract 115.05 Fulton County Georgia,1467,604,55,496,466,30,0,30,0,53,863,289,505,466,39,0,39,45,24
1500000US131210115061,1.31E+11,Block Group 1 Census Tract 115.06 Fulton County Georgia,1638,900,282,545,522,23,0,23,0,73,738,107,516,516,0,0,0,48,67
1500000US131210115062,1.31E+11,Block Group 2 Census Tract 115.06 Fulton County Georgia,2192,973,141,747,728,19,0,19,17,68,1219,237,733,713,20,0,20,143,106
1500000US131210115063,1.31E+11,Block Group 3 Census Tract 115.06 Fulton County Georgia,1366,762,257,427,427,0,0,0,0,78,604,52,432,413,19,19,0,52,68
1500000US131210116101,1.31E+11,Block Group 1 Census Tract 116.10 Fulton County Georgia,2049,1067,279,717,717,0,0,0,41,30,982,198,732,688,44,17,27,11,41
1500000US131210116102,1.31E+11,Block Group 2 Census Tract 116.10 Fulton County Georgia,2189,1177,438,621,539,82,29,53,23,95,1012,279,518,500,18,18,0,77,138
1500000US131210116111,1.31E+11,Block Group 1 Census Tract 116.11 Fulton County Georgia,2026,776,222,468,468,0,0,0,0,86,1250,258,545,454,91,35,56,191,256
1500000US131210116112,1.31E+11,Block Group 2 Census Tract 116.11 Fulton County Georgia,979,421,26,358,324,34,0,34,0,37,558,39,312,312,0,0,0,67,140
1500000US131210116113,1.31E+11,Block Group 3 Census Tract 116.11 Fulton County Georgia,2624,1590,456,977,661,316,26,290,108,49,1034,161,657,630,27,27,0,148,68
1500000US131210116121,1.31E+11,Block Group 1 Census Tract 116.12 Fulton County Georgia,2279,1071,264,774,774,0,0,0,22,11,1208,215,761,761,0,0,0,156,76
1500000US131210116122,1.31E+11,Block Group 2 Census Tract 116.12 Fulton County Georgia,573,248,40,194,194,0,0,0,14,0,325,9,237,202,35,0,35,79,0
1500000US131210116131,1.31E+11,Block Group 1 Census Tract 116.13 Fulton County Georgia,2858,1351,387,898,871,27,15,12,35,31,1507,400,893,860,33,0,33,14,200
1500000US131210116132,1.31E+11,Block Group 2 Census Tract 116.13 Fulton County Georgia,2054,945,249,644,632,12,0,12,0,52,1109,288,679,629,50,0,50,10,132
1500000US131210116141,1.31E+11,Block Group 1 Census Tract 116.14 Fulton County Georgia,2519,1279,464,637,591,46,0,46,0,178,1240,272,595,582,13,13,0,19,354
1500000US131210116142,1.31E+11,Block Group 2 Census Tract 116.14 Fulton County Georgia,3500,1547,239,1213,1152,61,0,61,0,95,1953,359,1206,1128,78,78,0,54,334
1500000US131210116143,1.31E+11,Block Group 3 Census Tract 116.14 Fulton County Georgia,4891,2470,679,1545,1328,217,38,179,14,232,2421,406,1495,1470,25,13,12,166,354
1500000US131210116151,1.31E+11,Block Group 1 Census Tract 116.15 Fulton County Georgia,2999,1365,250,1085,1072,13,13,0,0,30,1634,389,1064,1049,15,0,15,52,129
1500000US131210116152,1.31E+11,Block Group 2 Census Tract 116.15 Fulton County Georgia,1592,827,211,576,576,0,0,0,0,40,765,139,559,551,8,0,8,37,30
1500000US131210116153,1.31E+11,Block Group 3 Census Tract 116.15 Fulton County Georgia,3064,1448,384,964,945,19,1,18,0,100,1616,347,945,917,28,13,15,82,242
1500000US131210116161,1.31E+11,Block Group 1 Census Tract 116.16 Fulton County Georgia,1532,755,163,431,431,0,0,0,0,161,777,153,450,450,0,0,0,40,134
1500000US131210116162,1.31E+11,Block Group 2 Census Tract 116.16 Fulton County Georgia,1209,663,395,238,212,26,0,26,14,16,546,85,273,202,71,0,71,49,139
1500000US131210116163,1.31E+11,Block Group 3 Census Tract 116.16 Fulton County Georgia,948,383,171,173,173,0,0,0,0,39,565,88,187,168,19,19,0,62,228
1500000US131210116171,1.31E+11,Block Group 1 Census Tract 116.17 Fulton County Georgia,1974,948,267,607,532,75,55,20,0,74,1026,211,535,535,0,0,0,103,177
1500000US131210116172,1.31E+11,Block Group 2 Census Tract 116.17 Fulton County Georgia,1895,809,178,560,500,60,0,60,71,0,1086,157,544,488,56,56,0,240,145
1500000US131210116173,1.31E+11,Block Group 3 Census Tract 116.17 Fulton County Georgia,2105,1012,310,668,668,0,0,0,0,34,1093,396,642,642,0,0,0,16,39
1500000US131210116181,1.31E+11,Block Group 1 Census Tract 116.18 Fulton County Georgia,2919,1407,406,952,904,48,0,48,0,49,1512,343,927,890,37,0,37,78,164
1500000US131210116191,1.31E+11,Block Group 1 Census Tract 116.19 Fulton County Georgia,1963,1048,422,626,588,38,0,38,0,0,915,261,585,585,0,0,0,27,42
1500000US131210116192,1.31E+11,Block Group 2 Census Tract 116.19 Fulton County Georgia,1863,908,441,451,407,44,0,44,0,16,955,219,493,395,98,20,78,29,214
1500000US131210116193,1.31E+11,Block Group 3 Census Tract 116.19 Fulton County Georgia,2136,979,245,724,704,20,0,20,0,10,1157,242,735,682,53,0,53,61,119
1500000US131210116201,1.31E+11,Block Group 1 Census Tract 116.20 Fulton County Georgia,2126,1104,202,834,799,35,0,35,0,68,1022,168,787,787,0,0,0,42,25
1500000US131210116202,1.31E+11,Block Group 2 Census Tract 116.20 Fulton County Georgia,3347,1753,496,1020,986,34,0,34,73,164,1594,317,1050,952,98,1,97,118,109
1500000US131210116203,1.31E+11,Block Group 3 Census Tract 116.20 Fulton County Georgia,2012,1040,328,489,388,101,0,101,123,100,972,351,421,378,43,0,43,89,111
1500000US131210116211,1.31E+11,Block Group 1 Census Tract 116.21 Fulton County Georgia,767,383,167,216,168,48,0,48,0,0,384,77,226,174,52,19,33,59,22
1500000US131210116212,1.31E+11,Block Group 2 Census Tract 116.21 Fulton County Georgia,1747,914,197,617,557,60,0,60,0,100,833,147,609,557,52,0,52,0,77
1500000US131210116213,1.31E+11,Block Group 3 Census Tract 116.21 Fulton County Georgia,2807,1363,437,926,817,109,0,109,0,0,1444,215,930,833,97,0,97,64,235
1500000US131210116221,1.31E+11,Block Group 1 Census Tract 116.22 Fulton County Georgia,2905,1310,296,1014,957,57,0,57,0,0,1595,481,1071,935,136,0,136,0,43
1500000US131210116222,1.31E+11,Block Group 2 Census Tract 116.22 Fulton County Georgia,2677,1451,373,1058,1037,21,0,21,0,20,1226,154,977,954,23,0,23,11,84
1500000US131210116223,1.31E+11,Block Group 3 Census Tract 116.22 Fulton County Georgia,2185,1160,378,745,697,48,0,48,18,19,1025,209,764,679,85,45,40,0,52
1500000US131210116231,1.31E+11,Block Group 1 Census Tract 116.23 Fulton County Georgia,3021,1680,796,837,793,44,21,23,15,32,1341,377,804,787,17,17,0,0,160
1500000US131210116232,1.31E+11,Block Group 2 Census Tract 116.23 Fulton County Georgia,3490,1651,326,1273,1250,23,0,23,0,52,1839,391,1273,1246,27,0,27,51,124
1500000US131210116233,1.31E+11,Block Group 3 Census Tract 116.23 Fulton County Georgia,898,433,125,308,308,0,0,0,0,0,465,59,285,285,0,0,0,64,57
1500000US131210116234,1.31E+11,Block Group 4 Census Tract 116.23 Fulton County Georgia,1985,956,244,643,620,23,23,0,0,69,1029,196,750,611,139,125,14,0,83
1500000US131210116241,1.31E+11,Block Group 1 Census Tract 116.24 Fulton County Georgia,2074,1083,405,640,602,38,6,32,0,38,991,238,651,609,42,15,27,12,90
1500000US131210116242,1.31E+11,Block Group 2 Census Tract 116.24 Fulton County Georgia,1238,563,112,444,422,22,5,17,0,7,675,165,449,409,40,6,34,28,33
1500000US131210116251,1.31E+11,Block Group 1 Census Tract 116.25 Fulton County Georgia,2047,934,170,659,659,0,0,0,8,97,1113,146,803,633,170,170,0,70,94
1500000US131210116252,1.31E+11,Block Group 2 Census Tract 116.25 Fulton County Georgia,1639,809,200,577,523,54,0,54,0,32,830,187,511,498,13,13,0,120,12
1500000US131210116253,1.31E+11,Block Group 3 Census Tract 116.25 Fulton County Georgia,2178,1094,416,612,612,0,0,0,19,47,1084,282,648,611,37,0,37,106,48
1500000US131210116261,1.31E+11,Block Group 1 Census Tract 116.26 Fulton County Georgia,3130,1555,226,1202,997,205,67,138,0,127,1575,198,1058,993,65,16,49,92,227
1500000US131210116262,1.31E+11,Block Group 2 Census Tract 116.26 Fulton County Georgia,3312,1632,521,1061,916,145,0,145,0,50,1680,398,1018,890,128,0,128,61,203
1500000US131210118001,1.31E+11,Block Group 1 Census Tract 118 Fulton County Georgia,233,174,105,0,0,0,0,0,56,13,59,23,0,0,0,0,0,36,0
1500000US131210118002,1.31E+11,Block Group 2 Census Tract 118 Fulton County Georgia,1722,692,588,48,30,18,0,18,31,25,1030,932,69,27,42,20,22,21,8
1500000US131210118003,1.31E+11,Block Group 3 Census Tract 118 Fulton County Georgia,522,230,198,32,32,0,0,0,0,0,292,237,38,32,6,6,0,7,10
