GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31
Id,Id2,Geography,Estimate; Total:,Estimate; Income in the past 12 months below poverty level:,Estimate; Income in the past 12 months below poverty level: - With a disability:,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force:,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months below poverty level: - With a disability: - Not in labor force,Estimate; Income in the past 12 months below poverty level: - No disability:,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force:,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months below poverty level: - No disability: - Not in labor force,Estimate; Income in the past 12 months at or above poverty level:,Estimate; Income in the past 12 months at or above poverty level: - With a disability:,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force:,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - Not in labor force,Estimate; Income in the past 12 months at or above poverty level: - No disability:,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force:,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months at or above poverty level: - No disability: - Not in labor force
1500000US130630405092,130630000000,Block Group 2 Census Tract 405.09 Clayton County Georgia,1904,295,1,1,0,1,1,0,0,294,259,0,259,128,131,35,1609,114,63,0,63,40,23,51,1495,1300,0,1300,1118,182,195
1500000US130630405101,130630000000,Block Group 1 Census Tract 405.10 Clayton County Georgia,1142,138,37,0,0,0,0,0,37,101,56,0,56,51,5,45,1004,69,21,0,21,12,9,48,935,803,0,803,751,52,132
1500000US130630405102,130630000000,Block Group 2 Census Tract 405.10 Clayton County Georgia,784,162,77,20,0,20,20,0,57,85,84,0,84,54,30,1,622,61,26,0,26,26,0,35,561,495,0,495,428,67,66
1500000US130630405121,130630000000,Block Group 1 Census Tract 405.12 Clayton County Georgia,1680,585,62,21,0,21,0,21,41,523,398,0,398,299,99,125,1095,149,103,0,103,50,53,46,946,690,0,690,627,63,256
1500000US130630405122,130630000000,Block Group 2 Census Tract 405.12 Clayton County Georgia,377,16,8,0,0,0,0,0,8,8,8,0,8,8,0,0,361,52,43,0,43,29,14,9,309,293,0,293,265,28,16
1500000US130630405123,130630000000,Block Group 3 Census Tract 405.12 Clayton County Georgia,1153,162,10,0,0,0,0,0,10,152,56,0,56,45,11,96,991,82,8,0,8,8,0,74,909,824,0,824,761,63,85
1500000US130630405131,130630000000,Block Group 1 Census Tract 405.13 Clayton County Georgia,825,38,12,12,0,12,0,12,0,26,26,0,26,26,0,0,787,142,94,0,94,47,47,48,645,494,0,494,398,96,151
1500000US130630405132,130630000000,Block Group 2 Census Tract 405.13 Clayton County Georgia,989,197,172,0,0,0,0,0,172,25,25,0,25,0,25,0,792,94,52,0,52,37,15,42,698,591,0,591,488,103,107
1500000US130630405133,130630000000,Block Group 3 Census Tract 405.13 Clayton County Georgia,1332,196,58,20,0,20,0,20,38,138,114,0,114,0,114,24,1136,126,52,0,52,43,9,74,1010,933,0,933,862,71,77
1500000US130630405141,130630000000,Block Group 1 Census Tract 405.14 Clayton County Georgia,863,14,0,0,0,0,0,0,0,14,14,0,14,14,0,0,849,173,148,0,148,148,0,25,676,614,0,614,593,21,62
1500000US130630405142,130630000000,Block Group 2 Census Tract 405.14 Clayton County Georgia,1057,344,32,32,0,32,0,32,0,312,184,0,184,143,41,128,713,63,21,0,21,21,0,42,650,628,0,628,616,12,22
1500000US130630405143,130630000000,Block Group 3 Census Tract 405.14 Clayton County Georgia,2439,360,27,0,0,0,0,0,27,333,290,0,290,133,157,43,2079,132,91,0,91,73,18,41,1947,1582,0,1582,1407,175,365
1500000US130630405151,130630000000,Block Group 1 Census Tract 405.15 Clayton County Georgia,525,113,29,0,0,0,0,0,29,84,41,0,41,29,12,43,412,58,44,0,44,0,44,14,354,312,0,312,295,17,42
1500000US130630405152,130630000000,Block Group 2 Census Tract 405.15 Clayton County Georgia,1546,408,1,0,0,0,0,0,1,407,226,0,226,38,188,181,1138,134,0,0,0,0,0,134,1004,915,0,915,856,59,89
1500000US130630405153,130630000000,Block Group 3 Census Tract 405.15 Clayton County Georgia,885,99,15,15,0,15,0,15,0,84,45,0,45,45,0,39,786,92,30,0,30,30,0,62,694,573,0,573,487,86,121
1500000US130630405154,130630000000,Block Group 4 Census Tract 405.15 Clayton County Georgia,1932,400,64,0,0,0,0,0,64,336,289,0,289,66,223,47,1532,148,69,0,69,55,14,79,1384,1246,0,1246,1183,63,138
1500000US130630405161,130630000000,Block Group 1 Census Tract 405.16 Clayton County Georgia,2100,437,143,53,0,53,35,18,90,294,218,0,218,56,162,76,1663,184,12,0,12,12,0,172,1479,1302,0,1302,1258,44,177
1500000US130630405162,130630000000,Block Group 2 Census Tract 405.16 Clayton County Georgia,820,421,63,0,0,0,0,0,63,358,230,0,230,125,105,128,399,87,52,0,52,52,0,35,312,312,0,312,312,0,0
1500000US130630405163,130630000000,Block Group 3 Census Tract 405.16 Clayton County Georgia,604,274,16,0,0,0,0,0,16,258,194,0,194,107,87,64,330,14,0,0,0,0,0,14,316,268,0,268,268,0,48
1500000US130630405181,130630000000,Block Group 1 Census Tract 405.18 Clayton County Georgia,335,116,34,0,0,0,0,0,34,82,52,0,52,52,0,30,219,33,6,0,6,6,0,27,186,143,0,143,103,40,43
1500000US130630405182,130630000000,Block Group 2 Census Tract 405.18 Clayton County Georgia,1785,507,56,28,0,28,22,6,28,451,282,0,282,172,110,169,1278,83,45,0,45,45,0,38,1195,966,14,952,801,151,229
1500000US130630405183,130630000000,Block Group 3 Census Tract 405.18 Clayton County Georgia,929,250,36,15,0,15,5,10,21,214,155,0,155,89,66,59,679,58,6,0,6,6,0,52,621,551,0,551,529,22,70
1500000US130630405191,130630000000,Block Group 1 Census Tract 405.19 Clayton County Georgia,2332,586,108,42,0,42,42,0,66,478,361,0,361,281,80,117,1746,87,35,0,35,13,22,52,1659,1521,0,1521,1281,240,138
1500000US130630405192,130630000000,Block Group 2 Census Tract 405.19 Clayton County Georgia,551,186,45,18,0,18,0,18,27,141,127,0,127,95,32,14,365,34,0,0,0,0,0,34,331,305,0,305,295,10,26
1500000US130630405201,130630000000,Block Group 1 Census Tract 405.20 Clayton County Georgia,411,181,58,0,0,0,0,0,58,123,101,0,101,52,49,22,230,0,0,0,0,0,0,0,230,189,0,189,179,10,41
1500000US130630405202,130630000000,Block Group 2 Census Tract 405.20 Clayton County Georgia,462,116,0,0,0,0,0,0,0,116,104,0,104,70,34,12,346,18,5,0,5,5,0,13,328,309,0,309,277,32,19
1500000US130630405203,130630000000,Block Group 3 Census Tract 405.20 Clayton County Georgia,1370,365,12,0,0,0,0,0,12,353,259,0,259,134,125,94,1005,111,17,0,17,17,0,94,894,824,0,824,712,112,70
1500000US130630405211,130630000000,Block Group 1 Census Tract 405.21 Clayton County Georgia,1052,235,0,0,0,0,0,0,0,235,159,0,159,49,110,76,817,68,31,0,31,31,0,37,749,651,0,651,574,77,98
1500000US130630405212,130630000000,Block Group 2 Census Tract 405.21 Clayton County Georgia,1128,141,42,11,0,11,11,0,31,99,67,0,67,43,24,32,987,168,139,0,139,88,51,29,819,716,0,716,642,74,103
1500000US130630405221,130630000000,Block Group 1 Census Tract 405.22 Clayton County Georgia,1129,407,116,9,0,9,0,9,107,291,229,0,229,111,118,62,722,17,0,0,0,0,0,17,705,635,0,635,551,84,70
1500000US130630405222,130630000000,Block Group 2 Census Tract 405.22 Clayton County Georgia,877,255,63,45,0,45,21,24,18,192,107,0,107,59,48,85,622,28,13,0,13,13,0,15,594,556,0,556,473,83,38
1500000US130630405223,130630000000,Block Group 3 Census Tract 405.22 Clayton County Georgia,814,204,0,0,0,0,0,0,0,204,60,0,60,12,48,144,610,57,17,0,17,7,10,40,553,499,0,499,301,198,54
1500000US130630405231,130630000000,Block Group 1 Census Tract 405.23 Clayton County Georgia,1954,286,71,35,0,35,11,24,36,215,151,0,151,118,33,64,1668,106,32,0,32,32,0,74,1562,1379,28,1351,1302,49,183
1500000US130630405241,130630000000,Block Group 1 Census Tract 405.24 Clayton County Georgia,1218,200,28,15,0,15,0,15,13,172,172,0,172,128,44,0,1018,113,11,0,11,11,0,102,905,866,0,866,835,31,39
1500000US130630405242,130630000000,Block Group 2 Census Tract 405.24 Clayton County Georgia,1385,66,0,0,0,0,0,0,0,66,23,0,23,23,0,43,1319,57,26,0,26,26,0,31,1262,1111,0,1111,1047,64,151
1500000US130630405243,130630000000,Block Group 3 Census Tract 405.24 Clayton County Georgia,503,146,0,0,0,0,0,0,0,146,91,0,91,51,40,55,357,29,29,0,29,21,8,0,328,256,0,256,212,44,72
1500000US130630405244,130630000000,Block Group 4 Census Tract 405.24 Clayton County Georgia,1395,196,1,0,0,0,0,0,1,195,142,0,142,76,66,53,1199,50,0,0,0,0,0,50,1149,1003,0,1003,844,159,146
1500000US130630405251,130630000000,Block Group 1 Census Tract 405.25 Clayton County Georgia,1625,265,62,21,0,21,10,11,41,203,136,0,136,93,43,67,1360,140,43,0,43,43,0,97,1220,1047,0,1047,995,52,173
1500000US130630405261,130630000000,Block Group 1 Census Tract 405.26 Clayton County Georgia,1247,295,0,0,0,0,0,0,0,295,183,0,183,129,54,112,952,50,0,0,0,0,0,50,902,785,0,785,656,129,117
1500000US130630405262,130630000000,Block Group 2 Census Tract 405.26 Clayton County Georgia,1180,329,27,27,0,27,0,27,0,302,272,0,272,157,115,30,851,63,63,0,63,63,0,0,788,716,0,716,671,45,72
1500000US130630405263,130630000000,Block Group 3 Census Tract 405.26 Clayton County Georgia,722,206,34,0,0,0,0,0,34,172,172,0,172,103,69,0,516,66,41,0,41,41,0,25,450,427,0,427,413,14,23
1500000US130630406061,130630000000,Block Group 1 Census Tract 406.06 Clayton County Georgia,886,152,0,0,0,0,0,0,0,152,118,0,118,95,23,34,734,59,16,0,16,16,0,43,675,619,0,619,580,39,56
1500000US130630406062,130630000000,Block Group 2 Census Tract 406.06 Clayton County Georgia,631,96,0,0,0,0,0,0,0,96,67,0,67,26,41,29,535,8,0,0,0,0,0,8,527,414,0,414,360,54,113
1500000US130630406081,130630000000,Block Group 1 Census Tract 406.08 Clayton County Georgia,5077,621,44,0,0,0,0,0,44,577,394,0,394,256,138,183,4456,427,151,0,151,151,0,276,4029,3616,0,3616,3106,510,413
1500000US130630406082,130630000000,Block Group 2 Census Tract 406.08 Clayton County Georgia,1819,93,19,0,0,0,0,0,19,74,0,0,0,0,0,74,1726,102,49,0,49,49,0,53,1624,1557,19,1538,1393,145,67
1500000US130630406091,130630000000,Block Group 1 Census Tract 406.09 Clayton County Georgia,922,113,9,2,0,2,0,2,7,104,42,0,42,40,2,62,809,107,51,0,51,31,20,56,702,575,0,575,562,13,127
1500000US130630406092,130630000000,Block Group 2 Census Tract 406.09 Clayton County Georgia,1324,107,13,0,0,0,0,0,13,94,0,0,0,0,0,94,1217,92,44,0,44,44,0,48,1125,801,0,801,688,113,324
1500000US130630406093,130630000000,Block Group 3 Census Tract 406.09 Clayton County Georgia,1435,70,0,0,0,0,0,0,0,70,70,0,70,48,22,0,1365,84,71,0,71,71,0,13,1281,1064,0,1064,1051,13,217
1500000US130630406111,130630000000,Block Group 1 Census Tract 406.11 Clayton County Georgia,1996,500,64,0,0,0,0,0,64,436,228,0,228,39,189,208,1496,361,94,0,94,94,0,267,1135,827,0,827,805,22,308
1500000US130630406112,130630000000,Block Group 2 Census Tract 406.11 Clayton County Georgia,452,69,23,14,0,14,14,0,9,46,31,0,31,25,6,15,383,39,16,0,16,16,0,23,344,308,0,308,296,12,36
1500000US130630406113,130630000000,Block Group 3 Census Tract 406.11 Clayton County Georgia,1647,523,77,11,0,11,0,11,66,446,254,0,254,182,72,192,1124,53,53,0,53,36,17,0,1071,944,11,933,798,135,127
1500000US130630406121,130630000000,Block Group 1 Census Tract 406.12 Clayton County Georgia,441,93,12,7,0,7,0,7,5,81,67,0,67,36,31,14,348,29,29,0,29,29,0,0,319,268,0,268,228,40,51
1500000US130630406122,130630000000,Block Group 2 Census Tract 406.12 Clayton County Georgia,1975,549,112,9,0,9,9,0,103,437,302,0,302,199,103,135,1426,190,75,0,75,51,24,115,1236,1171,0,1171,1084,87,65
1500000US130630406123,130630000000,Block Group 3 Census Tract 406.12 Clayton County Georgia,714,83,13,0,0,0,0,0,13,70,40,0,40,26,14,30,631,60,32,0,32,22,10,28,571,496,0,496,480,16,75
1500000US130630406131,130630000000,Block Group 1 Census Tract 406.13 Clayton County Georgia,1483,345,15,5,0,5,5,0,10,330,291,0,291,157,134,39,1138,169,124,0,124,112,12,45,969,786,0,786,729,57,183
1500000US130630406132,130630000000,Block Group 2 Census Tract 406.13 Clayton County Georgia,1047,342,39,23,0,23,16,7,16,303,102,0,102,31,71,201,705,164,73,0,73,38,35,91,541,369,0,369,326,43,172
1500000US130630406133,130630000000,Block Group 3 Census Tract 406.13 Clayton County Georgia,2124,49,25,0,0,0,0,0,25,24,24,0,24,0,24,0,2075,178,107,0,107,83,24,71,1897,1375,0,1375,1251,124,522
1500000US130630406141,130630000000,Block Group 1 Census Tract 406.14 Clayton County Georgia,572,82,17,0,0,0,0,0,17,65,59,0,59,41,18,6,490,0,0,0,0,0,0,0,490,363,0,363,323,40,127
1500000US130630406142,130630000000,Block Group 2 Census Tract 406.14 Clayton County Georgia,1005,68,9,0,0,0,0,0,9,59,20,0,20,20,0,39,937,43,26,0,26,26,0,17,894,755,0,755,671,84,139
1500000US130630406143,130630000000,Block Group 3 Census Tract 406.14 Clayton County Georgia,790,73,33,0,0,0,0,0,33,40,31,0,31,6,25,9,717,133,40,0,40,40,0,93,584,522,0,522,518,4,62
1500000US130630406151,130630000000,Block Group 1 Census Tract 406.15 Clayton County Georgia,1341,67,18,1,0,1,0,1,17,49,33,0,33,33,0,16,1274,159,77,0,77,77,0,82,1115,973,0,973,882,91,142
1500000US130630406161,130630000000,Block Group 1 Census Tract 406.16 Clayton County Georgia,3391,867,41,0,0,0,0,0,41,826,697,0,697,416,281,129,2524,218,104,0,104,64,40,114,2306,2109,14,2095,1939,156,197
1500000US130630406162,130630000000,Block Group 2 Census Tract 406.16 Clayton County Georgia,431,166,3,2,0,2,2,0,1,163,81,0,81,55,26,82,265,64,31,0,31,31,0,33,201,201,0,201,201,0,0
1500000US130630406163,130630000000,Block Group 3 Census Tract 406.16 Clayton County Georgia,1178,218,40,0,0,0,0,0,40,178,153,0,153,84,69,25,960,21,0,0,0,0,0,21,939,886,0,886,857,29,53
1500000US130630406171,130630000000,Block Group 1 Census Tract 406.17 Clayton County Georgia,879,198,0,0,0,0,0,0,0,198,132,0,132,82,50,66,681,24,2,0,2,0,2,22,657,623,0,623,620,3,34
1500000US130630406191,130630000000,Block Group 1 Census Tract 406.19 Clayton County Georgia,1937,258,22,0,0,0,0,0,22,236,158,0,158,82,76,78,1679,203,44,0,44,44,0,159,1476,1302,0,1302,1216,86,174
1500000US130630406201,130630000000,Block Group 1 Census Tract 406.20 Clayton County Georgia,2038,325,36,36,0,36,0,36,0,289,177,0,177,46,131,112,1713,187,117,0,117,90,27,70,1526,1221,37,1184,1081,103,305
1500000US130630406211,130630000000,Block Group 1 Census Tract 406.21 Clayton County Georgia,3093,355,19,0,0,0,0,0,19,336,132,0,132,82,50,204,2738,324,131,10,121,121,0,193,2414,2032,0,2032,1913,119,382
1500000US130630406212,130630000000,Block Group 2 Census Tract 406.21 Clayton County Georgia,2630,289,86,0,0,0,0,0,86,203,149,0,149,129,20,54,2341,217,31,0,31,31,0,186,2124,1949,0,1949,1732,217,175
1500000US130630406221,130630000000,Block Group 1 Census Tract 406.22 Clayton County Georgia,1881,271,92,0,0,0,0,0,92,179,134,0,134,66,68,45,1610,268,60,0,60,60,0,208,1342,1115,0,1115,984,131,227
1500000US130630406222,130630000000,Block Group 2 Census Tract 406.22 Clayton County Georgia,1717,426,77,0,0,0,0,0,77,349,202,0,202,86,116,147,1291,340,201,0,201,201,0,139,951,790,0,790,769,21,161
1500000US130630406223,130630000000,Block Group 3 Census Tract 406.22 Clayton County Georgia,887,112,0,0,0,0,0,0,0,112,32,0,32,32,0,80,775,124,0,0,0,0,0,124,651,520,0,520,448,72,131
1500000US130639800001,130640000000,Block Group 1 Census Tract 9800 Clayton County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670301011,130670000000,Block Group 1 Census Tract 301.01 Cobb County Georgia,635,42,0,0,0,0,0,0,0,42,34,0,34,0,34,8,593,32,12,0,12,12,0,20,561,464,0,464,444,20,97
1500000US130670301012,130670000000,Block Group 2 Census Tract 301.01 Cobb County Georgia,960,86,0,0,0,0,0,0,0,86,86,0,86,86,0,0,874,81,31,0,31,31,0,50,793,662,0,662,634,28,131
1500000US130670301013,130670000000,Block Group 3 Census Tract 301.01 Cobb County Georgia,1773,179,40,0,0,0,0,0,40,139,46,0,46,46,0,93,1594,148,99,0,99,99,0,49,1446,1268,0,1268,1228,40,178
1500000US130670301014,130670000000,Block Group 4 Census Tract 301.01 Cobb County Georgia,1063,33,0,0,0,0,0,0,0,33,0,0,0,0,0,33,1030,42,42,0,42,42,0,0,988,809,0,809,794,15,179
1500000US130670301031,130670000000,Block Group 1 Census Tract 301.03 Cobb County Georgia,1181,77,0,0,0,0,0,0,0,77,77,0,77,31,46,0,1104,17,0,0,0,0,0,17,1087,1000,0,1000,1000,0,87
1500000US130670301032,130670000000,Block Group 2 Census Tract 301.03 Cobb County Georgia,1580,291,28,7,0,7,0,7,21,263,57,0,57,0,57,206,1289,124,107,0,107,88,19,17,1165,1022,0,1022,989,33,143
1500000US130670301033,130670000000,Block Group 3 Census Tract 301.03 Cobb County Georgia,2961,185,35,0,0,0,0,0,35,150,101,0,101,61,40,49,2776,142,107,0,107,90,17,35,2634,2337,0,2337,2178,159,297
1500000US130670301041,130670000000,Block Group 1 Census Tract 301.04 Cobb County Georgia,607,39,13,13,0,13,13,0,0,26,26,0,26,26,0,0,568,42,33,0,33,33,0,9,526,406,0,406,375,31,120
1500000US130670301042,130670000000,Block Group 2 Census Tract 301.04 Cobb County Georgia,1708,120,36,0,0,0,0,0,36,84,64,0,64,38,26,20,1588,221,132,0,132,115,17,89,1367,1127,0,1127,1058,69,240
1500000US130670301061,130670000000,Block Group 1 Census Tract 301.06 Cobb County Georgia,1641,246,36,0,0,0,0,0,36,210,164,0,164,65,99,46,1395,148,18,0,18,18,0,130,1247,1060,0,1060,788,272,187
1500000US130670301062,130670000000,Block Group 2 Census Tract 301.06 Cobb County Georgia,1197,112,0,0,0,0,0,0,0,112,99,0,99,49,50,13,1085,43,28,0,28,28,0,15,1042,936,0,936,923,13,106
1500000US130670301063,130670000000,Block Group 3 Census Tract 301.06 Cobb County Georgia,1993,244,18,18,0,18,0,18,0,226,182,0,182,123,59,44,1749,69,40,0,40,27,13,29,1680,1415,0,1415,1362,53,265
1500000US130670301071,130670000000,Block Group 1 Census Tract 301.07 Cobb County Georgia,1226,67,0,0,0,0,0,0,0,67,63,0,63,4,59,4,1159,235,93,0,93,36,57,142,924,801,21,780,767,13,123
1500000US130670301072,130670000000,Block Group 2 Census Tract 301.07 Cobb County Georgia,1595,138,0,0,0,0,0,0,0,138,81,0,81,44,37,57,1457,15,0,0,0,0,0,15,1442,1210,0,1210,1173,37,232
1500000US130670302091,130670000000,Block Group 1 Census Tract 302.09 Cobb County Georgia,990,22,0,0,0,0,0,0,0,22,22,0,22,22,0,0,968,85,29,0,29,29,0,56,883,694,18,676,631,45,189
1500000US130670302092,130670000000,Block Group 2 Census Tract 302.09 Cobb County Georgia,1202,39,0,0,0,0,0,0,0,39,39,0,39,0,39,0,1163,63,50,0,50,50,0,13,1100,988,0,988,943,45,112
1500000US130670302093,130670000000,Block Group 3 Census Tract 302.09 Cobb County Georgia,1661,30,0,0,0,0,0,0,0,30,0,0,0,0,0,30,1631,50,14,0,14,14,0,36,1581,1406,0,1406,1384,22,175
1500000US130670302141,130670000000,Block Group 1 Census Tract 302.14 Cobb County Georgia,2154,178,0,0,0,0,0,0,0,178,9,0,9,0,9,169,1976,132,91,0,91,71,20,41,1844,1542,0,1542,1350,192,302
1500000US130670302142,130670000000,Block Group 2 Census Tract 302.14 Cobb County Georgia,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,127,49,0,49,34,15,78,1455,1322,0,1322,1207,115,133
1500000US130670302143,130670000000,Block Group 3 Census Tract 302.14 Cobb County Georgia,1706,66,1,1,0,1,1,0,0,65,46,0,46,15,31,19,1640,68,38,0,38,38,0,30,1572,1480,0,1480,1374,106,92
1500000US130670302151,130670000000,Block Group 1 Census Tract 302.15 Cobb County Georgia,1597,44,0,0,0,0,0,0,0,44,44,0,44,20,24,0,1553,109,109,0,109,82,27,0,1444,1370,28,1342,1274,68,74
1500000US130670302152,130670000000,Block Group 2 Census Tract 302.15 Cobb County Georgia,810,104,0,0,0,0,0,0,0,104,93,0,93,75,18,11,706,43,43,0,43,43,0,0,663,604,0,604,531,73,59
1500000US130670302153,130670000000,Block Group 3 Census Tract 302.15 Cobb County Georgia,799,129,43,43,0,43,43,0,0,86,86,0,86,36,50,0,670,36,17,0,17,17,0,19,634,573,0,573,542,31,61
1500000US130670302154,130670000000,Block Group 4 Census Tract 302.15 Cobb County Georgia,2341,256,75,62,0,62,0,62,13,181,92,0,92,76,16,89,2085,107,16,0,16,16,0,91,1978,1755,0,1755,1589,166,223
1500000US130670302181,130670000000,Block Group 1 Census Tract 302.18 Cobb County Georgia,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,66,51,0,51,51,0,15,1593,1278,0,1278,1254,24,315
1500000US130670302182,130670000000,Block Group 2 Census Tract 302.18 Cobb County Georgia,1624,112,23,14,0,14,14,0,9,89,35,0,35,35,0,54,1512,73,63,0,63,52,11,10,1439,1241,0,1241,1189,52,198
1500000US130670302191,130670000000,Block Group 1 Census Tract 302.19 Cobb County Georgia,1237,13,0,0,0,0,0,0,0,13,13,0,13,0,13,0,1224,51,38,0,38,38,0,13,1173,985,0,985,906,79,188
1500000US130670302192,130670000000,Block Group 2 Census Tract 302.19 Cobb County Georgia,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376,51,0,0,0,0,0,51,1325,1113,0,1113,1075,38,212
1500000US130670302193,130670000000,Block Group 3 Census Tract 302.19 Cobb County Georgia,1599,98,37,0,0,0,0,0,37,61,26,0,26,0,26,35,1501,160,36,0,36,36,0,124,1341,1109,15,1094,950,144,232
1500000US130670302194,130670000000,Block Group 4 Census Tract 302.19 Cobb County Georgia,1481,91,0,0,0,0,0,0,0,91,34,0,34,0,34,57,1390,39,39,0,39,39,0,0,1351,1151,0,1151,1049,102,200
1500000US130670302201,130670000000,Block Group 1 Census Tract 302.20 Cobb County Georgia,1176,63,0,0,0,0,0,0,0,63,63,0,63,63,0,0,1113,26,23,0,23,23,0,3,1087,972,0,972,844,128,115
1500000US130670302221,130670000000,Block Group 1 Census Tract 302.22 Cobb County Georgia,1626,91,0,0,0,0,0,0,0,91,34,0,34,34,0,57,1535,39,24,0,24,24,0,15,1496,1280,0,1280,1186,94,216
1500000US130670302222,130670000000,Block Group 2 Census Tract 302.22 Cobb County Georgia,1365,128,7,7,0,7,7,0,0,121,71,0,71,37,34,50,1237,61,10,0,10,10,0,51,1176,1041,21,1020,929,91,135
1500000US130670302223,130670000000,Block Group 3 Census Tract 302.22 Cobb County Georgia,643,11,0,0,0,0,0,0,0,11,11,0,11,11,0,0,632,70,70,0,70,70,0,0,562,544,0,544,532,12,18
1500000US130670302231,130670000000,Block Group 1 Census Tract 302.23 Cobb County Georgia,1544,52,0,0,0,0,0,0,0,52,37,0,37,0,37,15,1492,77,11,0,11,11,0,66,1415,1175,0,1175,1026,149,240
1500000US130670302232,130670000000,Block Group 2 Census Tract 302.23 Cobb County Georgia,1570,171,15,0,0,0,0,0,15,156,141,0,141,141,0,15,1399,0,0,0,0,0,0,0,1399,1327,0,1327,1303,24,72
1500000US130670302233,130670000000,Block Group 3 Census Tract 302.23 Cobb County Georgia,497,13,13,13,0,13,13,0,0,0,0,0,0,0,0,0,484,16,16,0,16,16,0,0,468,398,0,398,386,12,70
1500000US130670302241,130670000000,Block Group 1 Census Tract 302.24 Cobb County Georgia,2807,141,0,0,0,0,0,0,0,141,90,0,90,90,0,51,2666,229,136,0,136,136,0,93,2437,2018,0,2018,1966,52,419
1500000US130670302242,130670000000,Block Group 2 Census Tract 302.24 Cobb County Georgia,609,64,47,0,0,0,0,0,47,17,17,0,17,17,0,0,545,16,16,0,16,16,0,0,529,420,14,406,406,0,109
1500000US130670302261,130670000000,Block Group 1 Census Tract 302.26 Cobb County Georgia,2560,337,12,0,0,0,0,0,12,325,289,0,289,289,0,36,2223,202,157,0,157,135,22,45,2021,1767,12,1755,1599,156,254
1500000US130670302262,130670000000,Block Group 2 Census Tract 302.26 Cobb County Georgia,1095,194,33,0,0,0,0,0,33,161,105,0,105,75,30,56,901,25,0,0,0,0,0,25,876,795,0,795,784,11,81
1500000US130670302263,130670000000,Block Group 3 Census Tract 302.26 Cobb County Georgia,1772,19,0,0,0,0,0,0,0,19,19,0,19,19,0,0,1753,38,0,0,0,0,0,38,1715,1573,0,1573,1486,87,142
1500000US130670302271,130670000000,Block Group 1 Census Tract 302.27 Cobb County Georgia,1287,101,0,0,0,0,0,0,0,101,37,0,37,16,21,64,1186,148,28,0,28,28,0,120,1038,984,0,984,830,154,54
1500000US130670302272,130670000000,Block Group 2 Census Tract 302.27 Cobb County Georgia,2192,94,9,0,0,0,0,0,9,85,72,0,72,57,15,13,2098,50,17,0,17,17,0,33,2048,1846,0,1846,1716,130,202
1500000US130670302273,130670000000,Block Group 3 Census Tract 302.27 Cobb County Georgia,1901,186,1,0,0,0,0,0,1,185,148,0,148,148,0,37,1715,221,187,0,187,131,56,34,1494,1404,0,1404,1338,66,90
1500000US130670302281,130670000000,Block Group 1 Census Tract 302.28 Cobb County Georgia,1618,448,0,0,0,0,0,0,0,448,372,0,372,263,109,76,1170,31,31,0,31,31,0,0,1139,1063,36,1027,961,66,76
