GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - White alone,Estimate; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Estimate; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Estimate; Total: - Two or more races: - Two races excluding Some other race and three or more races
1500000US130890234213,1.31E+11,Block Group 3 Census Tract 234.21 DeKalb County Georgia,3863,206,3424,0,0,0,1,232,0,232
1500000US130890234221,1.31E+11,Block Group 1 Census Tract 234.22 DeKalb County Georgia,1633,49,1408,13,0,0,10,153,87,66
1500000US130890234222,1.31E+11,Block Group 2 Census Tract 234.22 DeKalb County Georgia,3368,24,3344,0,0,0,0,0,0,0
1500000US130890234231,1.31E+11,Block Group 1 Census Tract 234.23 DeKalb County Georgia,2818,79,2670,6,0,0,62,1,0,1
1500000US130890234232,1.31E+11,Block Group 2 Census Tract 234.23 DeKalb County Georgia,1331,127,1173,0,0,0,2,29,0,29
1500000US130890234233,1.31E+11,Block Group 3 Census Tract 234.23 DeKalb County Georgia,3754,147,3509,0,0,0,4,94,0,94
1500000US130890234241,1.31E+11,Block Group 1 Census Tract 234.24 DeKalb County Georgia,4089,146,3906,37,0,0,0,0,0,0
1500000US130890234242,1.31E+11,Block Group 2 Census Tract 234.24 DeKalb County Georgia,1801,155,1619,0,0,0,0,27,0,27
1500000US130890234251,1.31E+11,Block Group 1 Census Tract 234.25 DeKalb County Georgia,2139,5,2134,0,0,0,0,0,0,0
1500000US130890234252,1.31E+11,Block Group 2 Census Tract 234.25 DeKalb County Georgia,3423,72,3231,0,0,0,0,120,0,120
1500000US130890234261,1.31E+11,Block Group 1 Census Tract 234.26 DeKalb County Georgia,2852,32,2773,0,8,0,0,39,0,39
1500000US130890234262,1.31E+11,Block Group 2 Census Tract 234.26 DeKalb County Georgia,2026,13,2004,0,0,0,0,9,0,9
1500000US130890234271,1.31E+11,Block Group 1 Census Tract 234.27 DeKalb County Georgia,2139,6,2079,13,0,0,0,41,0,41
1500000US130890234272,1.31E+11,Block Group 2 Census Tract 234.27 DeKalb County Georgia,563,17,486,9,14,0,0,37,0,37
1500000US130890234281,1.31E+11,Block Group 1 Census Tract 234.28 DeKalb County Georgia,660,0,660,0,0,0,0,0,0,0
1500000US130890234282,1.31E+11,Block Group 2 Census Tract 234.28 DeKalb County Georgia,2209,52,2127,0,0,0,0,30,0,30
1500000US130890234283,1.31E+11,Block Group 3 Census Tract 234.28 DeKalb County Georgia,4467,17,4355,25,0,0,0,70,0,70
1500000US130890234284,1.31E+11,Block Group 4 Census Tract 234.28 DeKalb County Georgia,2116,18,2097,0,1,0,0,0,0,0
1500000US130890235011,1.31E+11,Block Group 1 Census Tract 235.01 DeKalb County Georgia,1410,110,1295,0,0,0,0,5,0,5
1500000US130890235012,1.31E+11,Block Group 2 Census Tract 235.01 DeKalb County Georgia,1767,182,1562,0,0,0,10,13,0,13
1500000US130890235041,1.31E+11,Block Group 1 Census Tract 235.04 DeKalb County Georgia,883,18,780,0,0,0,85,0,0,0
1500000US130890235042,1.31E+11,Block Group 2 Census Tract 235.04 DeKalb County Georgia,810,60,750,0,0,0,0,0,0,0
1500000US130890235043,1.31E+11,Block Group 3 Census Tract 235.04 DeKalb County Georgia,1694,14,1650,11,0,0,19,0,0,0
1500000US130890235051,1.31E+11,Block Group 1 Census Tract 235.05 DeKalb County Georgia,1239,60,1109,26,0,0,10,34,12,22
1500000US130890235052,1.31E+11,Block Group 2 Census Tract 235.05 DeKalb County Georgia,1212,65,1125,0,5,0,0,17,0,17
1500000US130890235061,1.31E+11,Block Group 1 Census Tract 235.06 DeKalb County Georgia,1532,89,1361,0,0,0,0,82,0,82
1500000US130890235062,1.31E+11,Block Group 2 Census Tract 235.06 DeKalb County Georgia,2213,178,1966,0,19,0,0,50,0,50
1500000US130890235063,1.31E+11,Block Group 3 Census Tract 235.06 DeKalb County Georgia,2074,61,1958,0,0,0,0,55,19,36
1500000US130890235071,1.31E+11,Block Group 1 Census Tract 235.07 DeKalb County Georgia,1229,168,1061,0,0,0,0,0,0,0
1500000US130890235072,1.31E+11,Block Group 2 Census Tract 235.07 DeKalb County Georgia,993,100,844,0,12,0,0,37,0,37
1500000US130890235073,1.31E+11,Block Group 3 Census Tract 235.07 DeKalb County Georgia,1828,38,1765,0,0,0,19,6,0,6
1500000US130890236011,1.31E+11,Block Group 1 Census Tract 236.01 DeKalb County Georgia,885,314,549,0,0,0,9,13,0,13
1500000US130890236012,1.31E+11,Block Group 2 Census Tract 236.01 DeKalb County Georgia,1050,200,839,0,11,0,0,0,0,0
1500000US130890236013,1.31E+11,Block Group 3 Census Tract 236.01 DeKalb County Georgia,645,166,462,1,0,0,4,12,12,0
1500000US130890236021,1.31E+11,Block Group 1 Census Tract 236.02 DeKalb County Georgia,749,18,701,8,0,0,0,22,13,9
1500000US130890236022,1.31E+11,Block Group 2 Census Tract 236.02 DeKalb County Georgia,1606,132,1427,0,11,3,0,33,0,33
1500000US130890236031,1.31E+11,Block Group 1 Census Tract 236.03 DeKalb County Georgia,1644,143,1501,0,0,0,0,0,0,0
1500000US130890236032,1.31E+11,Block Group 2 Census Tract 236.03 DeKalb County Georgia,1777,128,1553,25,0,0,9,62,0,62
1500000US130890237001,1.31E+11,Block Group 1 Census Tract 237 DeKalb County Georgia,1597,279,1237,36,0,0,14,31,0,31
1500000US130890237002,1.31E+11,Block Group 2 Census Tract 237 DeKalb County Georgia,1254,187,1019,0,16,0,0,32,0,32
1500000US130890237003,1.31E+11,Block Group 3 Census Tract 237 DeKalb County Georgia,1379,132,1247,0,0,0,0,0,0,0
1500000US130890237004,1.31E+11,Block Group 4 Census Tract 237 DeKalb County Georgia,1036,336,700,0,0,0,0,0,0,0
1500000US130890238011,1.31E+11,Block Group 1 Census Tract 238.01 DeKalb County Georgia,807,353,439,0,15,0,0,0,0,0
1500000US130890238012,1.31E+11,Block Group 2 Census Tract 238.01 DeKalb County Georgia,1456,231,1187,0,12,0,26,0,0,0
1500000US130890238013,1.31E+11,Block Group 3 Census Tract 238.01 DeKalb County Georgia,1284,500,722,6,8,0,8,40,13,27
1500000US130890238021,1.31E+11,Block Group 1 Census Tract 238.02 DeKalb County Georgia,1193,173,920,0,0,0,28,72,7,65
1500000US130890238022,1.31E+11,Block Group 2 Census Tract 238.02 DeKalb County Georgia,3567,1054,2314,5,90,9,52,43,23,20
1500000US130890238031,1.31E+11,Block Group 1 Census Tract 238.03 DeKalb County Georgia,1432,284,1101,0,0,0,0,47,24,23
1500000US130890238032,1.31E+11,Block Group 2 Census Tract 238.03 DeKalb County Georgia,853,48,712,0,0,0,93,0,0,0
1500000US130890238033,1.31E+11,Block Group 3 Census Tract 238.03 DeKalb County Georgia,1713,232,1423,0,9,0,0,49,0,49
1500000US130890238034,1.31E+11,Block Group 4 Census Tract 238.03 DeKalb County Georgia,1696,434,1192,0,0,0,40,30,0,30
1500000US130899800001,1.31E+11,Block Group 1 Census Tract 9800 DeKalb County Georgia,0,0,0,0,0,0,0,0,0,0
1500000US131210001001,1.31E+11,Block Group 1 Census Tract 1 Fulton County Georgia,989,973,15,1,0,0,0,0,0,0
1500000US131210001002,1.31E+11,Block Group 2 Census Tract 1 Fulton County Georgia,752,743,0,0,0,0,0,9,0,9
1500000US131210001003,1.31E+11,Block Group 3 Census Tract 1 Fulton County Georgia,1762,1679,0,0,74,0,0,9,0,9
1500000US131210001004,1.31E+11,Block Group 4 Census Tract 1 Fulton County Georgia,966,847,77,0,17,0,0,25,25,0
1500000US131210002001,1.31E+11,Block Group 1 Census Tract 2 Fulton County Georgia,1478,1237,164,25,18,0,17,17,0,17
1500000US131210002002,1.31E+11,Block Group 2 Census Tract 2 Fulton County Georgia,1636,1562,39,0,25,0,0,10,10,0
1500000US131210002003,1.31E+11,Block Group 3 Census Tract 2 Fulton County Georgia,966,800,96,0,70,0,0,0,0,0
1500000US131210002004,1.31E+11,Block Group 4 Census Tract 2 Fulton County Georgia,895,854,15,0,0,0,0,26,0,26
1500000US131210002005,1.31E+11,Block Group 5 Census Tract 2 Fulton County Georgia,1126,1094,15,0,0,0,0,17,0,17
1500000US131210004001,1.31E+11,Block Group 1 Census Tract 4 Fulton County Georgia,658,620,28,0,7,0,0,3,0,3
1500000US131210004002,1.31E+11,Block Group 2 Census Tract 4 Fulton County Georgia,984,854,94,30,0,0,0,6,0,6
1500000US131210005001,1.31E+11,Block Group 1 Census Tract 5 Fulton County Georgia,2978,1614,821,0,516,0,27,0,0,0
1500000US131210005002,1.31E+11,Block Group 2 Census Tract 5 Fulton County Georgia,1064,876,127,0,0,0,0,61,61,0
1500000US131210005003,1.31E+11,Block Group 3 Census Tract 5 Fulton County Georgia,1117,1058,35,2,0,0,0,22,0,22
1500000US131210006001,1.31E+11,Block Group 1 Census Tract 6 Fulton County Georgia,6416,3192,1727,0,1064,25,58,350,0,350
1500000US131210007001,1.31E+11,Block Group 1 Census Tract 7 Fulton County Georgia,2140,217,1811,10,14,5,51,32,20,12
1500000US131210007002,1.31E+11,Block Group 2 Census Tract 7 Fulton County Georgia,777,513,193,0,18,0,0,53,0,53
1500000US131210010011,1.31E+11,Block Group 1 Census Tract 10.01 Fulton County Georgia,1542,787,156,0,573,0,11,15,0,15
1500000US131210010012,1.31E+11,Block Group 2 Census Tract 10.01 Fulton County Georgia,989,712,69,12,181,0,0,15,0,15
1500000US131210010021,1.31E+11,Block Group 1 Census Tract 10.02 Fulton County Georgia,7550,4149,1450,19,1550,0,7,375,16,359
1500000US131210011001,1.31E+11,Block Group 1 Census Tract 11 Fulton County Georgia,947,804,0,0,51,0,6,86,0,86
1500000US131210011002,1.31E+11,Block Group 2 Census Tract 11 Fulton County Georgia,1194,908,214,0,29,27,0,16,0,16
1500000US131210011003,1.31E+11,Block Group 3 Census Tract 11 Fulton County Georgia,1656,1105,348,0,122,0,70,11,0,11
1500000US131210012011,1.31E+11,Block Group 1 Census Tract 12.01 Fulton County Georgia,1665,1526,39,0,45,0,0,55,0,55
1500000US131210012012,1.31E+11,Block Group 2 Census Tract 12.01 Fulton County Georgia,1819,1170,451,14,56,0,54,74,0,74
1500000US131210012021,1.31E+11,Block Group 1 Census Tract 12.02 Fulton County Georgia,2309,1808,47,101,299,0,11,43,0,43
1500000US131210012022,1.31E+11,Block Group 2 Census Tract 12.02 Fulton County Georgia,1209,458,386,0,365,0,0,0,0,0
1500000US131210013001,1.31E+11,Block Group 1 Census Tract 13 Fulton County Georgia,2388,1257,840,0,130,0,68,93,0,93
1500000US131210013002,1.31E+11,Block Group 2 Census Tract 13 Fulton County Georgia,1055,935,14,0,82,0,0,24,0,24
1500000US131210013003,1.31E+11,Block Group 3 Census Tract 13 Fulton County Georgia,1049,746,238,0,42,0,23,0,0,0
1500000US131210014001,1.31E+11,Block Group 1 Census Tract 14 Fulton County Georgia,1261,1055,124,0,74,0,0,8,0,8
1500000US131210014002,1.31E+11,Block Group 2 Census Tract 14 Fulton County Georgia,896,800,59,0,37,0,0,0,0,0
1500000US131210015001,1.31E+11,Block Group 1 Census Tract 15 Fulton County Georgia,910,781,92,0,9,0,14,14,0,14
1500000US131210015002,1.31E+11,Block Group 2 Census Tract 15 Fulton County Georgia,1376,1358,0,0,18,0,0,0,0,0
1500000US131210015003,1.31E+11,Block Group 3 Census Tract 15 Fulton County Georgia,799,704,47,0,0,0,0,48,0,48
1500000US131210015004,1.31E+11,Block Group 4 Census Tract 15 Fulton County Georgia,1107,690,257,2,126,0,0,32,2,30
1500000US131210016001,1.31E+11,Block Group 1 Census Tract 16 Fulton County Georgia,2162,1637,459,0,11,0,0,55,0,55
1500000US131210017001,1.31E+11,Block Group 1 Census Tract 17 Fulton County Georgia,2236,823,1147,0,132,0,42,92,10,82
1500000US131210017002,1.31E+11,Block Group 2 Census Tract 17 Fulton County Georgia,1078,233,828,0,17,0,0,0,0,0
1500000US131210018001,1.31E+11,Block Group 1 Census Tract 18 Fulton County Georgia,2323,923,1254,10,97,0,39,0,0,0
1500000US131210018002,1.31E+11,Block Group 2 Census Tract 18 Fulton County Georgia,798,45,740,0,0,0,13,0,0,0
1500000US131210018003,1.31E+11,Block Group 3 Census Tract 18 Fulton County Georgia,1005,491,355,0,147,0,12,0,0,0
1500000US131210019001,1.31E+11,Block Group 1 Census Tract 19 Fulton County Georgia,893,410,291,3,131,0,6,52,0,52
1500000US131210019002,1.31E+11,Block Group 2 Census Tract 19 Fulton County Georgia,3468,2005,887,0,450,11,18,97,0,97
1500000US131210021001,1.31E+11,Block Group 1 Census Tract 21 Fulton County Georgia,2851,1042,1593,3,203,0,0,10,10,0
1500000US131210023001,1.31E+11,Block Group 1 Census Tract 23 Fulton County Georgia,352,0,352,0,0,0,0,0,0,0
1500000US131210023002,1.31E+11,Block Group 2 Census Tract 23 Fulton County Georgia,423,0,423,0,0,0,0,0,0,0
1500000US131210023003,1.31E+11,Block Group 3 Census Tract 23 Fulton County Georgia,488,51,415,0,10,0,0,12,0,12
1500000US131210024001,1.31E+11,Block Group 1 Census Tract 24 Fulton County Georgia,998,2,971,0,22,0,0,3,3,0
1500000US131210024002,1.31E+11,Block Group 2 Census Tract 24 Fulton County Georgia,776,0,749,11,4,0,0,12,0,12
1500000US131210025001,1.31E+11,Block Group 1 Census Tract 25 Fulton County Georgia,1431,30,1365,0,0,0,24,12,0,12
1500000US131210025002,1.31E+11,Block Group 2 Census Tract 25 Fulton County Georgia,453,21,405,0,22,0,0,5,0,5
1500000US131210026001,1.31E+11,Block Group 1 Census Tract 26 Fulton County Georgia,987,162,706,0,13,0,106,0,0,0
1500000US131210028001,1.31E+11,Block Group 1 Census Tract 28 Fulton County Georgia,3782,1321,2015,0,294,0,22,130,13,117
1500000US131210028002,1.31E+11,Block Group 2 Census Tract 28 Fulton County Georgia,338,59,250,0,0,0,0,29,0,29
1500000US131210029001,1.31E+11,Block Group 1 Census Tract 29 Fulton County Georgia,2401,1354,872,0,104,0,0,71,0,71
1500000US131210030001,1.31E+11,Block Group 1 Census Tract 30 Fulton County Georgia,1354,1016,114,0,105,0,45,74,0,74
1500000US131210030002,1.31E+11,Block Group 2 Census Tract 30 Fulton County Georgia,1550,1321,130,22,42,0,0,35,0,35
1500000US131210031001,1.31E+11,Block Group 1 Census Tract 31 Fulton County Georgia,907,373,490,0,20,0,12,12,4,8
1500000US131210031002,1.31E+11,Block Group 2 Census Tract 31 Fulton County Georgia,1030,535,462,0,13,0,5,15,5,10
1500000US131210032001,1.31E+11,Block Group 1 Census Tract 32 Fulton County Georgia,2166,1220,701,0,78,0,7,160,40,120
1500000US131210035001,1.31E+11,Block Group 1 Census Tract 35 Fulton County Georgia,622,242,340,0,8,0,0,32,0,32
1500000US131210035002,1.31E+11,Block Group 2 Census Tract 35 Fulton County Georgia,1428,379,865,32,16,0,83,53,0,53
1500000US131210036001,1.31E+11,Block Group 1 Census Tract 36 Fulton County Georgia,1364,251,1016,0,36,0,10,51,0,51
1500000US131210037001,1.31E+11,Block Group 1 Census Tract 37 Fulton County Georgia,30,0,30,0,0,0,0,0,0,0
1500000US131210038001,1.31E+11,Block Group 1 Census Tract 38 Fulton County Georgia,3765,933,2336,28,271,0,5,192,52,140
1500000US131210039001,1.31E+11,Block Group 1 Census Tract 39 Fulton County Georgia,935,89,846,0,0,0,0,0,0,0
1500000US131210039002,1.31E+11,Block Group 2 Census Tract 39 Fulton County Georgia,776,8,768,0,0,0,0,0,0,0
1500000US131210040001,1.31E+11,Block Group 1 Census Tract 40 Fulton County Georgia,1301,10,1291,0,0,0,0,0,0,0
1500000US131210040002,1.31E+11,Block Group 2 Census Tract 40 Fulton County Georgia,633,9,616,0,3,0,0,5,0,5
1500000US131210040003,1.31E+11,Block Group 3 Census Tract 40 Fulton County Georgia,486,0,482,0,4,0,0,0,0,0
1500000US131210041001,1.31E+11,Block Group 1 Census Tract 41 Fulton County Georgia,577,3,573,0,0,0,0,1,0,1
1500000US131210041002,1.31E+11,Block Group 2 Census Tract 41 Fulton County Georgia,758,48,685,0,0,0,0,25,0,25
1500000US131210041003,1.31E+11,Block Group 3 Census Tract 41 Fulton County Georgia,501,37,429,0,0,0,5,30,11,19
1500000US131210042001,1.31E+11,Block Group 1 Census Tract 42 Fulton County Georgia,434,8,426,0,0,0,0,0,0,0
1500000US131210042002,1.31E+11,Block Group 2 Census Tract 42 Fulton County Georgia,2159,190,1946,0,12,0,0,11,6,5
1500000US131210043001,1.31E+11,Block Group 1 Census Tract 43 Fulton County Georgia,1450,435,916,0,68,0,0,31,0,31
1500000US131210043002,1.31E+11,Block Group 2 Census Tract 43 Fulton County Georgia,1196,184,934,0,45,0,17,16,0,16
1500000US131210044001,1.31E+11,Block Group 1 Census Tract 44 Fulton County Georgia,2036,59,1960,0,17,0,0,0,0,0
1500000US131210048001,1.31E+11,Block Group 1 Census Tract 48 Fulton County Georgia,974,100,767,0,35,0,10,62,27,35
1500000US131210049001,1.31E+11,Block Group 1 Census Tract 49 Fulton County Georgia,1473,285,1161,0,19,0,8,0,0,0
1500000US131210049002,1.31E+11,Block Group 2 Census Tract 49 Fulton County Georgia,1223,1084,48,10,34,0,41,6,0,6
1500000US131210050001,1.31E+11,Block Group 1 Census Tract 50 Fulton County Georgia,2074,1523,451,0,28,0,42,30,0,30
1500000US131210052001,1.31E+11,Block Group 1 Census Tract 52 Fulton County Georgia,1161,907,238,0,16,0,0,0,0,0
1500000US131210052002,1.31E+11,Block Group 2 Census Tract 52 Fulton County Georgia,1443,654,706,0,0,0,69,14,0,14
1500000US131210052003,1.31E+11,Block Group 3 Census Tract 52 Fulton County Georgia,2334,1581,415,0,182,0,137,19,0,19
1500000US131210053001,1.31E+11,Block Group 1 Census Tract 53 Fulton County Georgia,1686,1011,546,0,11,0,9,109,0,109
1500000US131210053002,1.31E+11,Block Group 2 Census Tract 53 Fulton County Georgia,1258,708,537,0,0,0,0,13,0,13
1500000US131210053003,1.31E+11,Block Group 3 Census Tract 53 Fulton County Georgia,758,552,198,0,0,0,8,0,0,0
1500000US131210055011,1.31E+11,Block Group 1 Census Tract 55.01 Fulton County Georgia,1023,125,692,0,112,0,0,94,0,94
1500000US131210055012,1.31E+11,Block Group 2 Census Tract 55.01 Fulton County Georgia,1514,270,1128,0,35,0,40,41,0,41
1500000US131210055021,1.31E+11,Block Group 1 Census Tract 55.02 Fulton County Georgia,2645,188,2450,7,0,0,0,0,0,0
1500000US131210057001,1.31E+11,Block Group 1 Census Tract 57 Fulton County Georgia,1768,27,1741,0,0,0,0,0,0,0
1500000US131210058001,1.31E+11,Block Group 1 Census Tract 58 Fulton County Georgia,1754,173,1529,0,48,4,0,0,0,0
1500000US131210060001,1.31E+11,Block Group 1 Census Tract 60 Fulton County Georgia,577,0,577,0,0,0,0,0,0,0
1500000US131210060002,1.31E+11,Block Group 2 Census Tract 60 Fulton County Georgia,934,93,839,0,2,0,0,0,0,0
1500000US131210060003,1.31E+11,Block Group 3 Census Tract 60 Fulton County Georgia,777,19,730,0,14,0,0,14,0,14
1500000US131210060004,1.31E+11,Block Group 4 Census Tract 60 Fulton County Georgia,795,38,757,0,0,0,0,0,0,0
1500000US131210061001,1.31E+11,Block Group 1 Census Tract 61 Fulton County Georgia,480,0,480,0,0,0,0,0,0,0
1500000US131210061002,1.31E+11,Block Group 2 Census Tract 61 Fulton County Georgia,1358,15,1296,0,0,0,21,26,26,0
1500000US131210061003,1.31E+11,Block Group 3 Census Tract 61 Fulton County Georgia,891,14,842,0,0,0,0,35,0,35
1500000US131210061004,1.31E+11,Block Group 4 Census Tract 61 Fulton County Georgia,885,7,856,0,0,0,0,22,0,22
1500000US131210062001,1.31E+11,Block Group 1 Census Tract 62 Fulton County Georgia,870,115,642,0,0,0,0,113,0,113
1500000US131210062002,1.31E+11,Block Group 2 Census Tract 62 Fulton County Georgia,496,34,462,0,0,0,0,0,0,0
1500000US131210063001,1.31E+11,Block Group 1 Census Tract 63 Fulton County Georgia,1181,7,1174,0,0,0,0,0,0,0
1500000US131210063002,1.31E+11,Block Group 2 Census Tract 63 Fulton County Georgia,449,0,449,0,0,0,0,0,0,0
1500000US131210064001,1.31E+11,Block Group 1 Census Tract 64 Fulton County Georgia,1082,236,613,49,0,0,139,45,15,30
1500000US131210065001,1.31E+11,Block Group 1 Census Tract 65 Fulton County Georgia,709,185,515,0,0,0,0,9,0,9
1500000US131210065002,1.31E+11,Block Group 2 Census Tract 65 Fulton County Georgia,1625,162,1370,0,0,0,0,93,0,93
1500000US131210065003,1.31E+11,Block Group 3 Census Tract 65 Fulton County Georgia,605,115,483,0,0,0,7,0,0,0
1500000US131210065004,1.31E+11,Block Group 4 Census Tract 65 Fulton County Georgia,1091,75,898,8,24,0,11,75,10,65
1500000US131210066011,1.31E+11,Block Group 1 Census Tract 66.01 Fulton County Georgia,884,111,759,0,0,0,0,14,0,14
1500000US131210066012,1.31E+11,Block Group 2 Census Tract 66.01 Fulton County Georgia,1529,299,1196,22,6,0,6,0,0,0
1500000US131210066021,1.31E+11,Block Group 1 Census Tract 66.02 Fulton County Georgia,1091,0,1027,21,0,0,21,22,0,22
1500000US131210067001,1.31E+11,Block Group 1 Census Tract 67 Fulton County Georgia,745,141,604,0,0,0,0,0,0,0
1500000US131210067002,1.31E+11,Block Group 2 Census Tract 67 Fulton County Georgia,1724,90,1589,0,0,0,45,0,0,0
1500000US131210067003,1.31E+11,Block Group 3 Census Tract 67 Fulton County Georgia,1368,64,1260,0,0,0,12,32,0,32
1500000US131210068011,1.31E+11,Block Group 1 Census Tract 68.01 Fulton County Georgia,2355,714,1248,94,0,0,160,139,65,74
1500000US131210068021,1.31E+11,Block Group 1 Census Tract 68.02 Fulton County Georgia,1907,0,1865,0,0,0,42,0,0,0
1500000US131210069001,1.31E+11,Block Group 1 Census Tract 69 Fulton County Georgia,1173,602,550,0,0,0,0,21,0,21
1500000US131210069002,1.31E+11,Block Group 2 Census Tract 69 Fulton County Georgia,1363,456,678,0,11,0,207,11,0,11
1500000US131210069003,1.31E+11,Block Group 3 Census Tract 69 Fulton County Georgia,1123,446,425,87,20,0,114,31,0,31
1500000US131210070011,1.31E+11,Block Group 1 Census Tract 70.01 Fulton County Georgia,2625,64,2498,1,0,0,1,61,0,61
1500000US131210070012,1.31E+11,Block Group 2 Census Tract 70.01 Fulton County Georgia,882,27,825,0,0,0,0,30,30,0
1500000US131210070013,1.31E+11,Block Group 3 Census Tract 70.01 Fulton County Georgia,1223,0,1223,0,0,0,0,0,0,0
1500000US131210070021,1.31E+11,Block Group 1 Census Tract 70.02 Fulton County Georgia,914,17,897,0,0,0,0,0,0,0
1500000US131210070022,1.31E+11,Block Group 2 Census Tract 70.02 Fulton County Georgia,465,24,301,0,9,0,131,0,0,0
1500000US131210070023,1.31E+11,Block Group 3 Census Tract 70.02 Fulton County Georgia,354,173,181,0,0,0,0,0,0,0
1500000US131210070024,1.31E+11,Block Group 4 Census Tract 70.02 Fulton County Georgia,484,0,461,0,0,0,0,23,0,23
1500000US131210071001,1.31E+11,Block Group 1 Census Tract 71 Fulton County Georgia,973,9,958,0,0,0,6,0,0,0
1500000US131210071002,1.31E+11,Block Group 2 Census Tract 71 Fulton County Georgia,954,22,932,0,0,0,0,0,0,0
1500000US131210072001,1.31E+11,Block Group 1 Census Tract 72 Fulton County Georgia,1665,7,1547,0,97,0,14,0,0,0
1500000US131210072002,1.31E+11,Block Group 2 Census Tract 72 Fulton County Georgia,313,0,306,0,0,0,0,7,7,0
1500000US131210073001,1.31E+11,Block Group 1 Census Tract 73 Fulton County Georgia,2731,179,2393,0,25,0,47,87,0,87
1500000US131210073002,1.31E+11,Block Group 2 Census Tract 73 Fulton County Georgia,3189,15,3174,0,0,0,0,0,0,0
1500000US131210073003,1.31E+11,Block Group 3 Census Tract 73 Fulton County Georgia,2002,1,2001,0,0,0,0,0,0,0
1500000US131210074001,1.31E+11,Block Group 1 Census Tract 74 Fulton County Georgia,1634,239,953,0,0,0,432,10,0,10
1500000US131210074002,1.31E+11,Block Group 2 Census Tract 74 Fulton County Georgia,1325,182,1045,0,4,0,94,0,0,0
1500000US131210075001,1.31E+11,Block Group 1 Census Tract 75 Fulton County Georgia,1249,80,1043,0,0,0,0,126,0,126
1500000US131210075002,1.31E+11,Block Group 2 Census Tract 75 Fulton County Georgia,624,36,588,0,0,0,0,0,0,0
1500000US131210075003,1.31E+11,Block Group 3 Census Tract 75 Fulton County Georgia,720,44,631,0,0,0,33,12,12,0
1500000US131210075004,1.31E+11,Block Group 4 Census Tract 75 Fulton County Georgia,842,0,728,0,0,0,88,26,0,26
1500000US131210076021,1.31E+11,Block Group 1 Census Tract 76.02 Fulton County Georgia,752,13,739,0,0,0,0,0,0,0
1500000US131210076022,1.31E+11,Block Group 2 Census Tract 76.02 Fulton County Georgia,829,0,829,0,0,0,0,0,0,0
1500000US131210076023,1.31E+11,Block Group 3 Census Tract 76.02 Fulton County Georgia,1124,0,984,0,0,0,39,101,0,101
1500000US131210076031,1.31E+11,Block Group 1 Census Tract 76.03 Fulton County Georgia,1687,0,1687,0,0,0,0,0,0,0
1500000US131210076032,1.31E+11,Block Group 2 Census Tract 76.03 Fulton County Georgia,1742,42,1660,0,0,0,0,40,0,40
1500000US131210076033,1.31E+11,Block Group 3 Census Tract 76.03 Fulton County Georgia,1256,113,1070,0,0,0,5,68,0,68
1500000US131210076041,1.31E+11,Block Group 1 Census Tract 76.04 Fulton County Georgia,2242,0,2232,0,0,0,0,10,0,10
1500000US131210077031,1.31E+11,Block Group 1 Census Tract 77.03 Fulton County Georgia,629,0,629,0,0,0,0,0,0,0
1500000US131210077032,1.31E+11,Block Group 2 Census Tract 77.03 Fulton County Georgia,1454,0,1454,0,0,0,0,0,0,0
1500000US131210077033,1.31E+11,Block Group 3 Census Tract 77.03 Fulton County Georgia,1676,0,1676,0,0,0,0,0,0,0
1500000US131210077041,1.31E+11,Block Group 1 Census Tract 77.04 Fulton County Georgia,888,0,888,0,0,0,0,0,0,0
1500000US131210077042,1.31E+11,Block Group 2 Census Tract 77.04 Fulton County Georgia,2285,171,1786,0,0,0,328,0,0,0
1500000US131210077043,1.31E+11,Block Group 3 Census Tract 77.04 Fulton County Georgia,2323,50,2247,0,0,0,6,20,0,20
1500000US131210077051,1.31E+11,Block Group 1 Census Tract 77.05 Fulton County Georgia,2687,0,2619,8,23,0,37,0,0,0
1500000US131210077052,1.31E+11,Block Group 2 Census Tract 77.05 Fulton County Georgia,2282,19,2201,8,0,0,8,46,0,46
1500000US131210077061,1.31E+11,Block Group 1 Census Tract 77.06 Fulton County Georgia,3109,70,3039,0,0,0,0,0,0,0
1500000US131210077062,1.31E+11,Block Group 2 Census Tract 77.06 Fulton County Georgia,1821,80,1733,0,0,0,0,8,0,8
1500000US131210077063,1.31E+11,Block Group 3 Census Tract 77.06 Fulton County Georgia,4407,142,4113,0,152,0,0,0,0,0
1500000US131210078021,1.31E+11,Block Group 1 Census Tract 78.02 Fulton County Georgia,3962,12,3816,12,0,0,84,38,0,38
1500000US131210078022,1.31E+11,Block Group 2 Census Tract 78.02 Fulton County Georgia,2561,0,2561,0,0,0,0,0,0,0
1500000US131210078023,1.31E+11,Block Group 3 Census Tract 78.02 Fulton County Georgia,1047,0,1047,0,0,0,0,0,0,0
1500000US131210078024,1.31E+11,Block Group 4 Census Tract 78.02 Fulton County Georgia,1725,12,1689,0,0,0,0,24,0,24
