GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - English only,Estimate; Total: - Spanish:,Estimate; Total: - Spanish: - Limited English speaking household,Estimate; Total: - Spanish: - Not a limited English speaking household,Estimate; Total: - Other Indo-European languages:,Estimate; Total: - Other Indo-European languages: - Limited English speaking household,Estimate; Total: - Other Indo-European languages: - Not a limited English speaking household,Estimate; Total: - Asian and Pacific Island languages:,Estimate; Total: - Asian and Pacific Island languages: - Limited English speaking household,Estimate; Total: - Asian and Pacific Island languages: - Not a limited English speaking household,Estimate; Total: - Other languages:,Estimate; Total: - Other languages: - Limited English speaking household,Estimate; Total: - Other languages: - Not a limited English speaking household
1500000US131210001002,1.31E+11,Block Group 2 Census Tract 1 Fulton County Georgia,334,317,0,0,0,17,0,17,0,0,0,0,0,0
1500000US131210001003,1.31E+11,Block Group 3 Census Tract 1 Fulton County Georgia,732,587,30,10,20,105,0,105,10,0,10,0,0,0
1500000US131210001004,1.31E+11,Block Group 4 Census Tract 1 Fulton County Georgia,351,320,13,0,13,11,0,11,7,0,7,0,0,0
1500000US131210002001,1.31E+11,Block Group 1 Census Tract 2 Fulton County Georgia,754,661,60,0,60,15,0,15,18,0,18,0,0,0
1500000US131210002002,1.31E+11,Block Group 2 Census Tract 2 Fulton County Georgia,818,742,15,0,15,38,0,38,13,0,13,10,0,10
1500000US131210002003,1.31E+11,Block Group 3 Census Tract 2 Fulton County Georgia,398,364,0,0,0,23,0,23,11,0,11,0,0,0
1500000US131210002004,1.31E+11,Block Group 4 Census Tract 2 Fulton County Georgia,390,333,40,0,40,17,0,17,0,0,0,0,0,0
1500000US131210002005,1.31E+11,Block Group 5 Census Tract 2 Fulton County Georgia,394,332,27,0,27,0,0,0,17,0,17,18,0,18
1500000US131210004001,1.31E+11,Block Group 1 Census Tract 4 Fulton County Georgia,277,241,16,0,16,9,0,9,0,0,0,11,0,11
1500000US131210004002,1.31E+11,Block Group 2 Census Tract 4 Fulton County Georgia,597,577,9,0,9,11,0,11,0,0,0,0,0,0
1500000US131210005001,1.31E+11,Block Group 1 Census Tract 5 Fulton County Georgia,1553,1193,82,6,76,172,13,159,77,19,58,29,0,29
1500000US131210005002,1.31E+11,Block Group 2 Census Tract 5 Fulton County Georgia,382,314,68,0,68,0,0,0,0,0,0,0,0,0
1500000US131210005003,1.31E+11,Block Group 3 Census Tract 5 Fulton County Georgia,430,392,0,0,0,20,11,9,0,0,0,18,0,18
1500000US131210006001,1.31E+11,Block Group 1 Census Tract 6 Fulton County Georgia,2179,1559,222,114,108,190,28,162,197,38,159,11,0,11
1500000US131210007001,1.31E+11,Block Group 1 Census Tract 7 Fulton County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210007002,1.31E+11,Block Group 2 Census Tract 7 Fulton County Georgia,341,327,3,0,3,11,0,11,0,0,0,0,0,0
1500000US131210010011,1.31E+11,Block Group 1 Census Tract 10.01 Fulton County Georgia,165,110,11,0,11,27,0,27,17,7,10,0,0,0
1500000US131210010012,1.31E+11,Block Group 2 Census Tract 10.01 Fulton County Georgia,569,469,32,5,27,45,0,45,23,0,23,0,0,0
1500000US131210010021,1.31E+11,Block Group 1 Census Tract 10.02 Fulton County Georgia,443,320,36,0,36,46,0,46,41,5,36,0,0,0
1500000US131210011001,1.31E+11,Block Group 1 Census Tract 11 Fulton County Georgia,824,768,0,0,0,25,0,25,16,0,16,15,15,0
1500000US131210011002,1.31E+11,Block Group 2 Census Tract 11 Fulton County Georgia,735,685,41,0,41,0,0,0,9,0,9,0,0,0
1500000US131210011003,1.31E+11,Block Group 3 Census Tract 11 Fulton County Georgia,1267,1094,75,22,53,80,0,80,18,0,18,0,0,0
1500000US131210012011,1.31E+11,Block Group 1 Census Tract 12.01 Fulton County Georgia,1321,1243,23,0,23,44,0,44,11,0,11,0,0,0
1500000US131210012012,1.31E+11,Block Group 2 Census Tract 12.01 Fulton County Georgia,1122,886,89,17,72,99,0,99,48,14,34,0,0,0
1500000US131210012021,1.31E+11,Block Group 1 Census Tract 12.02 Fulton County Georgia,1734,1454,39,0,39,109,18,91,113,60,53,19,0,19
1500000US131210012022,1.31E+11,Block Group 2 Census Tract 12.02 Fulton County Georgia,889,676,0,0,0,87,15,72,126,0,126,0,0,0
1500000US131210013001,1.31E+11,Block Group 1 Census Tract 13 Fulton County Georgia,1151,1001,77,0,77,59,0,59,14,0,14,0,0,0
1500000US131210013002,1.31E+11,Block Group 2 Census Tract 13 Fulton County Georgia,607,513,32,0,32,29,0,29,33,0,33,0,0,0
1500000US131210013003,1.31E+11,Block Group 3 Census Tract 13 Fulton County Georgia,471,383,42,0,42,37,22,15,9,0,9,0,0,0
1500000US131210014001,1.31E+11,Block Group 1 Census Tract 14 Fulton County Georgia,900,782,44,0,44,38,6,32,36,0,36,0,0,0
1500000US131210014002,1.31E+11,Block Group 2 Census Tract 14 Fulton County Georgia,453,364,24,0,24,54,6,48,11,0,11,0,0,0
1500000US131210015001,1.31E+11,Block Group 1 Census Tract 15 Fulton County Georgia,576,536,16,0,16,15,0,15,9,9,0,0,0,0
1500000US131210015002,1.31E+11,Block Group 2 Census Tract 15 Fulton County Georgia,683,536,104,13,91,43,0,43,0,0,0,0,0,0
1500000US131210015003,1.31E+11,Block Group 3 Census Tract 15 Fulton County Georgia,577,552,0,0,0,25,0,25,0,0,0,0,0,0
1500000US131210015004,1.31E+11,Block Group 4 Census Tract 15 Fulton County Georgia,560,542,0,0,0,18,0,18,0,0,0,0,0,0
1500000US131210016001,1.31E+11,Block Group 1 Census Tract 16 Fulton County Georgia,1262,1108,46,0,46,78,12,66,21,0,21,9,0,9
1500000US131210017001,1.31E+11,Block Group 1 Census Tract 17 Fulton County Georgia,1247,1152,35,18,17,43,0,43,17,0,17,0,0,0
1500000US131210017002,1.31E+11,Block Group 2 Census Tract 17 Fulton County Georgia,474,438,18,0,18,18,0,18,0,0,0,0,0,0
1500000US131210018001,1.31E+11,Block Group 1 Census Tract 18 Fulton County Georgia,1545,1417,53,0,53,49,0,49,26,0,26,0,0,0
1500000US131210018002,1.31E+11,Block Group 2 Census Tract 18 Fulton County Georgia,581,536,0,0,0,45,0,45,0,0,0,0,0,0
1500000US131210018003,1.31E+11,Block Group 3 Census Tract 18 Fulton County Georgia,678,539,64,0,64,66,12,54,9,0,9,0,0,0
1500000US131210019001,1.31E+11,Block Group 1 Census Tract 19 Fulton County Georgia,221,214,7,0,7,0,0,0,0,0,0,0,0,0
1500000US131210019002,1.31E+11,Block Group 2 Census Tract 19 Fulton County Georgia,1053,926,83,10,73,17,0,17,18,0,18,9,0,9
1500000US131210021001,1.31E+11,Block Group 1 Census Tract 21 Fulton County Georgia,907,827,9,4,5,45,5,40,10,0,10,16,0,16
1500000US131210023001,1.31E+11,Block Group 1 Census Tract 23 Fulton County Georgia,105,105,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210023002,1.31E+11,Block Group 2 Census Tract 23 Fulton County Georgia,173,163,0,0,0,10,10,0,0,0,0,0,0,0
1500000US131210023003,1.31E+11,Block Group 3 Census Tract 23 Fulton County Georgia,230,225,0,0,0,0,0,0,5,0,5,0,0,0
1500000US131210024001,1.31E+11,Block Group 1 Census Tract 24 Fulton County Georgia,413,391,11,0,11,5,0,5,0,0,0,6,0,6
1500000US131210024002,1.31E+11,Block Group 2 Census Tract 24 Fulton County Georgia,323,311,0,0,0,8,0,8,0,0,0,4,0,4
1500000US131210025001,1.31E+11,Block Group 1 Census Tract 25 Fulton County Georgia,583,557,19,0,19,0,0,0,7,0,7,0,0,0
1500000US131210025002,1.31E+11,Block Group 2 Census Tract 25 Fulton County Georgia,220,214,6,0,6,0,0,0,0,0,0,0,0,0
1500000US131210026001,1.31E+11,Block Group 1 Census Tract 26 Fulton County Georgia,457,422,19,0,19,8,0,8,0,0,0,8,3,5
1500000US131210028001,1.31E+11,Block Group 1 Census Tract 28 Fulton County Georgia,935,691,46,5,41,54,0,54,29,10,19,115,99,16
1500000US131210028002,1.31E+11,Block Group 2 Census Tract 28 Fulton County Georgia,289,284,5,0,5,0,0,0,0,0,0,0,0,0
1500000US131210029001,1.31E+11,Block Group 1 Census Tract 29 Fulton County Georgia,1340,1220,40,18,22,62,0,62,18,0,18,0,0,0
1500000US131210030001,1.31E+11,Block Group 1 Census Tract 30 Fulton County Georgia,950,785,32,0,32,90,0,90,43,0,43,0,0,0
1500000US131210030002,1.31E+11,Block Group 2 Census Tract 30 Fulton County Georgia,711,627,35,0,35,31,0,31,11,0,11,7,0,7
1500000US131210031001,1.31E+11,Block Group 1 Census Tract 31 Fulton County Georgia,332,303,19,0,19,10,5,5,0,0,0,0,0,0
1500000US131210031002,1.31E+11,Block Group 2 Census Tract 31 Fulton County Georgia,442,415,13,0,13,9,0,9,5,0,5,0,0,0
1500000US131210032001,1.31E+11,Block Group 1 Census Tract 32 Fulton County Georgia,1279,1062,56,0,56,100,0,100,61,6,55,0,0,0
1500000US131210035001,1.31E+11,Block Group 1 Census Tract 35 Fulton County Georgia,310,264,33,0,33,0,0,0,4,0,4,9,0,9
1500000US131210035002,1.31E+11,Block Group 2 Census Tract 35 Fulton County Georgia,283,241,19,7,12,23,0,23,0,0,0,0,0,0
1500000US131210036001,1.31E+11,Block Group 1 Census Tract 36 Fulton County Georgia,761,663,18,0,18,47,0,47,8,0,8,25,21,4
1500000US131210037001,1.31E+11,Block Group 1 Census Tract 37 Fulton County Georgia,30,30,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210038001,1.31E+11,Block Group 1 Census Tract 38 Fulton County Georgia,202,160,39,8,31,3,0,3,0,0,0,0,0,0
1500000US131210039001,1.31E+11,Block Group 1 Census Tract 39 Fulton County Georgia,316,285,11,0,11,9,0,9,0,0,0,11,0,11
1500000US131210039002,1.31E+11,Block Group 2 Census Tract 39 Fulton County Georgia,250,250,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210040001,1.31E+11,Block Group 1 Census Tract 40 Fulton County Georgia,437,431,6,0,6,0,0,0,0,0,0,0,0,0
1500000US131210040002,1.31E+11,Block Group 2 Census Tract 40 Fulton County Georgia,184,180,0,0,0,4,0,4,0,0,0,0,0,0
1500000US131210040003,1.31E+11,Block Group 3 Census Tract 40 Fulton County Georgia,225,225,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210041001,1.31E+11,Block Group 1 Census Tract 41 Fulton County Georgia,113,96,14,0,14,3,0,3,0,0,0,0,0,0
1500000US131210041002,1.31E+11,Block Group 2 Census Tract 41 Fulton County Georgia,274,256,0,0,0,6,0,6,12,0,12,0,0,0
1500000US131210041003,1.31E+11,Block Group 3 Census Tract 41 Fulton County Georgia,289,235,15,9,6,0,0,0,6,0,6,33,0,33
1500000US131210042001,1.31E+11,Block Group 1 Census Tract 42 Fulton County Georgia,319,319,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210042002,1.31E+11,Block Group 2 Census Tract 42 Fulton County Georgia,1000,958,17,6,11,25,0,25,0,0,0,0,0,0
1500000US131210043001,1.31E+11,Block Group 1 Census Tract 43 Fulton County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210043002,1.31E+11,Block Group 2 Census Tract 43 Fulton County Georgia,537,491,33,20,13,8,0,8,0,0,0,5,0,5
1500000US131210044001,1.31E+11,Block Group 1 Census Tract 44 Fulton County Georgia,911,865,37,0,37,9,0,9,0,0,0,0,0,0
1500000US131210048001,1.31E+11,Block Group 1 Census Tract 48 Fulton County Georgia,555,519,26,0,26,0,0,0,10,5,5,0,0,0
1500000US131210049001,1.31E+11,Block Group 1 Census Tract 49 Fulton County Georgia,536,498,20,0,20,8,0,8,10,0,10,0,0,0
1500000US131210049002,1.31E+11,Block Group 2 Census Tract 49 Fulton County Georgia,509,469,20,0,20,14,0,14,6,0,6,0,0,0
1500000US131210050001,1.31E+11,Block Group 1 Census Tract 50 Fulton County Georgia,836,726,71,0,71,22,0,22,11,0,11,6,0,6
1500000US131210052001,1.31E+11,Block Group 1 Census Tract 52 Fulton County Georgia,434,360,31,15,16,43,0,43,0,0,0,0,0,0
1500000US131210052002,1.31E+11,Block Group 2 Census Tract 52 Fulton County Georgia,465,422,43,0,43,0,0,0,0,0,0,0,0,0
1500000US131210052003,1.31E+11,Block Group 3 Census Tract 52 Fulton County Georgia,1220,1025,46,0,46,62,0,62,87,0,87,0,0,0
1500000US131210053001,1.31E+11,Block Group 1 Census Tract 53 Fulton County Georgia,808,697,29,0,29,82,0,82,0,0,0,0,0,0
1500000US131210053002,1.31E+11,Block Group 2 Census Tract 53 Fulton County Georgia,442,381,24,0,24,37,0,37,0,0,0,0,0,0
1500000US131210053003,1.31E+11,Block Group 3 Census Tract 53 Fulton County Georgia,304,269,16,0,16,10,0,10,0,0,0,9,0,9
1500000US131210055011,1.31E+11,Block Group 1 Census Tract 55.01 Fulton County Georgia,385,358,6,0,6,0,0,0,21,0,21,0,0,0
1500000US131210055012,1.31E+11,Block Group 2 Census Tract 55.01 Fulton County Georgia,575,501,20,0,20,21,0,21,7,0,7,26,0,26
1500000US131210055021,1.31E+11,Block Group 1 Census Tract 55.02 Fulton County Georgia,1229,1161,68,0,68,0,0,0,0,0,0,0,0,0
1500000US131210057001,1.31E+11,Block Group 1 Census Tract 57 Fulton County Georgia,658,640,13,0,13,0,0,0,5,0,5,0,0,0
1500000US131210058001,1.31E+11,Block Group 1 Census Tract 58 Fulton County Georgia,539,498,13,0,13,6,0,6,18,4,14,4,0,4
1500000US131210060001,1.31E+11,Block Group 1 Census Tract 60 Fulton County Georgia,210,176,34,0,34,0,0,0,0,0,0,0,0,0
1500000US131210060002,1.31E+11,Block Group 2 Census Tract 60 Fulton County Georgia,309,289,0,0,0,20,0,20,0,0,0,0,0,0
1500000US131210060003,1.31E+11,Block Group 3 Census Tract 60 Fulton County Georgia,360,327,28,0,28,5,0,5,0,0,0,0,0,0
1500000US131210060004,1.31E+11,Block Group 4 Census Tract 60 Fulton County Georgia,358,327,17,6,11,0,0,0,14,0,14,0,0,0
1500000US131210061001,1.31E+11,Block Group 1 Census Tract 61 Fulton County Georgia,147,147,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210061002,1.31E+11,Block Group 2 Census Tract 61 Fulton County Georgia,549,523,21,0,21,0,0,0,0,0,0,5,0,5
1500000US131210061003,1.31E+11,Block Group 3 Census Tract 61 Fulton County Georgia,312,300,8,0,8,4,0,4,0,0,0,0,0,0
1500000US131210061004,1.31E+11,Block Group 4 Census Tract 61 Fulton County Georgia,251,251,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210062001,1.31E+11,Block Group 1 Census Tract 62 Fulton County Georgia,285,285,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210062002,1.31E+11,Block Group 2 Census Tract 62 Fulton County Georgia,154,154,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210063001,1.31E+11,Block Group 1 Census Tract 63 Fulton County Georgia,514,514,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210063002,1.31E+11,Block Group 2 Census Tract 63 Fulton County Georgia,155,155,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210064001,1.31E+11,Block Group 1 Census Tract 64 Fulton County Georgia,348,241,82,9,73,12,0,12,5,0,5,8,0,8
1500000US131210065001,1.31E+11,Block Group 1 Census Tract 65 Fulton County Georgia,250,250,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210065002,1.31E+11,Block Group 2 Census Tract 65 Fulton County Georgia,441,436,5,0,5,0,0,0,0,0,0,0,0,0
1500000US131210065003,1.31E+11,Block Group 3 Census Tract 65 Fulton County Georgia,210,199,11,11,0,0,0,0,0,0,0,0,0,0
1500000US131210065004,1.31E+11,Block Group 4 Census Tract 65 Fulton County Georgia,393,363,6,0,6,0,0,0,24,0,24,0,0,0
1500000US131210066011,1.31E+11,Block Group 1 Census Tract 66.01 Fulton County Georgia,315,306,0,0,0,9,0,9,0,0,0,0,0,0
1500000US131210066012,1.31E+11,Block Group 2 Census Tract 66.01 Fulton County Georgia,483,443,20,0,20,14,14,0,6,0,6,0,0,0
1500000US131210066021,1.31E+11,Block Group 1 Census Tract 66.02 Fulton County Georgia,401,347,54,0,54,0,0,0,0,0,0,0,0,0
1500000US131210067001,1.31E+11,Block Group 1 Census Tract 67 Fulton County Georgia,285,285,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210067002,1.31E+11,Block Group 2 Census Tract 67 Fulton County Georgia,625,604,14,4,10,7,0,7,0,0,0,0,0,0
1500000US131210067003,1.31E+11,Block Group 3 Census Tract 67 Fulton County Georgia,553,536,17,0,17,0,0,0,0,0,0,0,0,0
1500000US131210068011,1.31E+11,Block Group 1 Census Tract 68.01 Fulton County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210068021,1.31E+11,Block Group 1 Census Tract 68.02 Fulton County Georgia,457,450,7,0,7,0,0,0,0,0,0,0,0,0
1500000US131210069001,1.31E+11,Block Group 1 Census Tract 69 Fulton County Georgia,310,222,49,0,49,39,16,23,0,0,0,0,0,0
1500000US131210069002,1.31E+11,Block Group 2 Census Tract 69 Fulton County Georgia,404,267,101,37,64,36,0,36,0,0,0,0,0,0
1500000US131210069003,1.31E+11,Block Group 3 Census Tract 69 Fulton County Georgia,432,296,107,10,97,0,0,0,29,0,29,0,0,0
1500000US131210070011,1.31E+11,Block Group 1 Census Tract 70.01 Fulton County Georgia,787,746,0,0,0,34,10,24,0,0,0,7,7,0
1500000US131210070012,1.31E+11,Block Group 2 Census Tract 70.01 Fulton County Georgia,286,269,9,0,9,0,0,0,0,0,0,8,0,8
1500000US131210070013,1.31E+11,Block Group 3 Census Tract 70.01 Fulton County Georgia,331,324,7,0,7,0,0,0,0,0,0,0,0,0
1500000US131210070021,1.31E+11,Block Group 1 Census Tract 70.02 Fulton County Georgia,328,308,20,0,20,0,0,0,0,0,0,0,0,0
1500000US131210070022,1.31E+11,Block Group 2 Census Tract 70.02 Fulton County Georgia,180,150,21,0,21,0,0,0,9,9,0,0,0,0
1500000US131210070023,1.31E+11,Block Group 3 Census Tract 70.02 Fulton County Georgia,196,177,0,0,0,0,0,0,0,0,0,19,0,19
1500000US131210070024,1.31E+11,Block Group 4 Census Tract 70.02 Fulton County Georgia,137,137,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210071001,1.31E+11,Block Group 1 Census Tract 71 Fulton County Georgia,358,343,15,0,15,0,0,0,0,0,0,0,0,0
1500000US131210071002,1.31E+11,Block Group 2 Census Tract 71 Fulton County Georgia,349,332,5,0,5,12,0,12,0,0,0,0,0,0
1500000US131210072001,1.31E+11,Block Group 1 Census Tract 72 Fulton County Georgia,535,501,6,0,6,3,0,3,25,0,25,0,0,0
1500000US131210072002,1.31E+11,Block Group 2 Census Tract 72 Fulton County Georgia,124,124,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210073001,1.31E+11,Block Group 1 Census Tract 73 Fulton County Georgia,981,936,31,0,31,0,0,0,14,14,0,0,0,0
1500000US131210073002,1.31E+11,Block Group 2 Census Tract 73 Fulton County Georgia,985,931,54,0,54,0,0,0,0,0,0,0,0,0
1500000US131210073003,1.31E+11,Block Group 3 Census Tract 73 Fulton County Georgia,705,649,43,0,43,13,0,13,0,0,0,0,0,0
1500000US131210074001,1.31E+11,Block Group 1 Census Tract 74 Fulton County Georgia,500,341,146,47,99,0,0,0,0,0,0,13,0,13
1500000US131210074002,1.31E+11,Block Group 2 Census Tract 74 Fulton County Georgia,541,436,41,12,29,64,0,64,0,0,0,0,0,0
1500000US131210075001,1.31E+11,Block Group 1 Census Tract 75 Fulton County Georgia,478,434,10,0,10,34,0,34,0,0,0,0,0,0
1500000US131210075002,1.31E+11,Block Group 2 Census Tract 75 Fulton County Georgia,177,169,0,0,0,8,0,8,0,0,0,0,0,0
1500000US131210075003,1.31E+11,Block Group 3 Census Tract 75 Fulton County Georgia,418,411,7,7,0,0,0,0,0,0,0,0,0,0
1500000US131210075004,1.31E+11,Block Group 4 Census Tract 75 Fulton County Georgia,391,330,61,31,30,0,0,0,0,0,0,0,0,0
1500000US131210076021,1.31E+11,Block Group 1 Census Tract 76.02 Fulton County Georgia,302,296,6,0,6,0,0,0,0,0,0,0,0,0
1500000US131210076022,1.31E+11,Block Group 2 Census Tract 76.02 Fulton County Georgia,323,319,4,0,4,0,0,0,0,0,0,0,0,0
1500000US131210076023,1.31E+11,Block Group 3 Census Tract 76.02 Fulton County Georgia,368,357,11,11,0,0,0,0,0,0,0,0,0,0
1500000US131210076031,1.31E+11,Block Group 1 Census Tract 76.03 Fulton County Georgia,620,611,0,0,0,0,0,0,0,0,0,9,0,9
1500000US131210076032,1.31E+11,Block Group 2 Census Tract 76.03 Fulton County Georgia,893,885,0,0,0,8,0,8,0,0,0,0,0,0
1500000US131210076033,1.31E+11,Block Group 3 Census Tract 76.03 Fulton County Georgia,548,514,0,0,0,0,0,0,0,0,0,34,34,0
1500000US131210076041,1.31E+11,Block Group 1 Census Tract 76.04 Fulton County Georgia,980,965,15,0,15,0,0,0,0,0,0,0,0,0
1500000US131210077031,1.31E+11,Block Group 1 Census Tract 77.03 Fulton County Georgia,199,179,12,0,12,0,0,0,8,0,8,0,0,0
1500000US131210077032,1.31E+11,Block Group 2 Census Tract 77.03 Fulton County Georgia,625,618,7,0,7,0,0,0,0,0,0,0,0,0
1500000US131210077033,1.31E+11,Block Group 3 Census Tract 77.03 Fulton County Georgia,657,622,35,0,35,0,0,0,0,0,0,0,0,0
1500000US131210077041,1.31E+11,Block Group 1 Census Tract 77.04 Fulton County Georgia,343,343,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210077042,1.31E+11,Block Group 2 Census Tract 77.04 Fulton County Georgia,712,593,119,84,35,0,0,0,0,0,0,0,0,0
1500000US131210077043,1.31E+11,Block Group 3 Census Tract 77.04 Fulton County Georgia,851,830,21,0,21,0,0,0,0,0,0,0,0,0
1500000US131210077051,1.31E+11,Block Group 1 Census Tract 77.05 Fulton County Georgia,800,708,32,8,24,60,0,60,0,0,0,0,0,0
1500000US131210077052,1.31E+11,Block Group 2 Census Tract 77.05 Fulton County Georgia,1160,1052,23,0,23,85,39,46,0,0,0,0,0,0
1500000US131210077061,1.31E+11,Block Group 1 Census Tract 77.06 Fulton County Georgia,1329,1276,10,0,10,0,0,0,0,0,0,43,43,0
1500000US131210077062,1.31E+11,Block Group 2 Census Tract 77.06 Fulton County Georgia,1054,1024,17,0,17,13,0,13,0,0,0,0,0,0
1500000US131210077063,1.31E+11,Block Group 3 Census Tract 77.06 Fulton County Georgia,1618,1266,276,29,247,54,26,28,22,0,22,0,0,0
1500000US131210078021,1.31E+11,Block Group 1 Census Tract 78.02 Fulton County Georgia,1344,1334,10,0,10,0,0,0,0,0,0,0,0,0
1500000US131210078022,1.31E+11,Block Group 2 Census Tract 78.02 Fulton County Georgia,989,989,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210078023,1.31E+11,Block Group 3 Census Tract 78.02 Fulton County Georgia,248,233,15,0,15,0,0,0,0,0,0,0,0,0
1500000US131210078024,1.31E+11,Block Group 4 Census Tract 78.02 Fulton County Georgia,572,527,0,0,0,13,0,13,0,0,0,32,0,32
1500000US131210078051,1.31E+11,Block Group 1 Census Tract 78.05 Fulton County Georgia,523,444,79,70,9,0,0,0,0,0,0,0,0,0
1500000US131210078052,1.31E+11,Block Group 2 Census Tract 78.05 Fulton County Georgia,694,687,7,0,7,0,0,0,0,0,0,0,0,0
1500000US131210078061,1.31E+11,Block Group 1 Census Tract 78.06 Fulton County Georgia,465,435,19,19,0,11,0,11,0,0,0,0,0,0
1500000US131210078062,1.31E+11,Block Group 2 Census Tract 78.06 Fulton County Georgia,1348,1348,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210078063,1.31E+11,Block Group 3 Census Tract 78.06 Fulton County Georgia,395,365,12,0,12,0,0,0,18,0,18,0,0,0
1500000US131210078071,1.31E+11,Block Group 1 Census Tract 78.07 Fulton County Georgia,736,624,112,64,48,0,0,0,0,0,0,0,0,0
1500000US131210078072,1.31E+11,Block Group 2 Census Tract 78.07 Fulton County Georgia,247,247,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210078081,1.31E+11,Block Group 1 Census Tract 78.08 Fulton County Georgia,668,620,42,0,42,6,0,6,0,0,0,0,0,0
1500000US131210078082,1.31E+11,Block Group 2 Census Tract 78.08 Fulton County Georgia,665,585,80,50,30,0,0,0,0,0,0,0,0,0
1500000US131210079001,1.31E+11,Block Group 1 Census Tract 79 Fulton County Georgia,620,535,0,0,0,85,0,85,0,0,0,0,0,0
1500000US131210079002,1.31E+11,Block Group 2 Census Tract 79 Fulton County Georgia,551,528,0,0,0,9,0,9,14,0,14,0,0,0
1500000US131210079003,1.31E+11,Block Group 3 Census Tract 79 Fulton County Georgia,883,845,5,0,5,33,0,33,0,0,0,0,0,0
1500000US131210080001,1.31E+11,Block Group 1 Census Tract 80 Fulton County Georgia,302,287,7,0,7,8,0,8,0,0,0,0,0,0
1500000US131210080002,1.31E+11,Block Group 2 Census Tract 80 Fulton County Georgia,333,333,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210080003,1.31E+11,Block Group 3 Census Tract 80 Fulton County Georgia,183,183,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210080004,1.31E+11,Block Group 4 Census Tract 80 Fulton County Georgia,448,439,9,0,9,0,0,0,0,0,0,0,0,0
1500000US131210080005,1.31E+11,Block Group 5 Census Tract 80 Fulton County Georgia,598,579,0,0,0,0,0,0,0,0,0,19,0,19
1500000US131210081011,1.31E+11,Block Group 1 Census Tract 81.01 Fulton County Georgia,392,392,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210081021,1.31E+11,Block Group 1 Census Tract 81.02 Fulton County Georgia,629,629,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210081022,1.31E+11,Block Group 2 Census Tract 81.02 Fulton County Georgia,151,143,8,0,8,0,0,0,0,0,0,0,0,0
1500000US131210081023,1.31E+11,Block Group 3 Census Tract 81.02 Fulton County Georgia,658,534,124,124,0,0,0,0,0,0,0,0,0,0
1500000US131210081024,1.31E+11,Block Group 4 Census Tract 81.02 Fulton County Georgia,963,899,52,52,0,12,0,12,0,0,0,0,0,0
1500000US131210082011,1.31E+11,Block Group 1 Census Tract 82.01 Fulton County Georgia,936,926,10,0,10,0,0,0,0,0,0,0,0,0
1500000US131210082012,1.31E+11,Block Group 2 Census Tract 82.01 Fulton County Georgia,1257,1171,73,13,60,13,0,13,0,0,0,0,0,0
1500000US131210082013,1.31E+11,Block Group 3 Census Tract 82.01 Fulton County Georgia,388,388,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210082021,1.31E+11,Block Group 1 Census Tract 82.02 Fulton County Georgia,275,252,23,0,23,0,0,0,0,0,0,0,0,0
1500000US131210082022,1.31E+11,Block Group 2 Census Tract 82.02 Fulton County Georgia,311,294,17,0,17,0,0,0,0,0,0,0,0,0
1500000US131210082023,1.31E+11,Block Group 3 Census Tract 82.02 Fulton County Georgia,141,141,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210082024,1.31E+11,Block Group 4 Census Tract 82.02 Fulton County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210083011,1.31E+11,Block Group 1 Census Tract 83.01 Fulton County Georgia,648,639,0,0,0,0,0,0,0,0,0,9,0,9
